structure.c.,Dates_x
46.77090066,2018/8/10 13:54
46.77052549,2018/8/10 13:55
46.76582327,2018/8/10 13:56
46.76251594,2018/8/10 13:57
46.77627922,2018/8/10 13:58
46.7777495,2018/8/10 13:59
46.77960669,2018/8/10 14:00
46.78182968,2018/8/10 14:01
46.7826652,2018/8/10 14:02
46.78438196,2018/8/10 14:03
46.78860544,2018/8/10 14:04
46.79366307,2018/8/10 14:05
46.80168946,2018/8/10 14:06
46.79892348,2018/8/10 14:07
46.79775655,2018/8/10 14:08
46.79674736,2018/8/10 14:10
46.81336118,2018/8/10 14:11
46.81063773,2018/8/10 14:12
46.81508713,2018/8/10 14:13
46.81596271,2018/8/10 14:14
46.82170571,2018/8/10 14:15
46.81854992,2018/8/10 14:18
46.82620145,2018/8/10 14:19
46.82372473,2018/8/10 14:20
46.81470796,2018/8/10 14:21
46.82460998,2018/8/10 14:22
46.81527035,2018/8/10 14:23
46.81124166,2018/8/10 14:24
46.81549139,2018/8/10 14:25
46.80942053,2018/8/10 14:26
46.79901516,2018/8/10 14:28
46.80159045,2018/8/10 14:29
46.80062564,2018/8/10 14:31
46.7975289,2018/8/10 14:33
46.80480322,2018/8/10 14:34
46.79285022,2018/8/10 14:35
46.80051921,2018/8/10 14:37
46.79325386,2018/8/10 14:38
46.79253052,2018/8/10 14:39
46.79239195,2018/8/10 14:40
46.79162354,2018/8/10 14:43
46.79352868,2018/8/10 14:44
46.79458381,2018/8/10 14:45
46.7922321,2018/8/10 14:46
46.79237742,2018/8/10 14:47
46.79517559,2018/8/10 14:48
46.79716909,2018/8/10 14:49
46.79702683,2018/8/10 14:50
46.78374928,2018/8/10 14:51
46.78434776,2018/8/10 14:53
46.78091776,2018/8/10 14:54
46.78328551,2018/8/10 14:55
46.7803794,2018/8/10 14:56
46.77809927,2018/8/10 14:58
46.78292093,2018/8/10 14:59
46.79655813,2018/8/10 15:00
46.78957864,2018/8/10 15:02
46.7979402,2018/8/10 15:03
46.78935676,2018/8/10 15:04
46.79691556,2018/8/10 15:05
46.79195618,2018/8/10 15:06
46.79009567,2018/8/10 15:07
46.79173678,2018/8/10 15:08
46.78849148,2018/8/10 15:09
46.7935069,2018/8/10 15:10
46.78877525,2018/8/10 15:11
46.79474823,2018/8/10 15:12
46.7962164,2018/8/10 15:14
46.80702786,2018/8/10 15:15
46.81058415,2018/8/10 15:16
46.80714354,2018/8/10 15:17
46.80974766,2018/8/10 15:18
46.81353462,2018/8/10 15:19
46.81395999,2018/8/10 15:20
46.81440306,2018/8/10 15:21
46.81484283,2018/8/10 15:22
46.81492269,2018/8/10 15:23
46.8150322,2018/8/10 15:24
46.81476904,2018/8/10 15:25
46.81478375,2018/8/10 15:26
46.8000401,2018/8/10 15:27
46.80254092,2018/8/10 15:29
46.69590778,2018/8/10 20:00
46.76318987,2018/8/10 20:02
46.77970035,2018/8/10 20:04
46.78605851,2018/8/10 20:07
46.79770025,2018/8/10 20:09
46.80032109,2018/8/10 20:10
46.79559182,2018/8/10 20:15
46.7947734,2018/8/10 20:18
46.79274208,2018/8/10 20:20
46.79266849,2018/8/10 20:21
46.79520654,2018/8/10 20:22
46.79692336,2018/8/10 20:33
46.79000161,2018/8/10 20:35
46.78955844,2018/8/10 20:36
46.79418936,2018/8/10 20:37
46.79166207,2018/8/10 20:42
46.79676244,2018/8/10 20:44
46.79630806,2018/8/10 20:49
46.79249084,2018/8/10 20:51
46.78716325,2018/8/10 20:57
46.77832867,2018/8/10 21:00
46.7745731,2018/8/10 21:03
46.7768969,2018/8/10 21:06
46.77848154,2018/8/10 21:09
46.77421145,2018/8/10 21:13
46.77346889,2018/8/10 21:19
46.76179719,2018/8/10 21:28
46.72202666,2018/8/10 21:29
46.70933282,2018/8/10 21:33
46.6974767,2018/8/10 21:34
46.69863398,2018/8/10 21:35
46.69853037,2018/8/10 21:36
46.68942633,2018/8/10 21:37
46.68027793,2018/8/10 21:39
46.64065293,2018/8/10 21:51
46.62771147,2018/8/10 21:59
46.61648751,2018/8/10 22:00
46.61200965,2018/8/10 22:01
46.60697023,2018/8/10 22:02
46.60401955,2018/8/10 22:04
46.6050007,2018/8/10 22:05
46.59202599,2018/8/10 22:06
46.58512544,2018/8/10 22:14
46.5906774,2018/8/10 22:19
46.56152114,2018/8/10 22:23
46.51204229,2018/8/10 22:32
46.48047393,2018/8/10 22:45
46.50592293,2018/8/10 22:47
46.51967184,2018/8/10 23:01
46.51770371,2018/8/10 23:04
46.51671096,2018/8/10 23:12
46.51624625,2018/8/10 23:23
46.52798181,2018/8/10 23:38
46.52773814,2018/8/10 23:39
46.52398668,2018/8/10 23:44
46.51323656,2018/8/10 23:47
46.42357888,2018/8/10 23:49
46.39806972,2018/8/11 0:26
46.37035868,2018/8/11 1:44
46.34834013,2018/8/11 2:13
46.36587445,2018/8/13 9:01
46.35659031,2018/8/13 9:03
46.35992069,2018/8/13 9:04
46.3628447,2018/8/13 9:05
46.36409337,2018/8/13 9:06
46.36502174,2018/8/13 9:07
46.36457124,2018/8/13 9:09
46.3646709,2018/8/13 9:11
46.36539014,2018/8/13 9:12
46.36421003,2018/8/13 9:13
46.37053686,2018/8/13 9:14
46.36646946,2018/8/13 9:17
46.36649884,2018/8/13 9:19
46.36579712,2018/8/13 9:20
46.36706979,2018/8/13 9:21
46.36748147,2018/8/13 9:22
46.3698251,2018/8/13 9:23
46.37007275,2018/8/13 9:24
46.3726367,2018/8/13 9:29
46.3729604,2018/8/13 9:30
46.36799026,2018/8/13 9:31
46.37159138,2018/8/13 9:32
46.37252758,2018/8/13 9:33
46.372347,2018/8/13 9:36
46.3756721,2018/8/13 9:39
46.37582969,2018/8/13 9:40
46.37511676,2018/8/13 9:41
46.37811668,2018/8/13 9:42
46.37656379,2018/8/13 9:44
46.37263151,2018/8/13 9:45
46.37002365,2018/8/13 9:46
46.36891602,2018/8/13 9:47
46.36267832,2018/8/13 9:49
46.36165054,2018/8/13 9:50
46.36170655,2018/8/13 9:51
46.36375909,2018/8/13 9:54
46.36395306,2018/8/13 9:55
46.36255786,2018/8/13 9:56
46.3614625,2018/8/13 9:58
46.35668384,2018/8/13 9:59
46.35476294,2018/8/13 10:00
46.35542659,2018/8/13 10:01
46.35828852,2018/8/13 10:02
46.35711126,2018/8/13 10:04
46.35789718,2018/8/13 10:06
46.35742811,2018/8/13 10:07
46.35735476,2018/8/13 10:08
46.35919496,2018/8/13 10:10
46.35920074,2018/8/13 10:11
46.35726266,2018/8/13 10:12
46.35430422,2018/8/13 10:13
46.35660621,2018/8/13 10:14
46.35712966,2018/8/13 10:15
46.35614907,2018/8/13 10:16
46.3590305,2018/8/13 10:17
46.35903847,2018/8/13 10:18
46.35558983,2018/8/13 10:19
46.35608653,2018/8/13 10:20
46.35651244,2018/8/13 10:22
46.35689289,2018/8/13 10:23
46.35584876,2018/8/13 10:24
46.355763,2018/8/13 10:25
46.3563589,2018/8/13 10:26
46.35631095,2018/8/13 10:27
46.35614681,2018/8/13 10:28
46.35534277,2018/8/13 10:29
46.35457217,2018/8/13 10:31
46.34817233,2018/8/13 10:32
46.3471191,2018/8/13 10:34
46.34676687,2018/8/13 10:35
46.34813457,2018/8/13 10:36
46.35012692,2018/8/13 10:37
46.34742064,2018/8/13 10:38
46.34718639,2018/8/13 10:40
46.34509114,2018/8/13 10:41
46.34481985,2018/8/13 10:42
46.34316667,2018/8/13 10:44
46.34404524,2018/8/13 10:45
46.34372344,2018/8/13 10:46
46.34503137,2018/8/13 10:47
46.34622347,2018/8/13 10:49
46.34937118,2018/8/13 10:50
46.35103257,2018/8/13 10:51
46.34830174,2018/8/13 10:52
46.34815805,2018/8/13 10:53
46.34669597,2018/8/13 10:54
46.34641839,2018/8/13 10:55
46.34725947,2018/8/13 10:56
46.34738624,2018/8/13 10:58
46.34759813,2018/8/13 10:59
46.34726748,2018/8/13 11:00
46.34780683,2018/8/13 11:02
46.34795308,2018/8/13 11:05
46.34455329,2018/8/13 11:06
46.34389193,2018/8/13 11:07
46.34035141,2018/8/13 11:08
46.33875621,2018/8/13 11:09
46.33321661,2018/8/13 11:10
46.33724381,2018/8/13 11:11
46.33297143,2018/8/13 11:13
46.33182932,2018/8/13 11:15
46.33057175,2018/8/13 11:17
46.32916143,2018/8/13 11:18
46.32825622,2018/8/13 11:19
46.32796155,2018/8/13 11:22
46.33047386,2018/8/13 11:24
46.32641792,2018/8/13 11:25
46.32715404,2018/8/13 11:26
46.32329088,2018/8/13 11:27
46.32425253,2018/8/13 11:28
46.3215905,2018/8/13 11:29
46.3212788,2018/8/13 13:30
46.31783077,2018/8/13 13:33
46.30767866,2018/8/13 13:34
46.31161981,2018/8/13 13:35
46.31619636,2018/8/13 13:36
46.32467774,2018/8/13 13:37
46.3241025,2018/8/13 13:38
46.32068587,2018/8/13 13:39
46.32038331,2018/8/13 13:40
46.31480142,2018/8/13 13:43
46.32186257,2018/8/13 13:44
46.32230951,2018/8/13 13:46
46.31849827,2018/8/13 13:48
46.32150868,2018/8/13 13:49
46.31854013,2018/8/13 13:50
46.31736953,2018/8/13 13:51
46.31707404,2018/8/13 13:52
46.31619303,2018/8/13 13:56
46.31532961,2018/8/13 13:58
46.31478825,2018/8/13 13:59
46.31407838,2018/8/13 14:00
46.30625523,2018/8/13 14:01
46.30418462,2018/8/13 14:02
46.30428152,2018/8/13 14:03
46.30466558,2018/8/13 14:04
46.30354479,2018/8/13 14:05
46.30247407,2018/8/13 14:07
46.30145009,2018/8/13 14:08
46.30096247,2018/8/13 14:09
46.29995602,2018/8/13 14:11
46.30092244,2018/8/13 14:12
46.30266211,2018/8/13 14:13
46.30126264,2018/8/13 14:15
46.30292911,2018/8/13 14:16
46.30144311,2018/8/13 14:17
46.30109694,2018/8/13 14:19
46.30122264,2018/8/13 14:20
46.30076688,2018/8/13 14:22
46.30632277,2018/8/13 14:24
46.30393306,2018/8/13 14:25
46.29664985,2018/8/13 14:31
46.29581286,2018/8/13 14:32
46.29682459,2018/8/13 14:33
46.29394565,2018/8/13 14:34
46.29022519,2018/8/13 14:35
46.29421904,2018/8/13 14:36
46.29561901,2018/8/13 14:37
46.29596496,2018/8/13 14:40
46.29586242,2018/8/13 14:41
46.29533222,2018/8/13 14:42
46.29500102,2018/8/13 14:43
46.29340729,2018/8/13 14:44
46.29435513,2018/8/13 14:45
46.29295799,2018/8/13 14:46
46.29223899,2018/8/13 14:47
46.29168491,2018/8/13 14:49
46.29120957,2018/8/13 14:50
46.28181,2018/8/13 14:51
46.28200443,2018/8/13 14:52
46.28330369,2018/8/13 14:53
46.27887843,2018/8/13 14:55
46.27807482,2018/8/13 14:57
46.27236674,2018/8/13 14:58
46.26912004,2018/8/13 14:59
46.2663925,2018/8/13 15:00
46.26275287,2018/8/13 15:01
46.26053267,2018/8/13 15:02
46.26071486,2018/8/13 15:03
46.25686965,2018/8/13 15:04
46.24994679,2018/8/13 15:05
46.25038438,2018/8/13 15:06
46.2505729,2018/8/13 15:07
46.25224916,2018/8/13 15:08
46.24864075,2018/8/13 15:09
46.2454566,2018/8/13 15:10
46.2420864,2018/8/13 15:11
46.24302309,2018/8/13 15:12
46.2384201,2018/8/13 15:13
46.23302711,2018/8/13 15:14
46.22910503,2018/8/13 15:15
46.22784895,2018/8/13 15:16
46.22550469,2018/8/13 15:17
46.23813992,2018/8/13 15:18
46.23680126,2018/8/13 15:19
46.23447764,2018/8/13 15:20
46.23454121,2018/8/13 15:21
46.23700801,2018/8/13 15:22
46.25005699,2018/8/13 15:25
46.25649589,2018/8/13 15:26
46.2634796,2018/8/13 15:27
46.27677243,2018/8/13 15:28
46.27161063,2018/8/13 15:29
46.27096552,2018/8/13 15:30
46.60044149,2018/8/13 20:00
46.66857008,2018/8/13 20:01
46.63885982,2018/8/13 20:03
46.65352536,2018/8/13 20:04
46.65128965,2018/8/13 20:05
46.63790459,2018/8/13 20:08
46.65729421,2018/8/13 20:10
46.66285738,2018/8/13 20:11
46.66250631,2018/8/13 20:12
46.66755307,2018/8/13 20:13
46.6589442,2018/8/13 20:14
46.65290108,2018/8/13 20:15
46.68454162,2018/8/13 20:16
46.70921632,2018/8/13 20:17
46.71567185,2018/8/13 20:20
46.70018017,2018/8/13 20:21
46.69299127,2018/8/13 20:22
46.6951878,2018/8/13 20:23
46.74192425,2018/8/13 20:30
46.7542498,2018/8/13 20:31
46.72846505,2018/8/13 20:33
46.71014636,2018/8/13 20:34
46.71676601,2018/8/13 20:35
46.70615501,2018/8/13 20:36
46.73435341,2018/8/13 20:37
46.72620607,2018/8/13 20:38
46.73606906,2018/8/13 20:39
46.75002921,2018/8/13 20:41
46.69770238,2018/8/13 20:45
46.67105093,2018/8/13 20:46
46.6737301,2018/8/13 20:49
46.66262716,2018/8/13 20:52
46.64350592,2018/8/13 20:57
46.62308345,2018/8/13 20:58
46.62457822,2018/8/13 21:02
46.60882247,2018/8/13 21:05
46.5879353,2018/8/13 21:06
46.60342493,2018/8/13 21:07
46.6059676,2018/8/13 21:12
46.60570979,2018/8/13 21:22
46.60581654,2018/8/13 21:28
46.59514926,2018/8/13 21:29
46.58061539,2018/8/13 21:32
46.60282486,2018/8/13 21:33
46.61181462,2018/8/13 21:34
46.55529425,2018/8/13 21:50
46.59736366,2018/8/13 21:51
46.60856847,2018/8/13 21:52
46.67186539,2018/8/13 21:55
46.66091812,2018/8/13 21:56
46.67655272,2018/8/13 21:57
46.69251426,2018/8/13 21:58
46.70962223,2018/8/13 21:59
46.71511946,2018/8/13 22:00
46.7152213,2018/8/13 22:01
46.71812501,2018/8/13 22:02
46.71390023,2018/8/13 22:07
46.72437052,2018/8/13 22:09
46.72073548,2018/8/13 22:10
46.7367955,2018/8/13 22:11
46.74223157,2018/8/13 22:13
46.73866539,2018/8/13 22:14
46.7294442,2018/8/13 22:15
46.71469374,2018/8/13 22:16
46.68489575,2018/8/13 22:22
46.7153766,2018/8/13 22:23
46.7235951,2018/8/13 22:24
46.73649715,2018/8/13 22:25
46.74075666,2018/8/13 22:27
46.76586451,2018/8/13 22:28
46.77275489,2018/8/13 22:29
46.75446545,2018/8/13 22:30
46.75290529,2018/8/13 22:31
46.74155898,2018/8/13 22:32
46.75339114,2018/8/13 22:33
46.76116987,2018/8/13 22:34
46.77400587,2018/8/13 22:37
46.76235353,2018/8/13 22:40
46.78577263,2018/8/13 22:42
46.79787302,2018/8/13 22:43
46.78949961,2018/8/13 22:47
46.78513015,2018/8/13 22:48
46.77374259,2018/8/13 22:49
46.75993093,2018/8/13 22:50
46.7540969,2018/8/13 22:51
46.75252637,2018/8/13 22:53
46.71588882,2018/8/13 23:00
46.71843515,2018/8/13 23:02
46.72276389,2018/8/13 23:04
46.72713389,2018/8/13 23:05
46.72877022,2018/8/13 23:06
46.73946421,2018/8/13 23:08
46.74974463,2018/8/13 23:10
46.75903753,2018/8/13 23:12
46.78030315,2018/8/13 23:15
46.75848739,2018/8/13 23:20
46.73794035,2018/8/13 23:21
46.73425192,2018/8/13 23:28
46.75500448,2018/8/13 23:31
46.80379495,2018/8/13 23:36
46.79961723,2018/8/13 23:37
46.76572658,2018/8/13 23:39
46.77264881,2018/8/13 23:40
46.77035092,2018/8/13 23:46
46.74568584,2018/8/13 23:47
46.71514971,2018/8/14 0:15
46.80402595,2018/8/14 0:50
46.88505366,2018/8/14 0:53
46.90198118,2018/8/14 0:54
46.89711964,2018/8/14 0:57
46.86768305,2018/8/14 0:58
46.80984196,2018/8/14 1:07
46.83278527,2018/8/14 1:20
46.88559256,2018/8/14 1:29
46.82703229,2018/8/14 1:33
46.81544499,2018/8/14 1:58
46.9375801,2018/8/14 9:00
46.99187364,2018/8/14 9:01
46.97350973,2018/8/14 9:02
46.98859975,2018/8/14 9:03
46.98851275,2018/8/14 9:04
47.01076907,2018/8/14 9:05
47.01883874,2018/8/14 9:06
47.02953524,2018/8/14 9:07
47.01806912,2018/8/14 9:08
47.01238789,2018/8/14 9:09
47.01199257,2018/8/14 9:10
47.00373791,2018/8/14 9:11
46.99857933,2018/8/14 9:12
47.00171902,2018/8/14 9:13
47.00636967,2018/8/14 9:14
47.00461608,2018/8/14 9:15
47.00877061,2018/8/14 9:16
47.02295797,2018/8/14 9:17
47.05438825,2018/8/14 9:18
47.05683275,2018/8/14 9:19
47.04290606,2018/8/14 9:20
47.03619916,2018/8/14 9:21
47.05019602,2018/8/14 9:22
47.07053646,2018/8/14 9:23
47.09456627,2018/8/14 9:24
47.11091439,2018/8/14 9:25
47.11728458,2018/8/14 9:26
47.10037875,2018/8/14 9:27
47.09187045,2018/8/14 9:28
47.09975146,2018/8/14 9:29
47.10318627,2018/8/14 9:30
47.09516616,2018/8/14 9:31
47.10449378,2018/8/14 9:32
47.120022,2018/8/14 9:33
47.10468892,2018/8/14 9:34
47.08620706,2018/8/14 9:35
47.08482633,2018/8/14 9:36
47.0713394,2018/8/14 9:37
47.0705478,2018/8/14 9:38
47.06014229,2018/8/14 9:39
47.06358466,2018/8/14 9:40
47.07234154,2018/8/14 9:41
47.06530621,2018/8/14 9:42
47.04321287,2018/8/14 9:43
47.03967731,2018/8/14 9:44
47.04970003,2018/8/14 9:45
47.05107925,2018/8/14 9:46
47.04560014,2018/8/14 9:47
47.04760642,2018/8/14 9:48
47.05068373,2018/8/14 9:49
47.04369311,2018/8/14 9:50
47.03310814,2018/8/14 9:51
47.033988,2018/8/14 9:52
47.03527491,2018/8/14 9:53
47.02247699,2018/8/14 9:54
47.01805803,2018/8/14 9:55
47.02019732,2018/8/14 9:56
47.04155321,2018/8/14 9:57
47.10368524,2018/8/14 9:58
47.07926075,2018/8/14 9:59
47.08321291,2018/8/14 10:00
47.10120429,2018/8/14 10:01
47.08869726,2018/8/14 10:02
47.08657667,2018/8/14 10:03
47.05848494,2018/8/14 10:04
47.06122169,2018/8/14 10:05
47.06181983,2018/8/14 10:06
47.06113794,2018/8/14 10:07
47.06375395,2018/8/14 10:08
47.06819671,2018/8/14 10:09
47.06653205,2018/8/14 10:10
47.07516995,2018/8/14 10:11
47.06559132,2018/8/14 10:12
47.07018872,2018/8/14 10:13
47.04300749,2018/8/14 10:14
47.05323097,2018/8/14 10:15
47.05381494,2018/8/14 10:16
47.05447695,2018/8/14 10:17
47.051724,2018/8/14 10:18
47.05232805,2018/8/14 10:19
47.05370235,2018/8/14 10:20
47.06814437,2018/8/14 10:21
47.07326148,2018/8/14 10:22
47.06767821,2018/8/14 10:23
47.06731387,2018/8/14 10:24
47.07591655,2018/8/14 10:25
47.07477215,2018/8/14 10:26
47.08052786,2018/8/14 10:27
47.08520183,2018/8/14 10:28
47.07404427,2018/8/14 10:29
47.07207942,2018/8/14 10:30
47.06593631,2018/8/14 10:31
47.06395083,2018/8/14 10:32
47.07123358,2018/8/14 10:33
47.07258759,2018/8/14 10:34
47.06520508,2018/8/14 10:35
47.06068151,2018/8/14 10:36
47.06323253,2018/8/14 10:38
47.06345037,2018/8/14 10:39
47.0690569,2018/8/14 10:40
47.06388233,2018/8/14 10:41
47.05841694,2018/8/14 10:42
47.06003333,2018/8/14 10:43
47.05885231,2018/8/14 10:44
47.05764206,2018/8/14 10:45
47.06211933,2018/8/14 10:46
47.06203182,2018/8/14 10:47
47.07127674,2018/8/14 10:48
47.06631442,2018/8/14 10:49
47.06549947,2018/8/14 10:50
47.07603466,2018/8/14 10:51
47.06618477,2018/8/14 10:52
47.0698282,2018/8/14 10:53
47.07032341,2018/8/14 10:54
47.0674798,2018/8/14 10:55
47.07331584,2018/8/14 10:56
47.06814171,2018/8/14 10:57
47.07075559,2018/8/14 10:58
47.07640006,2018/8/14 10:59
47.07557824,2018/8/14 11:00
47.07821396,2018/8/14 11:01
47.08588103,2018/8/14 11:02
47.08215511,2018/8/14 11:03
47.0836209,2018/8/14 11:04
47.08390125,2018/8/14 11:05
47.08201927,2018/8/14 11:06
47.08449627,2018/8/14 11:07
47.09252107,2018/8/14 11:08
47.09654737,2018/8/14 11:09
47.09571723,2018/8/14 11:10
47.08257065,2018/8/14 11:11
47.0793946,2018/8/14 11:13
47.07719308,2018/8/14 11:15
47.0713777,2018/8/14 11:16
47.08165134,2018/8/14 11:17
47.08236824,2018/8/14 11:18
47.05817343,2018/8/14 11:19
47.06286839,2018/8/14 11:20
47.0605165,2018/8/14 11:21
47.05673634,2018/8/14 11:22
47.06367069,2018/8/14 11:23
47.06385338,2018/8/14 11:24
47.05853224,2018/8/14 11:26
47.00909951,2018/8/14 11:27
47.06680096,2018/8/14 13:30
47.08321084,2018/8/14 13:31
47.11726259,2018/8/14 13:32
47.12821407,2018/8/14 13:33
47.13334262,2018/8/14 13:34
47.1167472,2018/8/14 13:35
47.11560568,2018/8/14 13:36
47.11627097,2018/8/14 13:37
47.12198801,2018/8/14 13:38
47.12049508,2018/8/14 13:39
47.15246951,2018/8/14 13:40
47.18203782,2018/8/14 13:41
47.18302372,2018/8/14 13:42
47.18450708,2018/8/14 13:43
47.18246097,2018/8/14 13:44
47.17795721,2018/8/14 13:45
47.18893756,2018/8/14 13:46
47.18600384,2018/8/14 13:47
47.1839298,2018/8/14 13:48
47.18874499,2018/8/14 13:49
47.1712032,2018/8/14 13:50
47.17177177,2018/8/14 13:51
47.18956905,2018/8/14 13:52
47.21286901,2018/8/14 13:53
47.22211935,2018/8/14 13:54
47.22105179,2018/8/14 13:55
47.18014306,2018/8/14 13:56
47.1794173,2018/8/14 13:57
47.18492432,2018/8/14 13:58
47.19990108,2018/8/14 13:59
47.2002072,2018/8/14 14:00
47.2041276,2018/8/14 14:01
47.18189115,2018/8/14 14:02
47.17903815,2018/8/14 14:03
47.17484089,2018/8/14 14:04
47.1796469,2018/8/14 14:05
47.17259202,2018/8/14 14:06
47.16588547,2018/8/14 14:10
47.16456787,2018/8/14 14:11
47.16828061,2018/8/14 14:12
47.17634548,2018/8/14 14:13
47.18740107,2018/8/14 14:14
47.17610322,2018/8/14 14:15
47.17712107,2018/8/14 14:16
47.19304926,2018/8/14 14:17
47.18809392,2018/8/14 14:18
47.18744819,2018/8/14 14:19
47.18836921,2018/8/14 14:20
47.18034885,2018/8/14 14:22
47.18054635,2018/8/14 14:23
47.18509186,2018/8/14 14:24
47.17814469,2018/8/14 14:25
47.1686789,2018/8/14 14:26
47.17634556,2018/8/14 14:28
47.1767902,2018/8/14 14:29
47.1641584,2018/8/14 14:30
47.17473583,2018/8/14 14:31
47.16750851,2018/8/14 14:32
47.17452112,2018/8/14 14:33
47.16047563,2018/8/14 14:34
47.16490573,2018/8/14 14:35
47.16452676,2018/8/14 14:36
47.16573363,2018/8/14 14:37
47.15549431,2018/8/14 14:38
47.15844186,2018/8/14 14:39
47.15689713,2018/8/14 14:40
47.15887308,2018/8/14 14:41
47.16829748,2018/8/14 14:42
47.1668678,2018/8/14 14:43
47.16615714,2018/8/14 14:44
47.16466893,2018/8/14 14:46
47.15935126,2018/8/14 14:47
47.16434531,2018/8/14 14:49
47.1619449,2018/8/14 14:50
47.15905098,2018/8/14 14:51
47.15366152,2018/8/14 14:52
47.15727583,2018/8/14 14:53
47.16113395,2018/8/14 14:54
47.15701539,2018/8/14 14:55
47.14922697,2018/8/14 14:56
47.15648701,2018/8/14 14:57
47.15146041,2018/8/14 14:58
47.15655734,2018/8/14 14:59
47.15326595,2018/8/14 15:00
47.15037254,2018/8/14 15:01
47.14762474,2018/8/14 15:03
47.1417566,2018/8/14 15:04
47.13798668,2018/8/14 15:05
47.13815982,2018/8/14 15:06
47.1375176,2018/8/14 15:07
47.15627227,2018/8/14 15:08
47.1646431,2018/8/14 15:09
47.16222509,2018/8/14 15:10
47.16104147,2018/8/14 15:11
47.15732987,2018/8/14 15:12
47.14868791,2018/8/14 15:13
47.14315951,2018/8/14 15:14
47.1471773,2018/8/14 15:15
47.15115918,2018/8/14 15:16
47.15317513,2018/8/14 15:17
47.15210625,2018/8/14 15:18
47.13784071,2018/8/14 15:19
47.13841669,2018/8/14 15:20
47.15463964,2018/8/14 15:21
47.1442669,2018/8/14 15:23
47.15641192,2018/8/14 15:24
47.16188772,2018/8/14 15:25
47.1695473,2018/8/14 15:26
47.17229668,2018/8/14 15:27
47.17336531,2018/8/14 15:28
47.1772985,2018/8/14 15:29
47.04812954,2018/8/14 20:00
47.05079283,2018/8/14 20:07
47.04822602,2018/8/14 20:10
47.03947071,2018/8/14 20:15
47.02959035,2018/8/14 20:16
47.01043645,2018/8/14 20:17
47.01411796,2018/8/14 20:20
47.02270166,2018/8/14 20:27
47.02331562,2018/8/14 20:31
47.05177363,2018/8/14 20:40
47.0574513,2018/8/14 20:41
47.05193774,2018/8/14 20:42
47.03912498,2018/8/14 20:43
47.02206027,2018/8/14 20:48
47.03140812,2018/8/14 20:53
47.02020284,2018/8/14 20:57
47.0264778,2018/8/14 21:05
47.03003115,2018/8/14 21:10
47.03042282,2018/8/14 21:16
47.0300792,2018/8/14 21:25
47.03652257,2018/8/14 21:26
47.03749494,2018/8/14 21:27
47.03820716,2018/8/14 21:28
47.0385652,2018/8/14 21:36
47.01032829,2018/8/14 21:43
47.01321033,2018/8/14 21:46
47.00227296,2018/8/14 21:47
47.00579349,2018/8/14 21:50
46.99125312,2018/8/14 21:52
46.98860088,2018/8/14 21:53
46.99552021,2018/8/14 21:57
46.99420305,2018/8/14 22:00
46.99154548,2018/8/14 22:09
46.99194714,2018/8/14 22:10
46.99946598,2018/8/14 22:11
46.99329308,2018/8/14 22:12
46.99019359,2018/8/14 22:16
46.98404502,2018/8/14 22:19
46.96323757,2018/8/14 22:31
46.96235135,2018/8/14 22:33
46.97141166,2018/8/14 22:36
46.96640122,2018/8/14 22:43
46.96759247,2018/8/14 22:44
46.96891274,2018/8/14 22:45
46.96751136,2018/8/14 22:48
46.9622502,2018/8/14 22:52
46.96238596,2018/8/14 22:56
46.96982025,2018/8/14 22:57
46.97022131,2018/8/14 23:00
46.96428095,2018/8/14 23:19
46.94837781,2018/8/14 23:23
46.97396363,2018/8/14 23:25
46.98415943,2018/8/14 23:31
46.97726114,2018/8/14 23:52
46.95775436,2018/8/14 23:54
46.97354726,2018/8/14 23:59
46.97193702,2018/8/15 0:02
46.96750508,2018/8/15 0:17
46.99089556,2018/8/15 0:43
47.00484284,2018/8/15 0:48
47.00116699,2018/8/15 0:49
47.02345827,2018/8/15 1:05
47.00114122,2018/8/15 1:28
47.00522759,2018/8/15 2:17
47.04020571,2018/8/15 9:00
47.02727889,2018/8/15 9:01
47.05517895,2018/8/15 9:02
47.05231689,2018/8/15 9:03
47.06604663,2018/8/15 9:04
47.0845255,2018/8/15 9:05
47.08831339,2018/8/15 9:06
47.08946294,2018/8/15 9:07
47.09072092,2018/8/15 9:08
47.0793105,2018/8/15 9:09
47.08375965,2018/8/15 9:10
47.08816959,2018/8/15 9:12
47.07912559,2018/8/15 9:14
47.0852039,2018/8/15 9:15
47.08689177,2018/8/15 9:16
47.09134873,2018/8/15 9:17
47.09262979,2018/8/15 9:18
47.08815263,2018/8/15 9:19
47.09350711,2018/8/15 9:20
47.09340381,2018/8/15 9:21
47.09791896,2018/8/15 9:22
47.08877451,2018/8/15 9:23
47.08077334,2018/8/15 9:25
47.08359449,2018/8/15 9:26
47.08903897,2018/8/15 9:27
47.09240522,2018/8/15 9:28
47.09204701,2018/8/15 9:29
47.09137712,2018/8/15 9:30
47.09443431,2018/8/15 9:31
47.09499787,2018/8/15 9:32
47.09946158,2018/8/15 9:33
47.11230564,2018/8/15 9:34
47.11888286,2018/8/15 9:35
47.1226125,2018/8/15 9:36
47.13221625,2018/8/15 9:37
47.13186398,2018/8/15 9:39
47.14115476,2018/8/15 9:40
47.15251478,2018/8/15 9:41
47.14896462,2018/8/15 9:42
47.15277091,2018/8/15 9:43
47.1530775,2018/8/15 9:44
47.14703138,2018/8/15 9:45
