structure.c,Dates_x
11.12637578,2018/8/13 22:15
11.28518955,2018/8/13 22:16
11.30116813,2018/8/13 22:17
11.28673435,2018/8/13 22:18
11.26646895,2018/8/13 22:19
11.27385643,2018/8/13 22:20
11.30022269,2018/8/13 22:21
11.30698957,2018/8/13 22:22
11.30713316,2018/8/13 22:23
11.31370388,2018/8/13 22:24
11.31980572,2018/8/13 22:25
11.31710067,2018/8/13 22:26
11.30283795,2018/8/13 22:27
11.32759417,2018/8/13 22:28
11.42133628,2018/8/13 22:29
11.4500313,2018/8/13 22:30
11.47467554,2018/8/13 22:31
11.45993059,2018/8/13 22:32
11.4680913,2018/8/13 22:33
11.45893129,2018/8/13 22:34
11.52806499,2018/8/13 22:35
11.53977498,2018/8/13 22:36
11.5323446,2018/8/13 22:37
11.51584826,2018/8/13 22:38
11.5018041,2018/8/13 22:39
11.49426567,2018/8/13 22:40
11.51316332,2018/8/13 22:41
11.53600196,2018/8/13 22:42
11.53827125,2018/8/13 22:43
11.56661074,2018/8/13 22:44
11.52811573,2018/8/13 22:45
11.54792402,2018/8/13 22:46
11.54421763,2018/8/13 22:47
11.55037575,2018/8/13 22:48
11.54609534,2018/8/13 22:49
11.58557165,2018/8/13 22:50
11.61585375,2018/8/13 22:51
11.61986841,2018/8/13 22:52
11.61143704,2018/8/13 22:53
11.61208201,2018/8/13 22:54
11.61584582,2018/8/13 22:56
11.57294935,2018/8/13 22:57
11.53345707,2018/8/13 22:58
11.56288791,2018/8/13 22:59
11.55916991,2018/8/13 23:00
11.54781096,2018/8/13 23:01
11.57756512,2018/8/13 23:02
11.59818153,2018/8/13 23:03
11.55824489,2018/8/13 23:04
11.57402389,2018/8/13 23:05
11.57613886,2018/8/13 23:06
11.58163003,2018/8/13 23:07
11.61285066,2018/8/13 23:08
11.61699475,2018/8/13 23:09
11.61195789,2018/8/13 23:10
11.67102657,2018/8/13 23:11
11.6756195,2018/8/13 23:12
11.67608888,2018/8/13 23:13
11.7174676,2018/8/13 23:14
11.86696654,2018/8/13 23:15
11.9143225,2018/8/13 23:16
11.88517976,2018/8/13 23:17
11.84519913,2018/8/13 23:18
11.81277145,2018/8/13 23:19
11.7960328,2018/8/13 23:20
11.76727503,2018/8/13 23:21
11.77107215,2018/8/13 23:22
11.7796575,2018/8/13 23:23
11.78379749,2018/8/13 23:24
11.80340627,2018/8/13 23:25
11.76491779,2018/8/13 23:26
11.81252606,2018/8/13 23:27
11.7903535,2018/8/13 23:28
11.77033197,2018/8/13 23:29
11.75652344,2018/8/13 23:30
11.78297516,2018/8/13 23:31
11.79049775,2018/8/13 23:32
11.79875018,2018/8/13 23:33
11.8318955,2018/8/13 23:34
11.83832221,2018/8/13 23:35
11.90491064,2018/8/13 23:36
11.88454848,2018/8/13 23:37
11.87794634,2018/8/13 23:38
11.87440736,2018/8/13 23:39
11.87955804,2018/8/13 23:40
11.79223782,2018/8/13 23:41
11.77356553,2018/8/13 23:42
11.76123981,2018/8/13 23:44
11.73951049,2018/8/13 23:45
11.74312421,2018/8/13 23:46
11.73669004,2018/8/13 23:47
11.703279,2018/8/13 23:48
11.67824196,2018/8/13 23:52
11.72502908,2018/8/13 23:53
11.74826567,2018/8/13 23:54
11.70007716,2018/8/13 23:55
11.66613297,2018/8/13 23:56
11.67264996,2018/8/13 23:57
11.67030506,2018/8/13 23:58
11.69359977,2018/8/13 23:59
11.68226509,2018/8/14
11.65789677,2018/8/14 0:03
11.64738593,2018/8/14 0:04
11.66690848,2018/8/14 0:06
11.6830004,2018/8/14 0:07
11.69726673,2018/8/14 0:08
11.70533661,2018/8/14 0:09
11.6794976,2018/8/14 0:12
11.64325129,2018/8/14 0:15
11.61451547,2018/8/14 0:16
11.62959704,2018/8/14 0:17
11.59606105,2018/8/14 0:18
11.56961005,2018/8/14 0:20
11.59020324,2018/8/14 0:22
11.60247339,2018/8/14 0:24
11.60716286,2018/8/14 0:25
11.60819405,2018/8/14 0:27
11.59959576,2018/8/14 0:29
11.59330234,2018/8/14 0:30
11.63698134,2018/8/14 0:36
11.65835317,2018/8/14 0:37
11.64936204,2018/8/14 0:40
11.69412259,2018/8/14 0:41
11.69336389,2018/8/14 0:48
11.68427353,2018/8/14 0:50
11.73571402,2018/8/14 0:51
11.75806689,2018/8/14 0:52
11.79375197,2018/8/14 0:53
11.80312927,2018/8/14 0:54
11.78309272,2018/8/14 0:55
11.78488028,2018/8/14 0:56
11.80304097,2018/8/14 0:57
11.8212986,2018/8/14 0:58
11.72779952,2018/8/14 0:59
11.72350742,2018/8/14 1:02
11.73456232,2018/8/14 1:03
11.74703654,2018/8/14 1:04
11.73183347,2018/8/14 1:05
11.73550439,2018/8/14 1:07
11.74963816,2018/8/14 1:10
11.75369158,2018/8/14 1:11
11.74185609,2018/8/14 1:12
11.76687024,2018/8/14 1:13
11.78311752,2018/8/14 1:14
11.77590828,2018/8/14 1:16
11.77447147,2018/8/14 1:17
11.7769048,2018/8/14 1:18
11.82511809,2018/8/14 1:19
11.83276588,2018/8/14 1:20
11.81512394,2018/8/14 1:21
11.7900609,2018/8/14 1:23
11.81967312,2018/8/14 1:24
11.80138134,2018/8/14 1:26
11.78576025,2018/8/14 1:27
11.82185507,2018/8/14 1:28
11.85167886,2018/8/14 1:29
11.86394591,2018/8/14 1:30
11.84072599,2018/8/14 1:32
11.7716105,2018/8/14 1:33
11.75998333,2018/8/14 1:34
11.75310737,2018/8/14 1:35
11.76293034,2018/8/14 1:36
11.77763191,2018/8/14 1:38
11.78449883,2018/8/14 1:39
11.80956079,2018/8/14 1:41
11.79745326,2018/8/14 1:42
11.89849889,2018/8/14 1:43
11.87191052,2018/8/14 1:48
11.86983945,2018/8/14 1:49
11.88025218,2018/8/14 1:50
11.83347008,2018/8/14 1:51
11.81459453,2018/8/14 1:52
11.80955194,2018/8/14 1:53
11.80536922,2018/8/14 1:54
11.77925398,2018/8/14 1:55
11.77828904,2018/8/14 1:56
11.7675396,2018/8/14 1:58
11.77490221,2018/8/14 1:59
11.77643456,2018/8/14 2:01
11.77092563,2018/8/14 2:03
11.74079949,2018/8/14 2:04
11.7291523,2018/8/14 2:06
11.74519974,2018/8/14 2:15
11.72911506,2018/8/14 2:16
11.74248495,2018/8/14 2:19
11.73920457,2018/8/14 2:20
11.72910822,2018/8/14 2:21
11.76577938,2018/8/14 2:22
11.77693627,2018/8/14 2:24
11.78957043,2018/8/14 2:26
11.80228551,2018/8/14 2:28
11.74873177,2018/8/14 2:29
11.61826871,2018/8/14 2:30
11.59069374,2018/8/14 9:00
11.50355142,2018/8/14 9:01
11.50748637,2018/8/14 9:02
11.51484333,2018/8/14 9:03
11.52778166,2018/8/14 9:04
11.56208313,2018/8/14 9:05
11.57821151,2018/8/14 9:06
11.5828901,2018/8/14 9:07
11.57898555,2018/8/14 9:08
11.57992786,2018/8/14 9:09
11.58065164,2018/8/14 9:10
11.57159784,2018/8/14 9:11
11.5652269,2018/8/14 9:12
11.58457841,2018/8/14 9:13
11.57528049,2018/8/14 9:14
11.56517117,2018/8/14 9:15
11.57004883,2018/8/14 9:16
11.5827304,2018/8/14 9:17
11.6181481,2018/8/14 9:18
11.62562454,2018/8/14 9:19
11.60754039,2018/8/14 9:20
11.61788954,2018/8/14 9:21
11.62543179,2018/8/14 9:22
11.629842,2018/8/14 9:23
11.64318062,2018/8/14 9:24
11.64823759,2018/8/14 9:25
11.65053538,2018/8/14 9:26
11.63875077,2018/8/14 9:27
11.61644386,2018/8/14 9:28
11.59971081,2018/8/14 9:29
11.60696584,2018/8/14 9:30
11.59770045,2018/8/14 9:31
11.60537949,2018/8/14 9:32
11.64134465,2018/8/14 9:33
11.62103643,2018/8/14 9:34
11.60999208,2018/8/14 9:35
11.60750059,2018/8/14 9:36
11.58930601,2018/8/14 9:37
11.58756515,2018/8/14 9:38
11.5850835,2018/8/14 9:39
11.61142378,2018/8/14 9:40
11.61825159,2018/8/14 9:41
11.6086357,2018/8/14 9:42
11.57342708,2018/8/14 9:43
11.57293938,2018/8/14 9:44
11.58191247,2018/8/14 9:45
11.59872822,2018/8/14 9:46
11.60063056,2018/8/14 9:47
11.60608676,2018/8/14 9:48
11.60741442,2018/8/14 9:49
11.60213878,2018/8/14 9:50
11.59111327,2018/8/14 9:51
11.59218116,2018/8/14 9:52
11.59475628,2018/8/14 9:53
11.56331835,2018/8/14 9:54
11.56361114,2018/8/14 9:55
11.57195583,2018/8/14 9:56
11.61310295,2018/8/14 9:57
11.67887947,2018/8/14 9:58
11.66878761,2018/8/14 9:59
11.67676009,2018/8/14 10:00
11.69348111,2018/8/14 10:01
11.70034029,2018/8/14 10:02
11.6937189,2018/8/14 10:03
11.67436344,2018/8/14 10:04
11.68087072,2018/8/14 10:05
11.68293986,2018/8/14 10:06
11.68190876,2018/8/14 10:07
11.6639173,2018/8/14 10:08
11.66721975,2018/8/14 10:09
11.68485478,2018/8/14 10:10
11.69937552,2018/8/14 10:11
11.69322622,2018/8/14 10:12
11.69476839,2018/8/14 10:13
11.6744259,2018/8/14 10:14
11.68255513,2018/8/14 10:15
11.68470087,2018/8/14 10:16
11.67767516,2018/8/14 10:17
11.70433966,2018/8/14 10:18
11.53638053,2018/8/14 10:19
11.55492648,2018/8/14 10:20
11.58832902,2018/8/14 10:21
11.60377839,2018/8/14 10:22
11.60013278,2018/8/14 10:23
11.61461914,2018/8/14 10:24
11.61749319,2018/8/14 10:25
11.61146859,2018/8/14 10:26
11.61549821,2018/8/14 10:27
11.622394,2018/8/14 10:28
11.61222949,2018/8/14 10:29
11.61142793,2018/8/14 10:30
11.63663192,2018/8/14 10:31
11.63415269,2018/8/14 10:32
11.6371684,2018/8/14 10:33
11.62077142,2018/8/14 10:34
11.62667676,2018/8/14 10:35
11.61677804,2018/8/14 10:36
11.60362865,2018/8/14 10:38
11.60423465,2018/8/14 10:39
11.60183678,2018/8/14 10:40
11.60549327,2018/8/14 10:41
11.59926119,2018/8/14 10:42
11.60264853,2018/8/14 10:43
11.59317097,2018/8/14 10:44
11.57861242,2018/8/14 10:45
11.58993212,2018/8/14 10:46
11.59636473,2018/8/14 10:47
11.61083615,2018/8/14 10:48
11.60849875,2018/8/14 10:49
11.61011657,2018/8/14 10:50
11.62773057,2018/8/14 10:51
11.61164306,2018/8/14 10:52
11.65074636,2018/8/14 10:53
11.68397468,2018/8/14 10:54
11.67258518,2018/8/14 10:55
11.6784207,2018/8/14 10:56
11.68223557,2018/8/14 10:57
11.68358986,2018/8/14 10:58
11.68570236,2018/8/14 10:59
11.69020597,2018/8/14 11:00
11.69964256,2018/8/14 11:01
11.72869388,2018/8/14 11:02
11.73254665,2018/8/14 11:03
11.73308093,2018/8/14 11:04
11.73107178,2018/8/14 11:05
11.73452883,2018/8/14 11:06
11.7353987,2018/8/14 11:07
11.74035799,2018/8/14 11:08
11.75096324,2018/8/14 11:09
11.75467605,2018/8/14 11:10
11.75140483,2018/8/14 11:11
11.74427016,2018/8/14 11:12
11.7499447,2018/8/14 11:13
11.76456707,2018/8/14 11:15
11.74693306,2018/8/14 11:16
11.75083077,2018/8/14 11:17
11.80942419,2018/8/14 11:18
11.8167108,2018/8/14 11:19
11.79289633,2018/8/14 11:20
11.75231098,2018/8/14 11:21
11.78633041,2018/8/14 11:22
11.79573101,2018/8/14 11:23
11.81221227,2018/8/14 11:24
11.82888886,2018/8/14 11:25
11.80105839,2018/8/14 11:26
11.81178897,2018/8/14 11:27
11.81460623,2018/8/14 11:28
11.80218026,2018/8/14 11:30
11.91144965,2018/8/14 13:30
11.95346085,2018/8/14 13:31
11.99703559,2018/8/14 13:32
12.01447193,2018/8/14 13:33
12.00759794,2018/8/14 13:34
11.99836517,2018/8/14 13:35
12.01273112,2018/8/14 13:36
12.00788321,2018/8/14 13:37
11.99630925,2018/8/14 13:38
12.00897714,2018/8/14 13:39
12.05403022,2018/8/14 13:40
12.06289274,2018/8/14 13:41
12.08183656,2018/8/14 13:42
12.07088114,2018/8/14 13:43
12.07343357,2018/8/14 13:44
12.07614559,2018/8/14 13:45
12.01463645,2018/8/14 13:46
11.99279091,2018/8/14 13:47
11.99244847,2018/8/14 13:48
12.00290312,2018/8/14 13:49
11.99080453,2018/8/14 13:50
11.97446858,2018/8/14 13:51
11.96158333,2018/8/14 13:52
11.95627311,2018/8/14 13:53
11.97947865,2018/8/14 13:54
11.97580568,2018/8/14 13:55
11.98727542,2018/8/14 13:56
11.97923981,2018/8/14 13:57
11.98120865,2018/8/14 13:58
11.95238259,2018/8/14 13:59
11.96201795,2018/8/14 14:00
11.97332653,2018/8/14 14:01
11.95131801,2018/8/14 14:02
11.95492116,2018/8/14 14:03
11.96992134,2018/8/14 14:04
11.98675948,2018/8/14 14:05
11.97469283,2018/8/14 14:06
11.94386863,2018/8/14 14:08
11.93354262,2018/8/14 14:10
11.93816538,2018/8/14 14:11
11.96818419,2018/8/14 14:12
11.97733556,2018/8/14 14:13
11.99063221,2018/8/14 14:14
11.98982395,2018/8/14 14:15
11.99790881,2018/8/14 14:16
12.01982863,2018/8/14 14:17
12.01714626,2018/8/14 14:18
12.01123277,2018/8/14 14:19
12.01739756,2018/8/14 14:20
12.02124792,2018/8/14 14:21
12.01095344,2018/8/14 14:22
12.02685691,2018/8/14 14:23
12.03146588,2018/8/14 14:24
12.03173555,2018/8/14 14:25
11.9905238,2018/8/14 14:26
12.00869883,2018/8/14 14:27
11.9950435,2018/8/14 14:28
11.99444786,2018/8/14 14:29
11.99588487,2018/8/14 14:30
12.02162234,2018/8/14 14:31
12.03681772,2018/8/14 14:32
12.04864101,2018/8/14 14:33
12.02459749,2018/8/14 14:34
12.02563616,2018/8/14 14:35
12.05216868,2018/8/14 14:36
12.04125495,2018/8/14 14:37
12.03446906,2018/8/14 14:38
12.03432082,2018/8/14 14:39
12.04171737,2018/8/14 14:40
12.05083441,2018/8/14 14:41
12.05100425,2018/8/14 14:42
12.04849358,2018/8/14 14:43
12.07379989,2018/8/14 14:44
12.03667983,2018/8/14 14:45
12.03813819,2018/8/14 14:46
12.05135867,2018/8/14 14:47
12.06619004,2018/8/14 14:49
12.0320684,2018/8/14 14:50
11.99347795,2018/8/14 14:51
11.98107199,2018/8/14 14:52
11.98614093,2018/8/14 14:53
11.98716614,2018/8/14 14:54
11.99153139,2018/8/14 14:55
11.99508183,2018/8/14 14:56
12.02014297,2018/8/14 14:57
12.01526484,2018/8/14 14:58
12.02074616,2018/8/14 14:59
12.02261544,2018/8/14 15:00
12.05121127,2018/8/14 15:01
12.03155876,2018/8/14 15:02
12.01047264,2018/8/14 15:03
12.00315719,2018/8/14 15:04
11.99736261,2018/8/14 15:05
11.99852072,2018/8/14 15:06
11.99659979,2018/8/14 15:07
12.02180137,2018/8/14 15:08
12.05615132,2018/8/14 15:09
12.03296077,2018/8/14 15:10
12.02591445,2018/8/14 15:11
12.01147445,2018/8/14 15:12
12.00691036,2018/8/14 15:13
12.01238906,2018/8/14 15:14
11.99921781,2018/8/14 15:15
12.00688281,2018/8/14 15:16
12.02573473,2018/8/14 15:17
12.03278003,2018/8/14 15:18
12.01203745,2018/8/14 15:19
12.01455654,2018/8/14 15:20
12.05557214,2018/8/14 15:21
12.04936565,2018/8/14 15:22
12.03177637,2018/8/14 15:23
12.04498975,2018/8/14 15:24
12.04312417,2018/8/14 15:25
12.06241532,2018/8/14 15:26
12.05037369,2018/8/14 15:27
12.0670013,2018/8/14 15:28
12.06357411,2018/8/14 15:29
12.05394377,2018/8/14 15:42
12.01459638,2018/8/14 20:00
11.9974296,2018/8/14 20:01
12.01775269,2018/8/14 20:02
12.03680239,2018/8/14 20:03
12.03696068,2018/8/14 20:04
12.02929786,2018/8/14 20:05
12.01686838,2018/8/14 20:06
12.01164613,2018/8/14 20:07
12.01766051,2018/8/14 20:09
12.01948549,2018/8/14 20:10
12.01689513,2018/8/14 20:11
11.99856501,2018/8/14 20:12
12.00167797,2018/8/14 20:13
12.00005501,2018/8/14 20:14
12.00361932,2018/8/14 20:15
11.99298263,2018/8/14 20:16
11.97219402,2018/8/14 20:17
11.97200272,2018/8/14 20:18
11.97461969,2018/8/14 20:19
11.98249302,2018/8/14 20:20
11.99270887,2018/8/14 20:21
11.9925973,2018/8/14 20:22
11.98410794,2018/8/14 20:23
11.95564865,2018/8/14 20:24
11.96923905,2018/8/14 20:25
11.9709392,2018/8/14 20:26
11.97824574,2018/8/14 20:27
11.97661253,2018/8/14 20:28
11.98277247,2018/8/14 20:29
11.97900388,2018/8/14 20:30
11.99217092,2018/8/14 20:31
12.00821254,2018/8/14 20:32
12.02730531,2018/8/14 20:33
12.02462874,2018/8/14 20:34
12.01832499,2018/8/14 20:35
12.02427126,2018/8/14 20:36
12.03646271,2018/8/14 20:37
12.03705447,2018/8/14 20:38
12.036743,2018/8/14 20:39
12.05734127,2018/8/14 20:40
12.04548981,2018/8/14 20:41
12.0530758,2018/8/14 20:42
12.03663036,2018/8/14 20:43
12.0086128,2018/8/14 20:45
12.03063266,2018/8/14 20:46
12.03225997,2018/8/14 20:47
12.0295358,2018/8/14 20:48
12.02572737,2018/8/14 20:50
12.02730124,2018/8/14 20:52
12.04113091,2018/8/14 20:53
12.02596755,2018/8/14 20:57
12.01822009,2018/8/14 20:58
12.05024053,2018/8/14 21:00
12.04087897,2018/8/14 21:01
12.03093045,2018/8/14 21:02
12.03358772,2018/8/14 21:03
12.03184731,2018/8/14 21:04
12.02870343,2018/8/14 21:05
12.02315295,2018/8/14 21:07
12.02471569,2018/8/14 21:08
12.02425001,2018/8/14 21:09
12.01623428,2018/8/14 21:10
12.00431287,2018/8/14 21:12
11.995546,2018/8/14 21:13
11.99482783,2018/8/14 21:14
12.01733056,2018/8/14 21:15
12.00640726,2018/8/14 21:16
12.00995939,2018/8/14 21:17
12.0205105,2018/8/14 21:18
12.04191561,2018/8/14 21:19
12.03771211,2018/8/14 21:21
12.03016717,2018/8/14 21:22
12.02448938,2018/8/14 21:23
12.02238626,2018/8/14 21:24
12.0308101,2018/8/14 21:25
12.02249398,2018/8/14 21:26
12.02271324,2018/8/14 21:27
12.01996028,2018/8/14 21:28
12.02257426,2018/8/14 21:29
12.0174564,2018/8/14 21:30
12.01278553,2018/8/14 21:31
12.0202834,2018/8/14 21:32
12.03369847,2018/8/14 21:33
12.03111935,2018/8/14 21:34
12.04546911,2018/8/14 21:35
12.06746272,2018/8/14 21:36
12.06515172,2018/8/14 21:37
12.0674862,2018/8/14 21:38
12.08489879,2018/8/14 21:39
12.09327816,2018/8/14 21:40
12.09066221,2018/8/14 21:41
12.08945229,2018/8/14 21:42
12.08202643,2018/8/14 21:43
12.10456236,2018/8/14 21:44
12.1092966,2018/8/14 21:45
12.10565826,2018/8/14 21:46
12.07055,2018/8/14 21:47
12.05464703,2018/8/14 21:48
12.04276131,2018/8/14 21:49
12.06082629,2018/8/14 21:50
12.06598032,2018/8/14 21:51
12.05566154,2018/8/14 21:52
12.0437528,2018/8/14 21:53
12.04280823,2018/8/14 21:54
12.04122856,2018/8/14 21:55
12.04863739,2018/8/14 21:56
12.0597246,2018/8/14 21:57
12.06333225,2018/8/14 21:58
12.03988286,2018/8/14 21:59
12.0349145,2018/8/14 22:00
12.02812578,2018/8/14 22:03
12.03464636,2018/8/14 22:04
12.02975347,2018/8/14 22:07
12.00547613,2018/8/14 22:08
12.01724522,2018/8/14 22:09
12.06884404,2018/8/14 22:10
12.10048135,2018/8/14 22:11
12.09432408,2018/8/14 22:12
12.09886994,2018/8/14 22:14
12.10109177,2018/8/14 22:16
12.11245607,2018/8/14 22:17
12.12469349,2018/8/14 22:18
12.12532428,2018/8/14 22:19
12.12555076,2018/8/14 22:20
12.1238464,2018/8/14 22:21
12.14293031,2018/8/14 22:22
12.14836433,2018/8/14 22:23
12.15097575,2018/8/14 22:24
12.15983344,2018/8/14 22:25
12.16449022,2018/8/14 22:26
12.18052814,2018/8/14 22:27
12.18703326,2018/8/14 22:28
12.18490699,2018/8/14 22:29
12.17874309,2018/8/14 22:30
12.11624719,2018/8/14 22:31
12.13279361,2018/8/14 22:32
12.12952744,2018/8/14 22:33
12.10570121,2018/8/14 22:34
12.11617603,2018/8/14 22:35
12.09537983,2018/8/14 22:36
12.10627959,2018/8/14 22:37
12.10437174,2018/8/14 22:38
12.09742309,2018/8/14 22:39
12.01383235,2018/8/14 22:40
12.0016004,2018/8/14 22:41
12.01282511,2018/8/14 22:42
12.01913063,2018/8/14 22:43
11.97055914,2018/8/14 22:44
11.95232471,2018/8/14 22:45
11.94174507,2018/8/14 22:48
11.94091366,2018/8/14 22:49
11.92931047,2018/8/14 22:50
11.92317739,2018/8/14 22:51
11.92547828,2018/8/14 22:52
11.93981844,2018/8/14 22:54
11.92567611,2018/8/14 22:56
11.9320823,2018/8/14 22:57
11.93923256,2018/8/14 22:59
11.93836259,2018/8/14 23:00
11.91737091,2018/8/14 23:01
11.89865007,2018/8/14 23:02
11.88940146,2018/8/14 23:03
11.89344383,2018/8/14 23:04
11.91382105,2018/8/14 23:05
11.89978265,2018/8/14 23:07
11.87219033,2018/8/14 23:08
11.88165764,2018/8/14 23:09
11.88369139,2018/8/14 23:10
11.87192187,2018/8/14 23:11
11.88228935,2018/8/14 23:12
11.89367123,2018/8/14 23:13
11.86089502,2018/8/14 23:14
11.8480293,2018/8/14 23:16
11.85614158,2018/8/14 23:17
11.83624513,2018/8/14 23:18
11.88274902,2018/8/14 23:19
11.96973052,2018/8/14 23:20
12.03407281,2018/8/14 23:21
12.02627261,2018/8/14 23:22
12.06917867,2018/8/14 23:23
12.07677891,2018/8/14 23:25
12.04093532,2018/8/14 23:26
12.03377718,2018/8/14 23:27
12.06359803,2018/8/14 23:28
12.08191223,2018/8/14 23:29
12.08994792,2018/8/14 23:30
12.07887656,2018/8/14 23:31
12.07639638,2018/8/14 23:32
12.09990187,2018/8/14 23:33
12.05970399,2018/8/14 23:34
12.05447704,2018/8/14 23:35
12.03297541,2018/8/14 23:36
12.01428796,2018/8/14 23:37
12.00361118,2018/8/14 23:38
12.00393691,2018/8/14 23:39
12.03936663,2018/8/14 23:43
12.01607199,2018/8/14 23:45
12.01592184,2018/8/14 23:46
12.02408801,2018/8/14 23:49
12.05554246,2018/8/14 23:50
12.04474755,2018/8/14 23:51
12.04282951,2018/8/14 23:52
12.0467302,2018/8/14 23:53
12.04805275,2018/8/14 23:54
12.02170554,2018/8/14 23:55
12.02232751,2018/8/14 23:56
12.04495831,2018/8/14 23:57
12.05384745,2018/8/14 23:59
12.05700386,2018/8/15
12.04618564,2018/8/15 0:01
12.05374686,2018/8/15 0:02
12.05844969,2018/8/15 0:03
12.07204956,2018/8/15 0:04
12.06614778,2018/8/15 0:05
12.06889468,2018/8/15 0:06
12.1095054,2018/8/15 0:15
12.11491194,2018/8/15 0:17
12.09252113,2018/8/15 0:18
12.11115774,2018/8/15 0:22
12.11621725,2018/8/15 0:27
12.1287454,2018/8/15 0:28
12.13917207,2018/8/15 0:29
12.15044015,2018/8/15 0:30
12.15597998,2018/8/15 0:31
12.19629125,2018/8/15 0:35
12.19105527,2018/8/15 0:38
12.19570248,2018/8/15 0:39
12.15681867,2018/8/15 0:40
12.14400727,2018/8/15 0:41
12.18302037,2018/8/15 0:43
12.20217234,2018/8/15 0:44
12.20682379,2018/8/15 0:48
12.24365504,2018/8/15 0:49
12.22204094,2018/8/15 0:50
12.26022879,2018/8/15 0:51
12.29101501,2018/8/15 0:54
12.31071078,2018/8/15 0:56
12.30901591,2018/8/15 0:57
12.3086014,2018/8/15 0:58
12.31669127,2018/8/15 0:59
12.31829649,2018/8/15 1:04
12.34958501,2018/8/15 1:05
12.35389182,2018/8/15 1:07
12.3657776,2018/8/15 1:08
12.33222454,2018/8/15 1:09
12.34633889,2018/8/15 1:10
12.35910775,2018/8/15 1:12
12.33558917,2018/8/15 1:13
12.34198281,2018/8/15 1:20
12.32077198,2018/8/15 1:22
12.34805799,2018/8/15 1:25
12.30481842,2018/8/15 1:28
12.2904305,2018/8/15 1:29
12.32640842,2018/8/15 1:34
12.3023364,2018/8/15 1:37
12.30701343,2018/8/15 1:40
12.29581557,2018/8/15 1:57
12.27438676,2018/8/15 1:58
12.30139716,2018/8/15 2:07
12.31132813,2018/8/15 2:10
12.31901639,2018/8/15 2:11
12.27510176,2018/8/15 2:12
12.3141429,2018/8/15 2:13
12.32059136,2018/8/15 2:14
12.31774274,2018/8/15 2:15
12.3095642,2018/8/15 2:16
12.31817299,2018/8/15 2:17
12.30472945,2018/8/15 2:23
12.30776194,2018/8/15 2:24
12.32144598,2018/8/15 2:26
12.32861517,2018/8/15 2:28
12.32929581,2018/8/15 2:29
12.42146967,2018/8/15 9:00
12.34903746,2018/8/15 9:01
12.39224461,2018/8/15 9:02
12.41143023,2018/8/15 9:03
12.43283481,2018/8/15 9:04
12.45746872,2018/8/15 9:05
12.46143913,2018/8/15 9:06
12.4365478,2018/8/15 9:07
12.45158105,2018/8/15 9:08
12.44587607,2018/8/15 9:09
12.45653519,2018/8/15 9:10
12.4131745,2018/8/15 9:11
12.43994889,2018/8/15 9:12
12.42174525,2018/8/15 9:13
12.31497882,2018/8/15 9:14
12.24640313,2018/8/15 9:15
12.24995192,2018/8/15 9:16
12.2980007,2018/8/15 9:17
12.31790114,2018/8/15 9:18
12.35038783,2018/8/15 9:19
12.35735293,2018/8/15 9:20
12.32865674,2018/8/15 9:21
12.33176117,2018/8/15 9:22
12.33353309,2018/8/15 9:23
12.303297,2018/8/15 9:24
12.34047023,2018/8/15 9:25
12.34858368,2018/8/15 9:26
12.3503941,2018/8/15 9:27
12.34208064,2018/8/15 9:28
12.33330299,2018/8/15 9:29
12.31619623,2018/8/15 9:30
12.36291308,2018/8/15 9:31
12.35034312,2018/8/15 9:32
12.35356063,2018/8/15 9:33
12.36213334,2018/8/15 9:34
12.37349987,2018/8/15 9:35
12.36899246,2018/8/15 9:36
12.38004289,2018/8/15 9:37
12.40055714,2018/8/15 9:38
12.41675433,2018/8/15 9:39
12.44883012,2018/8/15 9:40
12.46563379,2018/8/15 9:41
12.47952561,2018/8/15 9:42
12.5051501,2018/8/15 9:43
12.54751413,2018/8/15 9:44
12.56679464,2018/8/15 9:45
12.56934632,2018/8/15 9:46
12.53126043,2018/8/15 9:47
12.51261625,2018/8/15 9:48
12.49443534,2018/8/15 9:49
12.50388761,2018/8/15 9:50
12.52951926,2018/8/15 9:51
12.51673606,2018/8/15 9:52
12.54198757,2018/8/15 9:53
12.5320536,2018/8/15 9:54
12.52421406,2018/8/15 9:55
12.51852879,2018/8/15 9:56
12.51863861,2018/8/15 9:57
12.50894077,2018/8/15 9:58
12.52377174,2018/8/15 9:59
12.53585949,2018/8/15 10:00
12.53800903,2018/8/15 10:01
12.54309538,2018/8/15 10:02
12.55125265,2018/8/15 10:03
12.59454736,2018/8/15 10:04
12.60883874,2018/8/15 10:05
12.63599809,2018/8/15 10:06
12.63437978,2018/8/15 10:07
12.65535813,2018/8/15 10:08
12.66316474,2018/8/15 10:09
12.66118316,2018/8/15 10:10
12.64868861,2018/8/15 10:11
12.57895219,2018/8/15 10:13
12.54880513,2018/8/15 10:14
12.57387032,2018/8/15 10:15
12.57118175,2018/8/15 10:16
12.56824807,2018/8/15 10:17
12.57800627,2018/8/15 10:18
12.5716638,2018/8/15 10:19
12.58152076,2018/8/15 10:20
12.5313853,2018/8/15 10:21
12.52786374,2018/8/15 10:22
12.55614983,2018/8/15 10:23
12.53934786,2018/8/15 10:24
12.55517202,2018/8/15 10:25
12.56178201,2018/8/15 10:26
12.57676975,2018/8/15 10:27
12.56351124,2018/8/15 10:28
12.55760263,2018/8/15 10:29
12.53708301,2018/8/15 10:30
12.53114787,2018/8/15 10:31
12.531394,2018/8/15 10:32
