hours,days,open,high,low,close,volume
14,27,268.42,268.42,268.42,268.42,0
14,27,268.43,268.5,268.43,268.5,2308
14,27,268.5,268.5,268.5,268.5,100
14,27,268.54,268.54,268.46,268.46,3010
14,27,268.5,268.5,268.5,268.5,1400
14,27,268.49,268.49,268.49,268.49,170
14,27,268.5,268.5,268.5,268.5,16592
14,27,268.5,268.5,268.5,268.5,3208
14,27,268.5,268.5,268.5,268.5,1600
14,27,268.5,268.5,268.5,268.5,1292
14,27,268.5,268.5,268.5,268.5,708
14,27,268.5,268.5,268.45,268.45,14318
14,27,268.45,268.45,268.43,268.45,5774
14,27,268.46,268.46,268.46,268.46,200
14,27,268.46,268.46,268.46,268.46,6800
14,27,268.45,268.5,268.45,268.5,8100
14,27,268.45,268.5,268.45,268.5,152
14,27,268.5,268.5,268.45,268.45,5648
14,27,268.49,268.5,268.49,268.5,4600
14,27,268.46,268.5,268.46,268.46,2664
14,27,268.52,268.52,268.51,268.51,1118
14,27,268.5,268.52,268.5,268.52,266
14,27,268.52,268.52,268.5,268.5,3592
14,27,268.5,268.5,268.5,268.5,5210
14,27,268.5,268.5,268.5,268.5,3982
14,27,268.5,268.5,268.46,268.46,6200
14,27,268.5,268.54,268.5,268.54,4158
14,27,268.5,268.5,268.5,268.5,10
14,27,268.54,268.54,268.53,268.53,210
14,27,268.54,268.55,268.54,268.55,7368
14,27,268.55,268.55,268.55,268.55,10400
14,27,268.55,268.55,268.55,268.55,600
14,27,268.56,268.56,268.56,268.56,20
14,27,268.56,268.56,268.56,268.56,9000
14,27,268.56,268.6,268.55,268.55,16348
14,27,268.55,268.55,268.5,268.5,13580
14,27,268.5,268.5,268.47,268.5,712
14,27,268.5,268.5,268.48,268.5,1364
14,27,268.5,268.5,268.5,268.5,0
14,27,268.55,268.55,268.55,268.55,6600
14,27,268.6,268.6,268.56,268.56,2032
14,27,268.59,268.59,268.59,268.59,214
14,27,268.6,268.6,268.6,268.6,2000
14,27,268.6,268.6,268.6,268.6,8468
14,27,268.57,268.57,268.57,268.57,8058
14,27,268.57,268.57,268.57,268.57,5000
14,27,268.57,268.57,268.57,268.57,120
15,27,268.57,268.59,268.57,268.57,6116
15,27,268.58,268.58,268.52,268.56,10188
15,27,268.57,268.57,268.56,268.56,772
15,27,268.57,268.57,268.56,268.56,1194
15,27,268.56,268.56,268.56,268.56,2084
15,27,268.56,268.56,268.56,268.56,226
15,27,268.57,268.57,268.5,268.5,20068
15,27,268.57,268.57,268.57,268.57,1600
15,27,268.51,268.51,268.51,268.51,380
15,27,268.56,268.56,268.51,268.51,1206
15,27,268.56,268.56,268.48,268.48,16258
15,27,268.52,268.52,268.52,268.52,236
15,27,268.52,268.52,268.52,268.52,1394
15,27,268.5,268.52,268.5,268.5,656
15,27,268.5,268.5,268.4,268.4,8596
15,27,268.5,268.5,268.5,268.5,5806
15,27,268.5,268.5,268.5,268.5,5448
15,27,268.52,268.52,268.52,268.52,2026
15,27,268.52,268.52,268.5,268.5,144
15,27,268.5,268.52,268.5,268.52,700
15,27,268.52,268.52,268.52,268.52,200
15,27,268.5,268.5,268.5,268.5,1570
15,27,268.5,268.5,268.45,268.46,17702
15,27,268.45,268.46,268.45,268.46,11044
15,27,268.45,268.45,268.4,268.45,4416
15,27,268.45,268.45,268.45,268.45,600
15,27,268.45,268.45,268.4,268.4,6188
15,27,268.3,268.3,268.3,268.3,682
15,27,268.3,268.3,268.25,268.25,3314
20,27,268.82,268.82,268.82,268.82,2
20,27,268.5,268.5,268.5,268.5,600
20,27,268.5,268.5,268.5,268.5,400
20,27,268.5,268.5,268.5,268.5,114
20,27,268.5,268.5,268.5,268.5,0
20,27,268.5,268.5,268.5,268.5,0
20,27,268.59,268.8,268.59,268.8,254
20,27,268.8,268.8,268.8,268.8,120
20,27,268.8,268.8,268.8,268.8,0
20,27,268.5,268.5,268.5,268.5,2
20,27,268.5,268.5,268.5,268.5,6
20,27,268.8,268.8,268.8,268.8,2800
20,27,268.8,268.8,268.8,268.8,0
20,27,268.5,268.5,268.5,268.5,2
21,27,268.5,268.5,268.5,268.5,0
21,27,268.73,268.73,268.73,268.73,2
21,27,268.73,268.73,268.73,268.73,0
21,27,268.73,268.73,268.73,268.73,10
21,27,268.73,268.73,268.6,268.6,10
21,27,268.27,268.27,268.27,268.27,58
21,27,268.6,268.6,268.6,268.6,8
21,27,268.6,268.6,268.6,268.6,0
22,27,268.6,268.6,268.6,268.6,0
22,27,268.6,268.6,268.6,268.6,0
22,27,268.31,268.31,268.31,268.31,44
22,27,268.31,268.31,268.31,268.31,40
22,27,268.31,268.31,268.31,268.31,0
22,27,268.6,268.6,268.52,268.52,10
22,27,268.52,268.52,268.52,268.52,14
22,27,268.55,268.55,268.55,268.55,4
22,27,268.6,268.6,268.6,268.6,20
23,27,268.6,268.6,268.6,268.6,0
23,27,268.8,268.8,268.8,268.8,400
23,27,268.8,268.8,268.8,268.8,0
23,27,268.21,268.21,268.21,268.21,260
23,27,268.21,268.21,268.21,268.21,0
23,27,268.21,268.21,268.21,268.21,0
0,28,268.21,268.21,268.21,268.21,0
0,28,268.8,268.8,268.8,268.8,2
0,28,268.8,268.8,268.8,268.8,400
0,28,268.8,268.8,268.8,268.8,0
0,28,268.8,268.8,268.8,268.8,0
1,28,268.8,268.8,268.8,268.8,0
1,30,268.8,268.8,268.8,268.8,0
9,30,268.8,268.8,268.8,268.8,0
9,30,268.52,268.52,268.52,268.52,10
9,30,268.6,268.6,268.6,268.6,1740
9,30,268.75,268.75,268.75,268.75,3934
9,30,268.75,268.75,268.75,268.75,0
9,30,268.7,268.75,268.7,268.75,4020
9,30,268.75,268.75,268.75,268.75,186
9,30,268.75,268.75,268.75,268.75,2780
9,30,268.75,268.75,268.75,268.75,2200
9,30,268.78,268.78,268.75,268.77,4400
9,30,268.75,268.75,268.75,268.75,4000
9,30,268.75,268.8,268.75,268.75,9996
9,30,268.8,268.8,268.75,268.75,5980
9,30,268.8,268.8,268.8,268.8,4800
9,30,268.75,268.75,268.75,268.75,2600
9,30,268.75,268.75,268.75,268.75,200
9,30,268.75,268.75,268.75,268.75,1200
9,30,268.75,268.75,268.75,268.75,1600
9,30,268.75,268.75,268.75,268.75,40
9,30,268.75,268.75,268.75,268.75,480
9,30,268.76,268.76,268.76,268.76,2
9,30,268.76,268.76,268.76,268.76,200
9,30,268.81,268.83,268.8,268.8,10406
9,30,268.83,268.83,268.77,268.8,13440
9,30,268.8,268.8,268.8,268.8,6828
9,30,268.77,268.77,268.77,268.77,1738
9,30,268.76,268.8,268.76,268.8,1442
9,30,268.77,268.77,268.77,268.77,4000
9,30,268.77,268.77,268.77,268.77,7400
9,30,268.77,268.79,268.77,268.79,2200
9,30,268.82,268.82,268.82,268.82,130
9,30,268.8,268.8,268.8,268.8,104
9,30,268.8,268.8,268.8,268.8,18
9,30,268.8,268.8,268.8,268.8,3600
9,30,268.8,268.8,268.8,268.8,6020
9,30,268.81,268.88,268.81,268.88,5660
9,30,268.88,268.88,268.81,268.81,6170
9,30,268.87,268.87,268.87,268.87,20
9,30,268.88,268.88,268.88,268.88,2000
9,30,268.85,268.85,268.85,268.85,10670
9,30,268.85,268.85,268.85,268.85,8336
9,30,268.85,268.85,268.85,268.85,3664
10,30,268.87,268.87,268.87,268.87,340
10,30,268.87,268.87,268.87,268.87,0
10,30,268.85,268.85,268.85,268.85,2000
10,30,268.83,268.85,268.83,268.83,3600
10,30,268.85,268.85,268.83,268.83,1400
10,30,268.85,268.85,268.85,268.85,6000
10,30,268.85,268.85,268.85,268.85,600
10,30,268.85,268.88,268.85,268.88,20402
10,30,268.85,268.85,268.85,268.85,4000
10,30,268.85,268.85,268.85,268.85,2002
10,30,268.85,268.85,268.85,268.85,10000
10,30,268.88,268.88,268.88,268.88,12598
10,30,268.88,268.88,268.88,268.88,262
10,30,268.85,268.85,268.85,268.85,1000
10,30,268.85,268.85,268.85,268.85,3182
10,30,268.85,268.85,268.85,268.85,20000
10,30,268.85,268.85,268.85,268.85,11600
10,30,268.85,268.85,268.85,268.85,6324
10,30,268.85,268.85,268.85,268.85,10000
10,30,268.85,268.85,268.85,268.85,12400
10,30,268.85,268.85,268.85,268.85,2
10,30,268.86,268.86,268.86,268.86,82
10,30,268.87,268.88,268.87,268.88,718
10,30,268.88,268.88,268.88,268.88,686
10,30,268.88,268.88,268.88,268.88,200
10,30,268.9,268.9,268.9,268.9,2000
10,30,268.9,268.9,268.9,268.9,276
10,30,268.9,268.94,268.9,268.94,13200
10,30,268.9,268.93,268.9,268.93,3100
10,30,268.9,268.9,268.9,268.9,6000
10,30,268.9,268.9,268.9,268.9,7700
10,30,268.9,268.9,268.88,268.88,324
10,30,268.88,268.88,268.88,268.88,2
10,30,268.88,268.88,268.85,268.85,1492
10,30,268.85,268.85,268.85,268.85,2620
10,30,268.85,268.85,268.85,268.85,398
10,30,268.85,268.85,268.85,268.85,612
10,30,268.85,268.85,268.85,268.85,9000
10,30,268.87,268.87,268.87,268.87,2
10,30,268.87,268.87,268.87,268.87,9998
10,30,268.85,268.85,268.85,268.85,22600
10,30,268.85,268.85,268.84,268.84,12388
10,30,268.85,268.85,268.82,268.82,10202
10,30,268.82,268.82,268.82,268.82,400
10,30,268.85,268.85,268.71,268.71,2040
10,30,268.75,268.82,268.75,268.75,12436
10,30,268.71,268.75,268.71,268.75,1760
10,30,268.75,268.8,268.75,268.8,3216
10,30,268.8,268.8,268.76,268.8,10090
10,30,268.76,268.8,268.76,268.8,22000
11,30,268.8,268.8,268.75,268.75,8400
11,30,268.8,268.8,268.75,268.75,10282
11,30,268.75,268.76,268.75,268.76,7200
11,30,268.76,268.76,268.75,268.75,14264
11,30,268.76,268.76,268.76,268.76,400
11,30,268.76,268.76,268.75,268.75,678
11,30,268.75,268.75,268.75,268.75,10400
11,30,268.73,268.73,268.73,268.73,3012
11,30,268.7,268.73,268.7,268.73,424
11,30,268.73,268.73,268.73,268.73,20
11,30,268.73,268.73,268.72,268.72,10400
11,30,268.73,268.73,268.73,268.73,196
11,30,268.73,268.73,268.72,268.72,15404
11,30,268.72,268.72,268.7,268.72,6596
11,30,268.72,268.72,268.72,268.72,40
11,30,268.72,268.72,268.72,268.72,1184
11,30,268.72,268.72,268.7,268.7,1214
11,30,268.7,268.72,268.7,268.72,7786
11,30,268.72,268.72,268.72,268.72,0
11,30,268.72,268.75,268.72,268.75,130
13,30,268.72,268.78,268.72,268.78,1420
13,30,268.76,268.78,268.75,268.75,8448
13,30,268.75,268.75,268.75,268.75,16206
13,30,268.76,268.76,268.75,268.75,12880
13,30,268.75,268.76,268.72,268.75,39140
13,30,268.73,268.75,268.73,268.75,1304
13,30,268.77,268.77,268.75,268.76,4502
13,30,268.76,268.77,268.75,268.77,15902
13,30,268.75,268.75,268.75,268.75,1934
13,30,268.73,268.75,268.73,268.75,3836
13,30,268.75,268.75,268.75,268.75,17040
13,30,268.75,268.75,268.75,268.75,8010
13,30,268.75,268.75,268.75,268.75,14590
13,30,268.75,268.77,268.75,268.75,18018
13,30,268.75,268.75,268.75,268.75,8
13,30,268.75,268.75,268.75,268.75,600
13,30,268.75,268.75,268.75,268.75,10602
13,30,268.75,268.75,268.75,268.75,9186
13,30,268.75,268.76,268.75,268.76,9610
13,30,268.77,268.77,268.77,268.77,7200
13,30,268.77,268.78,268.77,268.78,20000
13,30,268.77,268.8,268.77,268.8,11228
13,30,268.8,268.8,268.8,268.8,1116
13,30,268.78,268.78,268.76,268.78,12884
13,30,268.78,268.79,268.78,268.78,4164
13,30,268.76,268.76,268.76,268.76,9876
13,30,268.78,268.78,268.76,268.76,18464
13,30,268.79,268.79,268.78,268.78,4400
13,30,268.78,268.79,268.78,268.79,6772
13,30,268.78,268.78,268.78,268.78,4000
14,30,268.78,268.78,268.75,268.75,23342
14,30,268.75,268.76,268.75,268.76,15800
14,30,268.75,268.75,268.75,268.75,6078
14,30,268.75,268.75,268.75,268.75,400
14,30,268.73,268.75,268.72,268.72,18926
14,30,268.73,268.73,268.73,268.73,2
14,30,268.75,268.75,268.75,268.75,2874
14,30,268.73,268.73,268.73,268.73,10000
14,30,268.75,268.75,268.75,268.75,500
14,30,268.74,268.74,268.74,268.74,400
14,30,268.73,268.73,268.73,268.73,244
14,30,268.73,268.75,268.73,268.73,2130
14,30,268.71,268.74,268.71,268.74,1534
14,30,268.75,268.75,268.74,268.74,2800
14,30,268.71,268.72,268.71,268.72,1980
14,30,268.71,268.72,268.71,268.72,4200
14,30,268.71,268.71,268.71,268.71,150
14,30,268.7,268.7,268.7,268.7,6426
14,30,268.7,268.7,268.7,268.7,0
14,30,268.7,268.7,268.7,268.7,2000
14,30,268.7,268.74,268.7,268.74,9916
14,30,268.74,268.74,268.74,268.74,1860
14,30,268.71,268.74,268.71,268.74,1600
14,30,268.7,268.71,268.7,268.7,5468
14,30,268.71,268.71,268.7,268.7,1216
14,30,268.7,268.7,268.7,268.7,400
14,30,268.7,268.7,268.68,268.69,3020
14,30,268.69,268.69,268.68,268.68,400
14,30,268.68,268.68,268.68,268.68,590
14,30,268.66,268.66,268.65,268.65,1924
14,30,268.65,268.65,268.6,268.6,8870
14,30,268.6,268.6,268.6,268.6,270
14,30,268.6,268.6,268.6,268.6,3000
14,30,268.56,268.56,268.56,268.56,1646
14,30,268.6,268.6,268.6,268.6,1800
14,30,268.6,268.6,268.56,268.6,5120
14,30,268.6,268.6,268.6,268.6,1300
14,30,268.59,268.6,268.59,268.6,6584
14,30,268.6,268.6,268.6,268.6,1756
14,30,268.63,268.63,268.63,268.63,2000
14,30,268.62,268.63,268.62,268.63,1202
14,30,268.62,268.62,268.6,268.6,1240
14,30,268.6,268.63,268.6,268.63,1260
14,30,268.63,268.63,268.63,268.63,78
14,30,268.63,268.65,268.6,268.6,14062
14,30,268.62,268.64,268.62,268.64,160
14,30,268.65,268.65,268.65,268.65,400
14,30,268.65,268.65,268.65,268.65,3872
14,30,268.68,268.68,268.68,268.68,3400
14,30,268.68,268.68,268.66,268.66,1200
14,30,268.66,268.68,268.66,268.68,2250
14,30,268.68,268.68,268.68,268.68,72
14,30,268.68,268.68,268.65,268.65,8498
15,30,268.6,268.6,268.6,268.6,20
15,30,268.6,268.6,268.6,268.6,800
15,30,268.6,268.6,268.6,268.6,4956
15,30,268.6,268.6,268.6,268.6,8
15,30,268.6,268.6,268.6,268.6,1632
15,30,268.6,268.6,268.6,268.6,7160
15,30,268.62,268.62,268.6,268.6,1106
15,30,268.58,268.58,268.5,268.5,3448
15,30,268.5,268.5,268.45,268.45,10260
15,30,268.45,268.45,268.4,268.45,1618
15,30,268.4,268.4,268.35,268.35,656
15,30,268.35,268.4,268.35,268.36,6196
15,30,268.4,268.4,268.4,268.4,356
15,30,268.4,268.4,268.4,268.4,1200
15,30,268.4,268.4,268.4,268.4,466
15,30,268.4,268.4,268.4,268.4,10
15,30,268.4,268.4,268.4,268.4,2200
15,30,268.39,268.39,268.38,268.38,1200
15,30,268.38,268.38,268.35,268.37,9168
15,30,268.37,268.4,268.35,268.35,10986
15,30,268.35,268.35,268.35,268.35,5816
15,30,268.35,268.35,268.35,268.35,0
15,30,268.4,268.4,268.4,268.4,200
15,30,268.35,268.35,268.35,268.35,294
15,30,268.35,268.35,268.35,268.35,8904
15,30,268.34,268.35,268.34,268.34,6810
15,30,268.34,268.34,268.34,268.34,1200
15,30,268.34,268.34,268.3,268.3,9582
15,30,268.3,268.3,268.3,268.3,456
15,30,268.28,268.28,268.28,268.28,362
15,30,268.29,268.29,268.29,268.29,0
20,30,268.8,268.8,268.75,268.79,1850
20,30,268.79,268.79,268.79,268.79,0
20,30,268.8,268.8,268.8,268.8,200
20,30,268.8,268.8,268.8,268.8,100
20,30,268.8,268.8,268.8,268.8,180
20,30,268.8,268.8,268.8,268.8,20
20,30,268.8,268.8,268.8,268.8,1102
20,30,268.09,268.09,268.09,268.09,2
20,30,268.8,268.8,268.8,268.8,2
20,30,268.11,268.11,268.11,268.11,8
20,30,268.11,268.11,268.11,268.11,0
20,30,268.79,268.79,268.79,268.79,2
20,30,268.79,268.79,268.79,268.79,0
20,30,268.79,268.79,268.79,268.79,0
20,30,268.5,268.5,268.5,268.5,2
20,30,268.5,268.5,268.5,268.5,2
21,30,268.5,268.5,268.5,268.5,0
21,30,268.5,268.5,268.5,268.5,4
21,30,268.5,268.5,268.5,268.5,0
21,30,268.76,268.76,268.76,268.76,8
21,30,268.5,268.5,268.5,268.5,2
21,30,268.5,268.5,268.5,268.5,2
21,30,268.75,268.75,268.75,268.75,200
21,30,268.75,268.75,268.75,268.75,0
21,30,268.72,268.79,268.72,268.79,104
21,30,268.86,268.86,268.86,268.86,40
21,30,268.87,268.87,268.87,268.87,20
21,30,268.87,268.87,268.87,268.87,10
21,30,268.87,268.87,268.87,268.87,2
21,30,268.78,268.78,268.78,268.78,100
22,30,268.31,268.31,268.31,268.31,34
22,30,268.31,268.31,268.31,268.31,0
22,30,268.87,268.87,268.87,268.87,20
22,30,268.9,268.9,268.9,268.9,1600
22,30,268.9,268.9,268.35,268.35,106
22,30,268.8,268.8,268.8,268.8,16
22,30,268.8,268.8,268.8,268.8,0
22,30,268.8,268.8,268.8,268.8,0
22,30,268.8,268.8,268.8,268.8,40
22,30,268.8,268.8,268.8,268.8,0
23,30,268.8,268.8,268.8,268.8,0
23,30,268.8,268.8,268.8,268.8,0
23,30,268.8,268.8,268.8,268.8,0
0,31,268.8,268.8,268.8,268.8,0
0,31,268.8,268.8,268.8,268.8,0
0,31,268.8,268.8,268.8,268.8,0
1,31,268.8,268.8,268.8,268.8,0
1,31,268.8,268.8,268.8,268.8,2
2,31,268.9,268.9,268.9,268.9,200
2,31,268.9,268.9,268.9,268.9,0
9,31,268.9,268.9,268.9,268.9,0
9,31,268.85,268.85,268.85,268.85,16
9,31,268.8,268.8,268.8,268.8,10
9,31,268.85,268.85,268.85,268.85,12000
9,31,268.9,268.9,268.9,268.9,8000
9,31,268.9,268.9,268.85,268.85,8000
9,31,268.85,268.86,268.85,268.85,4802
9,31,268.88,268.88,268.88,268.88,600
9,31,268.88,268.88,268.85,268.85,4000
9,31,268.85,268.85,268.85,268.85,4000
9,31,268.8,268.8,268.8,268.8,1200
9,31,268.8,268.8,268.8,268.8,7400
9,31,268.77,268.77,268.77,268.77,1000
9,31,268.74,268.74,268.74,268.74,280
9,31,268.6,268.6,268.6,268.6,140
9,31,268.7,268.7,268.7,268.7,400
9,31,268.7,268.7,268.7,268.7,1400
9,31,268.7,268.7,268.7,268.7,10342
9,31,268.7,268.7,268.7,268.7,5000
9,31,268.66,268.69,268.66,268.69,3458
9,31,268.69,268.69,268.69,268.69,1400
9,31,268.7,268.7,268.7,268.7,5800
9,31,268.72,268.72,268.72,268.72,1200
9,31,268.7,268.7,268.7,268.7,54
9,31,268.72,268.72,268.72,268.72,3000
9,31,268.7,268.7,268.69,268.69,10432
9,31,268.68,268.68,268.65,268.65,14146
9,31,268.65,268.65,268.65,268.65,8200
9,31,268.65,268.69,268.62,268.69,6842
9,31,268.69,268.69,268.69,268.69,10200
9,31,268.69,268.69,268.62,268.62,222
9,31,268.62,268.62,268.62,268.62,8
9,31,268.68,268.68,268.68,268.68,200
9,31,268.65,268.65,268.65,268.65,600
9,31,268.65,268.65,268.65,268.65,200
9,31,268.65,268.65,268.65,268.65,800
9,31,268.65,268.65,268.65,268.65,3000
9,31,268.68,268.68,268.63,268.63,9000
9,31,268.62,268.62,268.62,268.62,200
9,31,268.65,268.65,268.65,268.65,2200
10,31,268.65,268.65,268.65,268.65,4096
10,31,268.65,268.65,268.65,268.65,1704
10,31,268.65,268.65,268.65,268.65,104
10,31,268.68,268.68,268.65,268.65,450
10,31,268.68,268.68,268.68,268.68,7200
10,31,268.68,268.68,268.68,268.68,4000
10,31,268.69,268.69,268.69,268.69,1000
10,31,268.65,268.65,268.65,268.65,20
10,31,268.65,268.65,268.65,268.65,20
10,31,268.65,268.67,268.65,268.67,5980
10,31,268.65,268.65,268.65,268.65,2602
10,31,268.65,268.65,268.63,268.63,2602
10,31,268.65,268.65,268.65,268.65,600
10,31,268.65,268.65,268.65,268.65,4200
10,31,268.65,268.65,268.64,268.64,15412
10,31,268.64,268.65,268.64,268.64,7804
10,31,268.6,268.6,268.6,268.6,8080
10,31,268.6,268.6,268.6,268.6,200
10,31,268.6,268.6,268.6,268.6,0
10,31,268.58,268.58,268.58,268.58,11000
10,31,268.58,268.58,268.58,268.58,8000
10,31,268.58,268.58,268.58,268.58,8200
10,31,268.58,268.58,268.58,268.58,200
10,31,268.57,268.57,268.57,268.57,6020
10,31,268.57,268.58,268.57,268.58,7100
10,31,268.58,268.58,268.58,268.58,18
10,31,268.58,268.58,268.58,268.58,800
10,31,268.58,268.65,268.58,268.65,842
10,31,268.6,268.6,268.6,268.6,20
10,31,268.68,268.68,268.68,268.68,160
10,31,268.68,268.68,268.68,268.68,960
10,31,268.65,268.65,268.65,268.65,4000
10,31,268.68,268.68,268.68,268.68,200
10,31,268.65,268.65,268.65,268.65,16
10,31,268.68,268.68,268.68,268.68,1104
10,31,268.68,268.68,268.68,268.68,2896
10,31,268.68,268.68,268.6,268.6,12364
10,31,268.6,268.6,268.6,268.6,20
10,31,268.61,268.61,268.61,268.61,2
10,31,268.6,268.6,268.6,268.6,1000
10,31,268.65,268.65,268.65,268.65,6000
10,31,268.6,268.6,268.6,268.6,22
10,31,268.64,268.64,268.64,268.64,60
10,31,268.65,268.65,268.65,268.65,500
10,31,268.65,268.65,268.65,268.65,3000
10,31,268.65,268.65,268.65,268.65,800
10,31,268.65,268.65,268.65,268.65,3000
10,31,268.65,268.65,268.65,268.65,2
11,31,268.65,268.65,268.65,268.65,12680
11,31,268.65,268.65,268.65,268.65,24000
11,31,268.65,268.65,268.64,268.64,5200
11,31,268.64,268.64,268.64,268.64,180
11,31,268.6,268.64,268.6,268.64,1016
11,31,268.6,268.6,268.6,268.6,3000
11,31,268.6,268.6,268.6,268.6,162
11,31,268.6,268.6,268.6,268.6,42
11,31,268.65,268.65,268.65,268.65,19600
11,31,268.6,268.64,268.6,268.64,240
11,31,268.64,268.64,268.64,268.64,0
11,31,268.6,268.6,268.6,268.6,3762
11,31,268.6,268.6,268.6,268.6,24
11,31,268.64,268.64,268.64,268.64,2
11,31,268.64,268.64,268.64,268.64,0
11,31,268.64,268.64,268.64,268.64,1400
11,31,268.64,268.64,268.64,268.64,408
13,31,268.65,268.65,268.65,268.65,4
13,31,268.65,268.65,268.65,268.65,6
13,31,268.67,268.69,268.67,268.69,9612
13,31,268.67,268.69,268.67,268.67,3810
13,31,268.69,268.69,268.67,268.67,22
13,31,268.69,268.69,268.69,268.69,3600
13,31,268.67,268.7,268.67,268.7,2504
13,31,268.7,268.7,268.7,268.7,1380
13,31,268.73,268.73,268.71,268.73,3576
13,31,268.73,268.73,268.72,268.72,6400
13,31,268.73,268.73,268.72,268.72,1728
13,31,268.72,268.73,268.71,268.71,30514
13,31,268.71,268.72,268.71,268.72,4136
13,31,268.7,268.7,268.7,268.7,8684
13,31,268.7,268.7,268.7,268.7,1000
13,31,268.7,268.7,268.68,268.7,10564
13,31,268.7,268.7,268.7,268.7,1200
13,31,268.7,268.7,268.7,268.7,2000
13,31,268.7,268.7,268.7,268.7,7752
13,31,268.72,268.72,268.7,268.7,3420
13,31,268.72,268.72,268.72,268.72,600
13,31,268.7,268.71,268.7,268.7,2234
13,31,268.71,268.71,268.7,268.7,7600
13,31,268.7,268.7,268.7,268.7,1614
14,31,268.7,268.7,268.68,268.68,1600
14,31,268.68,268.68,268.68,268.68,2420
14,31,268.69,268.69,268.69,268.69,10
14,31,268.69,268.69,268.69,268.69,1200
14,31,268.69,268.69,268.69,268.69,400
14,31,268.7,268.7,268.69,268.69,1440
14,31,268.69,268.7,268.69,268.7,504
14,31,268.71,268.72,268.71,268.72,10184
14,31,268.71,268.73,268.71,268.71,18800
14,31,268.71,268.71,268.71,268.71,0
14,31,268.73,268.73,268.73,268.73,240
14,31,268.71,268.71,268.71,268.71,2830
14,31,268.7,268.7,268.7,268.7,6000
14,31,268.7,268.7,268.7,268.7,5800
14,31,268.7,268.7,268.7,268.7,400
14,31,268.7,268.7,268.7,268.7,11200
14,31,268.7,268.7,268.7,268.7,800
14,31,268.7,268.7,268.7,268.7,980
14,31,268.7,268.7,268.7,268.7,200
14,31,268.7,268.7,268.7,268.7,20
14,31,268.7,268.7,268.68,268.68,1842
14,31,268.69,268.69,268.68,268.68,1800
14,31,268.69,268.69,268.69,268.69,400
14,31,268.68,268.68,268.68,268.68,3688
14,31,268.6,268.6,268.6,268.6,7304
14,31,268.6,268.6,268.6,268.6,2696
14,31,268.6,268.6,268.6,268.6,526
14,31,268.6,268.6,268.6,268.6,2076
14,31,268.65,268.65,268.65,268.65,4000
14,31,268.65,268.65,268.61,268.61,13600
14,31,268.64,268.64,268.61,268.64,3414
14,31,268.69,268.69,268.69,268.69,4
14,31,268.67,268.67,268.67,268.67,1200
14,31,268.67,268.67,268.67,268.67,1600
14,31,268.67,268.69,268.67,268.69,5196
14,31,268.74,268.74,268.69,268.69,7768
14,31,268.66,268.66,268.66,268.66,1200
14,31,268.68,268.68,268.66,268.66,432
14,31,268.69,268.69,268.69,268.69,7652
14,31,268.69,268.69,268.69,268.69,3210
14,31,268.7,268.7,268.7,268.7,22
14,31,268.7,268.7,268.7,268.7,3002
14,31,268.7,268.7,268.7,268.7,2200
14,31,268.7,268.7,268.7,268.7,4412
14,31,268.7,268.7,268.7,268.7,206
14,31,268.7,268.7,268.7,268.7,610
14,31,268.67,268.67,268.67,268.67,2748
14,31,268.67,268.67,268.67,268.67,1052
14,31,268.67,268.67,268.67,268.67,3084
14,31,268.69,268.7,268.69,268.7,5600
14,31,268.7,268.73,268.7,268.73,394
14,31,268.66,268.72,268.66,268.72,10200
14,31,268.72,268.72,268.7,268.7,5600
14,31,268.7,268.7,268.7,268.7,20
14,31,268.7,268.7,268.7,268.7,1780
15,31,268.73,268.73,268.72,268.72,426
15,31,268.73,268.74,268.73,268.74,2966
15,31,268.75,268.8,268.75,268.8,3440
15,31,268.8,268.8,268.8,268.8,590
15,31,268.84,268.84,268.84,268.84,2000
15,31,268.84,268.84,268.8,268.8,14630
15,31,268.8,268.83,268.8,268.8,8718
15,31,268.8,268.8,268.76,268.8,3642
15,31,268.8,268.8,268.8,268.8,5106
15,31,268.8,268.8,268.8,268.8,34
15,31,268.85,268.85,268.85,268.85,2592
15,31,268.85,268.85,268.81,268.81,26
15,31,268.85,268.85,268.85,268.85,6614
15,31,268.85,268.85,268.82,268.82,2404
15,31,268.82,268.82,268.82,268.82,34
15,31,268.83,268.83,268.83,268.83,186
15,31,268.85,268.85,268.85,268.85,3666
15,31,268.83,268.85,268.83,268.85,4692
15,31,268.83,268.83,268.83,268.83,12
15,31,268.83,268.85,268.83,268.83,710
15,31,268.85,268.85,268.83,268.83,7850
15,31,268.8,268.8,268.8,268.8,210
15,31,268.75,268.75,268.75,268.75,74
15,31,268.7,268.7,268.7,268.7,10000
15,31,268.7,268.7,268.7,268.7,138
15,31,268.7,268.7,268.65,268.65,4810
15,31,268.65,268.65,268.65,268.65,9010
20,31,269,269,268.8,268.8,402
20,31,268.8,268.8,268.8,268.8,0
20,31,268.55,268.55,268.55,268.55,2
20,31,268.55,268.89,268.55,268.89,10
20,31,268.6,268.6,268.6,268.6,2
20,31,268.6,268.6,268.6,268.6,0
20,31,268.6,268.6,268.6,268.6,14
20,31,268.6,268.6,268.6,268.6,0
20,31,268.6,268.6,268.6,268.6,0
20,31,268.6,268.6,268.6,268.6,14
20,31,268.6,268.6,268.6,268.6,0
21,31,268.55,268.55,268.5,268.5,44
21,31,268.5,268.5,268.5,268.5,2
