Dates,open,high,low,close,volume
2018/10/9 23:09,267.85,267.85,267.85,267.85,38
2018/10/9 23:10,267.85,267.9,267.85,267.9,312
2018/10/9 23:11,267.9,267.9,267.9,267.9,20
2018/10/9 23:12,267.9,267.95,267.9,267.9,510
2018/10/9 23:13,267.9,267.9,267.85,267.85,38
2018/10/9 23:14,267.9,267.9,267.85,267.9,114
2018/10/9 23:15,267.95,267.95,267.9,267.9,158
2018/10/9 23:16,267.95,267.95,267.9,267.9,104
2018/10/9 23:17,267.9,267.9,267.9,267.9,116
2018/10/9 23:18,267.9,268,267.9,267.95,820
2018/10/9 23:19,267.95,268,267.95,267.95,196
2018/10/9 23:20,267.95,268.05,267.95,268,502
2018/10/9 23:21,268.05,268.05,268,268,262
2018/10/9 23:22,268.05,268.1,268,268.05,778
2018/10/9 23:23,268.1,268.15,268.05,268.15,1544
2018/10/9 23:24,268.15,268.15,268.1,268.1,506
2018/10/9 23:25,268.1,268.15,268.1,268.1,514
2018/10/9 23:26,268.05,268.1,268.05,268.1,188
2018/10/9 23:27,268.1,268.1,268,268.05,368
2018/10/9 23:28,268.05,268.1,268,268,156
2018/10/9 23:29,268,268.05,268,268,82
2018/10/9 23:30,268.05,268.05,268,268.05,170
2018/10/9 23:31,268.05,268.1,268.05,268.1,34
2018/10/9 23:32,268.05,268.1,268.05,268.1,136
2018/10/9 23:33,268.1,268.15,268.05,268.15,728
2018/10/9 23:34,268.2,268.2,268.05,268.1,772
2018/10/9 23:35,268.15,268.2,268.05,268.15,404
2018/10/9 23:36,268.1,268.15,268.05,268.1,328
2018/10/9 23:37,268.1,268.15,268.1,268.15,72
2018/10/9 23:38,268.15,268.15,268.1,268.1,82
2018/10/9 23:39,268.15,268.15,268.1,268.15,212
2018/10/9 23:40,268.1,268.1,268.1,268.1,212
2018/10/9 23:41,268.1,268.1,268.1,268.1,250
2018/10/9 23:42,268.1,268.1,268.1,268.1,8
2018/10/9 23:43,268.1,268.1,268.05,268.05,282
2018/10/9 23:44,268.05,268.15,268.05,268.1,116
2018/10/9 23:45,268.15,268.15,268.1,268.1,228
2018/10/9 23:46,268.15,268.2,268.15,268.15,316
2018/10/9 23:47,268.15,268.15,268.1,268.1,210
2018/10/9 23:48,268.1,268.15,268.1,268.1,140
2018/10/9 23:49,268.15,268.15,268.15,268.15,118
2018/10/9 23:50,268.15,268.15,268.1,268.15,88
2018/10/9 23:51,268.15,268.15,268.1,268.15,116
2018/10/9 23:52,268.2,268.2,268.1,268.1,238
2018/10/9 23:53,268.1,268.15,268.1,268.1,226
2018/10/9 23:54,268.1,268.15,268.05,268.1,108
2018/10/9 23:55,268.1,268.1,268.05,268.05,258
2018/10/9 23:56,268.05,268.1,268.05,268.05,50
2018/10/9 23:57,268.1,268.1,268.1,268.1,6
2018/10/9 23:58,268.05,268.05,268.05,268.05,100
2018/10/9 23:59,268.1,268.1,268.05,268.05,90
2018/10/10 0:00,268.05,268.1,268.05,268.05,46
2018/10/10 0:01,268.05,268.1,268,268.05,314
2018/10/10 0:02,268.05,268.05,268,268,164
2018/10/10 0:03,268,268.05,267.95,268,426
2018/10/10 0:04,268,268,268,268,24
2018/10/10 0:06,267.95,267.95,267.9,267.95,206
2018/10/10 0:07,267.95,267.95,267.85,267.9,688
2018/10/10 0:08,267.9,267.9,267.85,267.9,134
2018/10/10 0:09,267.9,267.9,267.85,267.85,4
2018/10/10 0:10,267.85,267.85,267.8,267.8,162
2018/10/10 0:11,267.85,267.85,267.8,267.85,156
2018/10/10 0:12,267.8,267.8,267.75,267.75,348
2018/10/10 0:13,267.75,267.75,267.75,267.75,550
2018/10/10 0:14,267.8,267.8,267.75,267.75,28
2018/10/10 0:15,267.75,267.75,267.75,267.75,86
2018/10/10 0:16,267.7,267.8,267.7,267.75,166
2018/10/10 0:17,267.75,267.75,267.75,267.75,40
2018/10/10 0:18,267.7,267.75,267.7,267.75,10
2018/10/10 0:19,267.75,267.8,267.7,267.75,70
2018/10/10 0:20,267.75,267.8,267.75,267.8,46
2018/10/10 0:21,267.75,267.75,267.75,267.75,8
2018/10/10 0:22,267.8,267.8,267.8,267.8,54
2018/10/10 0:23,267.8,267.8,267.8,267.8,98
2018/10/10 0:24,267.75,267.75,267.75,267.75,2
2018/10/10 0:25,267.8,267.85,267.8,267.8,82
2018/10/10 0:27,267.8,267.8,267.8,267.8,16
2018/10/10 0:28,267.8,267.85,267.8,267.85,12
2018/10/10 0:29,267.85,267.85,267.8,267.8,12
2018/10/10 0:30,267.85,267.85,267.85,267.85,2
2018/10/10 0:31,267.8,267.8,267.8,267.8,16
2018/10/10 0:32,267.85,267.85,267.85,267.85,66
2018/10/10 0:33,267.8,267.8,267.8,267.8,26
2018/10/10 0:34,267.8,267.8,267.8,267.8,4
2018/10/10 0:35,267.8,267.8,267.8,267.8,88
2018/10/10 0:36,267.8,267.8,267.8,267.8,28
2018/10/10 0:37,267.85,267.85,267.8,267.8,6
2018/10/10 0:38,267.85,267.85,267.85,267.85,4
2018/10/10 0:39,267.8,267.8,267.8,267.8,88
2018/10/10 0:40,267.8,267.8,267.8,267.8,8
2018/10/10 0:41,267.8,267.8,267.8,267.8,32
2018/10/10 0:44,267.8,267.8,267.75,267.75,18
2018/10/10 0:45,267.75,267.75,267.75,267.75,262
2018/10/10 0:46,267.75,267.75,267.75,267.75,18
2018/10/10 0:47,267.8,267.8,267.8,267.8,106
2018/10/10 0:48,267.8,267.8,267.75,267.75,104
2018/10/10 0:49,267.8,267.8,267.8,267.8,44
2018/10/10 0:51,267.85,267.85,267.85,267.85,32
2018/10/10 0:52,267.85,267.9,267.85,267.85,184
2018/10/10 0:53,267.85,267.85,267.85,267.85,14
2018/10/10 0:54,267.85,267.85,267.85,267.85,112
2018/10/10 0:55,267.8,267.8,267.8,267.8,180
2018/10/10 0:56,267.8,267.8,267.75,267.75,20
2018/10/10 0:57,267.8,267.8,267.8,267.8,154
2018/10/10 0:58,267.75,267.75,267.75,267.75,126
2018/10/10 0:59,267.75,267.8,267.75,267.75,58
2018/10/10 1:00,267.75,267.8,267.7,267.8,90
2018/10/10 1:01,267.8,267.8,267.75,267.75,12
2018/10/10 1:02,267.75,267.8,267.7,267.7,80
2018/10/10 1:03,267.75,267.75,267.7,267.75,120
2018/10/10 1:04,267.75,267.75,267.75,267.75,28
2018/10/10 1:05,267.75,267.75,267.7,267.7,26
2018/10/10 1:06,267.7,267.75,267.7,267.7,38
2018/10/10 1:07,267.7,267.8,267.7,267.75,68
2018/10/10 1:08,267.75,267.75,267.75,267.75,18
2018/10/10 1:09,267.75,267.75,267.7,267.7,56
2018/10/10 1:10,267.7,267.7,267.7,267.7,258
2018/10/10 1:12,267.7,267.7,267.7,267.7,32
2018/10/10 1:13,267.7,267.7,267.7,267.7,2
2018/10/10 1:14,267.75,267.75,267.75,267.75,20
2018/10/10 1:15,267.7,267.7,267.65,267.7,86
2018/10/10 1:16,267.7,267.7,267.7,267.7,4
2018/10/10 1:17,267.65,267.7,267.65,267.7,34
2018/10/10 1:18,267.7,267.7,267.7,267.7,20
2018/10/10 1:19,267.65,267.65,267.6,267.6,154
2018/10/10 1:20,267.65,267.65,267.65,267.65,62
2018/10/10 1:21,267.6,267.65,267.6,267.65,36
2018/10/10 1:22,267.65,267.65,267.65,267.65,178
2018/10/10 1:23,267.65,267.7,267.65,267.7,86
2018/10/10 1:24,267.65,267.65,267.6,267.6,114
2018/10/10 1:25,267.6,267.65,267.6,267.65,164
2018/10/10 1:27,267.6,267.6,267.6,267.6,2
2018/10/10 1:28,267.65,267.7,267.6,267.65,150
2018/10/10 1:29,267.65,267.7,267.65,267.7,154
2018/10/10 1:30,267.7,267.7,267.65,267.65,82
2018/10/10 1:31,267.65,267.65,267.65,267.65,90
2018/10/10 1:32,267.6,267.65,267.6,267.6,80
2018/10/10 1:33,267.6,267.65,267.6,267.65,210
2018/10/10 1:34,267.65,267.65,267.65,267.65,14
2018/10/10 1:35,267.65,267.65,267.65,267.65,8
2018/10/10 1:36,267.7,267.7,267.65,267.65,46
2018/10/10 1:37,267.7,267.7,267.7,267.7,2
2018/10/10 1:38,267.7,267.7,267.7,267.7,30
2018/10/10 1:39,267.7,267.7,267.7,267.7,60
2018/10/10 1:40,267.7,267.7,267.7,267.7,34
2018/10/10 1:41,267.75,267.75,267.75,267.75,4
2018/10/10 1:42,267.7,267.75,267.7,267.75,32
2018/10/10 1:43,267.7,267.7,267.7,267.7,4
2018/10/10 1:45,267.65,267.65,267.65,267.65,8
2018/10/10 1:46,267.65,267.65,267.65,267.65,54
2018/10/10 1:47,267.6,267.6,267.6,267.6,118
2018/10/10 1:48,267.6,267.65,267.6,267.65,134
2018/10/10 1:49,267.6,267.65,267.6,267.6,48
2018/10/10 1:51,267.65,267.65,267.65,267.65,2
2018/10/10 1:52,267.65,267.65,267.65,267.65,20
2018/10/10 1:53,267.65,267.65,267.65,267.65,36
2018/10/10 1:54,267.7,267.7,267.7,267.7,2
2018/10/10 1:55,267.7,267.7,267.65,267.7,16
2018/10/10 1:57,267.7,267.7,267.7,267.7,2
2018/10/10 1:58,267.65,267.65,267.65,267.65,40
2018/10/10 1:59,267.6,267.65,267.6,267.6,8
2018/10/10 2:01,267.65,267.65,267.65,267.65,22
2018/10/10 2:03,267.7,267.7,267.7,267.7,4
2018/10/10 2:04,267.7,267.7,267.7,267.7,2
2018/10/10 2:07,267.7,267.7,267.65,267.7,22
2018/10/10 2:08,267.7,267.75,267.7,267.7,170
2018/10/10 2:09,267.7,267.75,267.7,267.75,162
2018/10/10 2:10,267.75,267.8,267.75,267.8,16
2018/10/10 2:11,267.8,267.85,267.8,267.85,618
2018/10/10 2:12,267.8,267.8,267.75,267.8,150
2018/10/10 2:13,267.75,267.8,267.75,267.8,10
2018/10/10 2:14,267.8,267.85,267.8,267.8,14
2018/10/10 2:15,267.8,267.85,267.8,267.8,20
2018/10/10 2:16,267.8,267.9,267.8,267.9,242
2018/10/10 2:17,267.9,267.9,267.8,267.85,98
2018/10/10 2:18,267.85,267.85,267.85,267.85,2
2018/10/10 2:19,267.85,267.85,267.8,267.85,38
2018/10/10 2:20,267.8,267.8,267.8,267.8,6
2018/10/10 2:21,267.8,267.8,267.8,267.8,4
2018/10/10 2:23,267.8,267.8,267.8,267.8,4
2018/10/10 2:24,267.85,267.85,267.8,267.8,42
2018/10/10 2:25,267.85,267.85,267.8,267.85,62
2018/10/10 2:26,267.85,267.9,267.85,267.85,54
2018/10/10 2:27,267.8,267.9,267.8,267.9,108
2018/10/10 2:28,267.85,267.9,267.85,267.9,88
2018/10/10 2:29,267.85,267.9,267.8,267.8,262
2018/10/10 9:00,267.8,267.9,267.8,267.9,706
2018/10/10 9:01,267.9,267.9,267.8,267.8,326
2018/10/10 9:02,267.8,267.9,267.8,267.9,188
2018/10/10 9:03,267.85,267.95,267.85,267.95,330
2018/10/10 9:04,267.95,268,267.95,268,436
2018/10/10 9:05,268,268,267.9,267.9,364
2018/10/10 9:06,267.95,267.95,267.9,267.95,46
2018/10/10 9:07,267.9,267.95,267.9,267.9,34
2018/10/10 9:08,267.9,267.95,267.9,267.95,52
2018/10/10 9:09,267.9,267.9,267.9,267.9,24
2018/10/10 9:10,267.9,267.95,267.9,267.95,102
2018/10/10 9:11,267.9,267.95,267.9,267.9,32
2018/10/10 9:12,267.9,267.9,267.9,267.9,252
2018/10/10 9:13,267.85,267.9,267.85,267.9,34
2018/10/10 9:14,267.9,267.95,267.85,267.9,434
2018/10/10 9:15,267.9,267.95,267.9,267.95,48
2018/10/10 9:16,267.95,267.95,267.9,267.95,66
2018/10/10 9:17,267.9,267.95,267.9,267.9,32
2018/10/10 9:18,267.9,267.95,267.9,267.9,126
2018/10/10 9:19,267.95,267.95,267.9,267.95,128
2018/10/10 9:20,267.9,267.95,267.9,267.95,68
2018/10/10 9:21,267.95,267.95,267.9,267.9,38
2018/10/10 9:22,267.9,267.95,267.9,267.95,32
2018/10/10 9:23,267.9,267.95,267.9,267.9,12
2018/10/10 9:24,267.95,267.95,267.9,267.95,308
2018/10/10 9:25,267.95,268,267.9,267.95,194
2018/10/10 9:26,268,268,267.95,267.95,34
2018/10/10 9:27,267.95,267.95,267.95,267.95,10
2018/10/10 9:28,267.95,268,267.9,267.95,648
2018/10/10 9:29,267.9,268,267.9,267.95,134
2018/10/10 9:30,267.95,268,267.9,267.95,166
2018/10/10 9:31,267.95,267.95,267.9,267.95,36
2018/10/10 9:32,267.95,268,267.9,267.95,356
2018/10/10 9:33,267.95,268,267.95,268,40
2018/10/10 9:34,267.95,268,267.95,268,56
2018/10/10 9:35,268,268,267.95,267.95,46
2018/10/10 9:36,267.95,267.95,267.9,267.9,118
2018/10/10 9:37,267.95,267.95,267.9,267.9,34
2018/10/10 9:38,267.95,267.95,267.9,267.9,160
2018/10/10 9:39,267.9,267.95,267.9,267.9,28
2018/10/10 9:40,267.9,267.9,267.9,267.9,10
2018/10/10 9:41,267.9,267.95,267.9,267.95,80
2018/10/10 9:42,267.95,267.95,267.9,267.9,420
2018/10/10 9:43,267.9,267.9,267.85,267.9,42
2018/10/10 9:44,267.9,267.9,267.85,267.85,58
2018/10/10 9:45,267.9,267.9,267.85,267.85,136
2018/10/10 9:46,267.9,267.9,267.85,267.9,206
2018/10/10 9:47,267.9,267.9,267.85,267.85,112
2018/10/10 9:48,267.85,267.9,267.85,267.9,140
2018/10/10 9:49,267.9,267.9,267.9,267.9,14
2018/10/10 9:50,267.95,267.95,267.9,267.95,24
2018/10/10 9:51,267.95,267.95,267.9,267.9,26
2018/10/10 9:52,267.9,267.9,267.9,267.9,2
2018/10/10 9:53,267.95,267.95,267.9,267.9,14
2018/10/10 9:54,267.9,267.9,267.9,267.9,16
2018/10/10 9:55,267.9,267.9,267.85,267.85,666
2018/10/10 9:56,267.9,267.9,267.85,267.9,110
2018/10/10 9:57,267.9,267.9,267.9,267.9,10
2018/10/10 9:58,267.9,267.95,267.9,267.9,228
2018/10/10 9:59,267.9,267.9,267.9,267.9,84
2018/10/10 10:00,267.9,267.95,267.9,267.9,96
2018/10/10 10:01,267.9,267.95,267.9,267.9,156
2018/10/10 10:02,267.9,267.9,267.9,267.9,28
2018/10/10 10:03,267.9,267.95,267.9,267.9,136
2018/10/10 10:04,267.9,267.95,267.9,267.95,36
2018/10/10 10:05,267.9,267.9,267.9,267.9,2
2018/10/10 10:06,267.95,267.95,267.9,267.95,318
2018/10/10 10:07,267.9,267.95,267.9,267.95,168
2018/10/10 10:08,267.95,267.95,267.95,267.95,4
2018/10/10 10:09,267.95,267.95,267.95,267.95,22
2018/10/10 10:10,267.95,267.95,267.9,267.95,10
2018/10/10 10:11,267.95,267.95,267.9,267.9,98
2018/10/10 10:12,267.95,267.95,267.9,267.9,12
2018/10/10 10:13,267.9,267.95,267.9,267.9,486
2018/10/10 10:14,267.85,267.95,267.85,267.85,112
2018/10/10 10:30,267.9,267.95,267.9,267.95,274
2018/10/10 10:31,267.95,267.95,267.9,267.95,486
2018/10/10 10:32,267.95,267.95,267.9,267.95,166
2018/10/10 10:33,267.9,267.9,267.85,267.85,328
2018/10/10 10:34,267.9,267.9,267.85,267.85,168
2018/10/10 10:35,267.9,267.9,267.85,267.9,60
2018/10/10 10:36,267.9,267.9,267.9,267.9,2
2018/10/10 10:37,267.9,267.95,267.9,267.95,320
2018/10/10 10:38,267.9,267.9,267.9,267.9,20
2018/10/10 10:39,267.9,267.9,267.85,267.9,292
2018/10/10 10:40,267.9,267.9,267.9,267.9,56
2018/10/10 10:41,267.95,267.95,267.9,267.9,222
2018/10/10 10:42,267.9,267.95,267.9,267.9,46
2018/10/10 10:43,267.95,268,267.95,267.95,406
2018/10/10 10:44,267.95,267.95,267.95,267.95,14
2018/10/10 10:45,267.95,268,267.95,267.95,92
2018/10/10 10:46,268,268,267.95,267.95,126
2018/10/10 10:47,267.95,268,267.95,268,52
2018/10/10 10:48,268,268,267.95,268,46
2018/10/10 10:49,267.95,268,267.95,267.95,34
2018/10/10 10:50,268,268,267.95,268,78
2018/10/10 10:51,268,268,267.95,267.95,168
2018/10/10 10:52,267.95,268,267.95,267.95,106
2018/10/10 10:53,267.95,268,267.9,267.9,72
2018/10/10 10:54,267.95,267.95,267.9,267.9,112
2018/10/10 10:55,267.95,267.95,267.95,267.95,2
2018/10/10 10:56,267.95,267.95,267.9,267.9,44
2018/10/10 10:57,267.95,267.95,267.95,267.95,2
2018/10/10 10:58,267.9,267.95,267.9,267.95,114
2018/10/10 10:59,267.95,267.95,267.9,267.9,216
2018/10/10 11:00,267.9,267.95,267.9,267.95,150
2018/10/10 11:01,267.95,267.95,267.9,267.95,22
2018/10/10 11:02,267.9,267.95,267.9,267.95,12
2018/10/10 11:03,267.95,267.95,267.95,267.95,32
2018/10/10 11:04,267.95,267.95,267.9,267.95,64
2018/10/10 11:05,267.95,267.95,267.9,267.95,150
2018/10/10 11:06,267.95,267.95,267.9,267.95,274
2018/10/10 11:07,267.95,267.95,267.9,267.95,82
2018/10/10 11:08,267.9,268,267.9,268,382
2018/10/10 11:09,268,268,267.95,268,46
2018/10/10 11:10,268,268,267.95,268,42
2018/10/10 11:11,268,268,267.95,268,140
2018/10/10 11:12,268,268,267.9,267.95,490
2018/10/10 11:13,267.95,267.95,267.9,267.95,100
2018/10/10 11:14,267.95,267.95,267.95,267.95,76
2018/10/10 11:15,267.95,268,267.9,268,272
2018/10/10 11:16,267.95,268,267.95,268,84
2018/10/10 11:17,268,268,267.95,267.95,32
2018/10/10 11:18,267.95,268.05,267.95,268,482
2018/10/10 11:19,268,268,268,268,152
2018/10/10 11:20,268,268.05,268,268.05,40
2018/10/10 11:21,268.05,268.05,268,268.05,12
2018/10/10 11:22,268,268.05,268,268,36
2018/10/10 11:23,268.05,268.05,268,268,64
2018/10/10 11:24,268,268,268,268,140
2018/10/10 11:25,268,268,268,268,20
2018/10/10 11:26,268,268,267.95,268,118
2018/10/10 11:27,268,268,267.95,268,200
2018/10/10 11:28,268,268,267.95,267.95,22
2018/10/10 11:29,267.95,268,267.95,267.95,132
2018/10/10 13:30,267.95,268,267.95,268,262
2018/10/10 13:31,267.95,268.05,267.95,268,412
2018/10/10 13:32,268,268,267.95,268,208
2018/10/10 13:33,268,268,267.95,267.95,446
2018/10/10 13:34,267.95,268,267.95,268,124
2018/10/10 13:35,267.95,268,267.95,267.95,148
2018/10/10 13:36,268,268,267.95,267.95,4
2018/10/10 13:37,268,268,267.95,267.95,56
2018/10/10 13:38,267.95,268,267.95,267.95,76
2018/10/10 13:39,267.95,267.95,267.95,267.95,10
2018/10/10 13:40,267.95,268,267.95,268,84
2018/10/10 13:41,268,268,267.95,267.95,42
2018/10/10 13:42,268,268,267.95,267.95,170
2018/10/10 13:43,267.95,267.95,267.95,267.95,24
2018/10/10 13:44,267.95,267.95,267.95,267.95,46
2018/10/10 13:45,267.95,268,267.95,267.95,178
2018/10/10 13:46,267.95,267.95,267.9,267.95,138
2018/10/10 13:47,267.9,267.9,267.9,267.9,62
2018/10/10 13:48,267.95,267.95,267.9,267.9,12
2018/10/10 13:49,267.9,267.95,267.9,267.95,6
2018/10/10 13:50,267.95,267.95,267.9,267.9,20
2018/10/10 13:51,267.9,267.9,267.9,267.9,2
2018/10/10 13:52,267.95,267.95,267.95,267.95,12
2018/10/10 13:53,267.95,267.95,267.95,267.95,2
2018/10/10 13:54,267.95,267.95,267.95,267.95,304
2018/10/10 13:55,267.95,268,267.95,267.95,14
2018/10/10 13:56,268,268,267.95,268,8
2018/10/10 13:57,267.95,267.95,267.9,267.9,138
2018/10/10 13:58,267.9,267.95,267.9,267.95,88
2018/10/10 14:00,267.95,267.95,267.9,267.9,34
2018/10/10 14:01,267.95,267.95,267.9,267.9,228
2018/10/10 14:02,267.95,267.95,267.95,267.95,18
2018/10/10 14:03,267.95,267.95,267.9,267.95,14
2018/10/10 14:04,267.95,267.95,267.95,267.95,20
2018/10/10 14:05,267.95,267.95,267.9,267.9,30
2018/10/10 14:06,267.9,267.95,267.9,267.9,50
2018/10/10 14:07,267.9,267.95,267.9,267.95,48
2018/10/10 14:08,267.95,267.95,267.9,267.95,30
2018/10/10 14:09,267.95,268,267.95,267.95,586
2018/10/10 14:10,268,268,267.95,267.95,156
2018/10/10 14:11,267.95,268,267.95,267.95,110
2018/10/10 14:12,267.95,268,267.95,268,26
2018/10/10 14:13,268,268,268,268,240
2018/10/10 14:14,268.05,268.05,268,268,24
2018/10/10 14:15,268,268.05,267.95,267.95,380
2018/10/10 14:16,267.95,267.95,267.95,267.95,2
2018/10/10 14:17,268,268,267.95,268,118
2018/10/10 14:18,268,268,268,268,234
2018/10/10 14:19,268,268,267.95,267.95,360
2018/10/10 14:20,267.95,267.95,267.9,267.9,44
2018/10/10 14:21,267.9,267.95,267.9,267.95,52
2018/10/10 14:22,267.95,267.95,267.95,267.95,342
2018/10/10 14:23,267.95,267.95,267.9,267.95,26
2018/10/10 14:24,267.95,267.95,267.95,267.95,50
2018/10/10 14:25,267.95,267.95,267.9,267.9,36
2018/10/10 14:26,267.95,267.95,267.9,267.9,112
2018/10/10 14:27,267.95,267.95,267.9,267.9,408
2018/10/10 14:28,267.9,267.9,267.85,267.85,56
2018/10/10 14:29,267.85,267.9,267.85,267.9,238
2018/10/10 14:30,267.9,267.9,267.85,267.85,220
2018/10/10 14:31,267.9,267.9,267.85,267.85,116
2018/10/10 14:32,267.85,267.9,267.85,267.9,82
2018/10/10 14:33,267.85,267.9,267.85,267.85,916
2018/10/10 14:34,267.85,267.9,267.8,267.85,406
2018/10/10 14:35,267.8,267.85,267.8,267.8,184
2018/10/10 14:36,267.85,267.85,267.75,267.8,570
2018/10/10 14:37,267.8,267.8,267.75,267.8,186
2018/10/10 14:38,267.8,267.8,267.8,267.8,100
2018/10/10 14:39,267.8,267.8,267.8,267.8,36
2018/10/10 14:40,267.8,267.85,267.8,267.8,304
2018/10/10 14:41,267.8,267.8,267.8,267.8,26
2018/10/10 14:42,267.8,267.85,267.8,267.8,14
2018/10/10 14:43,267.8,267.8,267.8,267.8,34
2018/10/10 14:44,267.8,267.8,267.8,267.8,330
2018/10/10 14:45,267.8,267.8,267.75,267.8,168
2018/10/10 14:46,267.85,267.85,267.8,267.85,476
2018/10/10 14:47,267.85,267.9,267.8,267.9,164
2018/10/10 14:48,267.85,267.85,267.85,267.85,28
2018/10/10 14:49,267.85,267.85,267.85,267.85,14
2018/10/10 14:50,267.9,267.9,267.85,267.9,210
2018/10/10 14:51,267.85,267.9,267.85,267.9,296
2018/10/10 14:52,267.85,267.9,267.85,267.9,222
2018/10/10 14:53,267.9,267.9,267.85,267.9,158
2018/10/10 14:54,267.9,267.95,267.85,267.95,74
2018/10/10 14:55,267.95,267.95,267.9,267.95,132
2018/10/10 14:56,267.95,267.95,267.9,267.9,576
2018/10/10 14:57,267.9,267.9,267.85,267.85,466
2018/10/10 14:58,267.85,267.95,267.85,267.9,720
2018/10/10 14:59,267.95,267.95,267.85,267.9,576
2018/10/10 20:59,267.7,267.7,267.7,267.7,40
2018/10/10 21:00,267.6,267.75,267.55,267.65,1228
2018/10/10 21:01,267.7,267.8,267.65,267.8,426
2018/10/10 21:02,267.8,267.8,267.7,267.75,386
2018/10/10 21:03,267.75,267.75,267.7,267.75,40
2018/10/10 21:04,267.7,267.75,267.7,267.7,298
2018/10/10 21:05,267.65,267.75,267.65,267.7,296
2018/10/10 21:06,267.7,267.75,267.65,267.65,396
2018/10/10 21:07,267.7,267.75,267.65,267.7,126
2018/10/10 21:08,267.7,267.7,267.65,267.7,40
2018/10/10 21:09,267.7,267.8,267.7,267.75,290
2018/10/10 21:10,267.75,267.8,267.7,267.75,88
2018/10/10 21:11,267.75,267.8,267.7,267.8,62
2018/10/10 21:12,267.75,267.75,267.75,267.75,86
2018/10/10 21:13,267.75,267.75,267.75,267.75,196
2018/10/10 21:14,267.75,267.75,267.7,267.75,224
2018/10/10 21:15,267.75,267.75,267.7,267.75,52
2018/10/10 21:16,267.75,267.75,267.75,267.75,114
2018/10/10 21:17,267.75,267.8,267.75,267.8,122
2018/10/10 21:18,267.8,267.9,267.8,267.85,532
2018/10/10 21:19,267.85,267.95,267.85,267.9,270
2018/10/10 21:20,267.9,267.95,267.9,267.9,332
2018/10/10 21:21,267.85,267.85,267.8,267.85,260
2018/10/10 21:22,267.85,267.85,267.85,267.85,160
2018/10/10 21:23,267.85,267.85,267.8,267.85,256
2018/10/10 21:24,267.9,267.9,267.85,267.9,88
2018/10/10 21:25,267.9,267.9,267.9,267.9,22
2018/10/10 21:26,267.9,267.9,267.9,267.9,2
2018/10/10 21:27,267.9,267.9,267.85,267.85,32
2018/10/10 21:28,267.9,267.9,267.9,267.9,20
2018/10/10 21:29,267.9,267.9,267.85,267.85,20
2018/10/10 21:30,267.9,267.9,267.85,267.85,8
2018/10/10 21:31,267.9,267.9,267.9,267.9,32
2018/10/10 21:32,267.85,267.9,267.85,267.9,156
2018/10/10 21:33,267.95,268,267.9,268,450
2018/10/10 21:34,268,268,267.95,267.95,182
2018/10/10 21:35,267.95,267.95,267.9,267.9,146
2018/10/10 21:36,267.95,267.95,267.9,267.95,76
2018/10/10 21:37,267.95,267.95,267.85,267.85,398
2018/10/10 21:38,267.9,267.9,267.85,267.9,178
2018/10/10 21:39,267.85,267.9,267.85,267.85,156
2018/10/10 21:40,267.9,267.9,267.85,267.85,116
2018/10/10 21:41,267.9,267.95,267.9,267.9,98
