,Unnamed: 0_x,Dates_x,open,high,low,close,volume,times,days,Unnamed: 0_y,Dates_y,Open,Close,High,Low,Value,Volume
64534,4958,2018/8/14 10:09,265.8,265.8,265.78,265.78,5810,1534212540,0,64534,2018/8/14 10:09,265.66,265.67,265.67,265.65,17533980,66000
64535,4959,2018/8/14 10:10,265.76,265.8,265.76,265.76,11556,1534212600,0,64535,2018/8/14 10:10,265.67,265.67,265.68,265.65,159933696,602000
64536,4960,2018/8/14 10:11,265.79,265.79,265.76,265.76,3600,1534212660,0,64536,2018/8/14 10:11,265.65,265.68,265.68,265.65,128054368,482000
64537,4961,2018/8/14 10:12,265.76,265.76,265.75,265.75,25446,1534212720,0,64537,2018/8/14 10:12,265.68,265.67,265.68,265.66,138146144,520000
64538,4962,2018/8/14 10:13,265.75,265.78,265.75,265.75,4556,1534212780,0,64538,2018/8/14 10:13,265.66,265.7,265.7,265.66,89270504,336000
64539,4963,2018/8/14 10:14,265.79,265.8,265.79,265.8,1492,1534212840,0,64539,2018/8/14 10:14,265.76,265.74,265.76,265.71,4251920,16000
64540,4964,2018/8/14 10:15,265.84,265.84,265.84,265.84,9620,1534212900,0,64540,2018/8/14 10:15,265.71,265.74,265.74,265.71,9565740,36000
64541,4965,2018/8/14 10:16,265.72,265.77,265.72,265.77,11300,1534212960,0,64541,2018/8/14 10:16,265.72,265.73,265.73,265.71,30824180,116000
64542,4966,2018/8/14 10:17,265.77,265.77,265.76,265.76,10292,1534213020,0,64542,2018/8/14 10:17,265.71,265.74,265.74,265.71,8502880,32000
64543,4967,2018/8/14 10:18,265.77,265.77,265.77,265.77,18070,1534213080,0,64543,2018/8/14 10:18,265.71,265.68,265.74,265.68,35604680,134000
64544,4968,2018/8/14 10:19,265.77,265.77,265.76,265.76,11282,1534213140,0,64544,2018/8/14 10:19,265.7,265.7,265.72,265.66,14878740,56000
64545,4969,2018/8/14 10:20,265.76,265.76,265.75,265.76,1832,1534213200,0,64545,2018/8/14 10:20,265.7,265.7,265.7,265.62,40381900,152000
64546,4970,2018/8/14 10:21,265.77,265.77,265.75,265.76,23454,1534213260,0,64546,2018/8/14 10:21,265.65,265.64,265.68,265.64,74915424,282000
64547,4971,2018/8/14 10:22,265.76,265.76,265.75,265.75,15404,1534213320,0,64547,2018/8/14 10:22,265.64,265.67,265.67,265.64,40911300,154000
64548,4972,2018/8/14 10:23,265.75,265.77,265.75,265.77,208,1534213380,0,64548,2018/8/14 10:23,265.65,265.67,265.67,265.64,56318320,212000
64549,4973,2018/8/14 10:24,265.75,265.75,265.74,265.75,23504,1534213440,0,64549,2018/8/14 10:24,265.65,265.66,265.66,265.62,15407120,58000
64550,4974,2018/8/14 10:25,265.77,265.78,265.75,265.78,15720,1534213500,0,64550,2018/8/14 10:25,265.62,265.65,265.65,265.62,3187560,12000
64551,4975,2018/8/14 10:26,265.75,265.75,265.75,265.75,12400,1534213560,0,64551,2018/8/14 10:26,265.63,265.64,265.64,265.6,126965400,478000
64552,4976,2018/8/14 10:27,265.75,265.75,265.75,265.75,35200,1534213620,0,64552,2018/8/14 10:27,265.61,265.56,265.64,265.52,31338520,118000
64553,4977,2018/8/14 10:28,265.77,265.77,265.75,265.75,7034,1534213680,0,64553,2018/8/14 10:28,265.6,265.65,265.65,265.57,21251280,80000
64554,4978,2018/8/14 10:29,265.75,265.78,265.75,265.75,14600,1534213740,0,64554,2018/8/14 10:29,265.65,265.65,265.65,265.6,49940800,188000
64555,4979,2018/8/14 10:30,265.78,265.78,265.75,265.75,16402,1534213800,0,64555,2018/8/14 10:30,265.65,265.67,265.67,265.6,49937260,188000
64556,4980,2018/8/14 10:31,265.78,265.78,265.75,265.75,8000,1534213860,0,64556,2018/8/14 10:31,265.67,265.67,265.67,265.67,531340,2000
64557,4981,2018/8/14 10:32,265.75,265.75,265.75,265.75,12400,1534213920,0,64557,2018/8/14 10:32,265.67,265.67,265.67,265.67,6376080.5,24000
64558,4982,2018/8/14 10:33,265.75,265.78,265.75,265.75,20246,1534213980,0,64558,2018/8/14 10:33,265.64,265.67,265.67,265.64,3719120,14000
64559,4983,2018/8/14 10:34,265.75,265.77,265.75,265.77,166,1534214040,0,64559,2018/8/14 10:34,265.64,265.67,265.67,265.64,2656640,10000
64560,4984,2018/8/14 10:35,265.77,265.77,265.77,265.77,2274,1534214100,0,64560,2018/8/14 10:35,265.67,265.7,265.71,265.67,53138640,200000
64561,4985,2018/8/14 10:36,265.77,265.78,265.77,265.78,8392,1534214160,0,64561,2018/8/14 10:36,265.7,265.7,265.7,265.7,1062800,4000
64562,4987,2018/8/14 10:38,265.8,265.8,265.8,265.8,3290,1534214280,0,64562,2018/8/14 10:38,265.69,265.69,265.69,265.68,13284440,50000
64563,4988,2018/8/14 10:39,265.8,265.8,265.8,265.8,1200,1534214340,0,64563,2018/8/14 10:39,265.69,265.67,265.7,265.67,62171340,234000
64564,4989,2018/8/14 10:40,265.78,265.8,265.78,265.78,5280,1534214400,0,64564,2018/8/14 10:40,265.67,265.7,265.7,265.67,18598942,70000
64565,4990,2018/8/14 10:41,265.78,265.8,265.78,265.8,3982,1534214460,0,64565,2018/8/14 10:41,265.7,265.7,265.7,265.68,38260600,144000
64566,4991,2018/8/14 10:42,265.8,265.8,265.79,265.8,3460,1534214520,0,64566,2018/8/14 10:42,265.7,265.7,265.7,265.69,19130340,72000
64567,4992,2018/8/14 10:43,265.8,265.9,265.8,265.9,3362,1534214580,0,64567,2018/8/14 10:43,265.7,265.68,265.71,265.68,24976080,94000
64568,4993,2018/8/14 10:44,265.9,265.9,265.9,265.9,40,1534214640,0,64568,2018/8/14 10:44,265.71,265.69,265.71,265.69,40386860,152000
64569,4994,2018/8/14 10:45,265.87,265.88,265.84,265.84,22160,1534214700,0,64569,2018/8/14 10:45,265.71,265.72,265.72,265.7,19131260,72000
64570,4995,2018/8/14 10:46,265.87,265.87,265.87,265.87,10050,1534214760,0,64570,2018/8/14 10:46,265.7,265.72,265.72,265.7,35074180,132000
64571,4996,2018/8/14 10:47,265.87,265.87,265.85,265.85,9824,1534214820,0,64571,2018/8/14 10:47,265.71,265.7,265.71,265.69,23381400,88000
64572,4997,2018/8/14 10:48,265.84,265.84,265.78,265.78,23702,1534214880,0,64572,2018/8/14 10:48,265.68,265.7,265.7,265.68,24974860,94000
64573,4998,2018/8/14 10:49,265.78,265.85,265.78,265.85,4360,1534214940,0,64573,2018/8/14 10:49,265.7,265.7,265.7,265.68,47293160,178000
64574,4999,2018/8/14 10:50,265.85,265.85,265.85,265.85,806,1534215000,0,64574,2018/8/14 10:50,265.7,265.7,265.7,265.68,9033200,34000
64575,5000,2018/8/14 10:51,265.84,265.84,265.8,265.84,2610,1534215060,0,64575,2018/8/14 10:51,265.67,265.66,265.67,265.65,17002180,64000
64576,5001,2018/8/14 10:52,265.8,265.8,265.78,265.78,32372,1534215120,0,64576,2018/8/14 10:52,265.69,265.69,265.69,265.69,1594140,6000
64577,5002,2018/8/14 10:53,265.78,265.8,265.77,265.77,20808,1534215180,0,64577,2018/8/14 10:53,265.66,265.66,265.66,265.66,531320,2000
64578,5003,2018/8/14 10:54,265.77,265.77,265.77,265.77,3370,1534215240,0,64578,2018/8/14 10:54,265.66,265.66,265.66,265.66,17002240,64000
64579,5004,2018/8/14 10:55,265.8,265.8,265.8,265.8,400,1534215300,0,64579,2018/8/14 10:55,265.67,265.65,265.67,265.65,38255780,144000
64580,5005,2018/8/14 10:56,265.8,265.8,265.77,265.77,6274,1534215360,0,64580,2018/8/14 10:56,265.66,265.66,265.66,265.65,29753560,112000
64581,5006,2018/8/14 10:57,265.77,265.77,265.77,265.77,5206,1534215420,0,64581,2018/8/14 10:57,265.67,265.67,265.67,265.66,2125340,8000
64582,5007,2018/8/14 10:58,265.8,265.8,265.8,265.8,696,1534215480,0,64582,2018/8/14 10:58,265.67,265.67,265.67,265.66,15939980,60000
64583,5008,2018/8/14 10:59,265.8,265.8,265.77,265.8,4470,1534215540,0,64583,2018/8/14 10:59,265.65,265.66,265.66,265.64,8500820,32000
64584,5009,2018/8/14 11:00,265.8,265.8,265.78,265.8,2182,1534215600,0,64584,2018/8/14 11:00,265.66,265.65,265.66,265.62,35065760,132000
64585,5010,2018/8/14 11:01,265.8,265.8,265.78,265.8,1906,1534215660,0,64585,2018/8/14 11:01,265.65,265.65,265.65,265.65,3187800,12000
64586,5011,2018/8/14 11:02,265.8,265.8,265.8,265.8,118,1534215720,0,64586,2018/8/14 11:02,265.63,265.65,265.65,265.63,5844180,22000
64587,5012,2018/8/14 11:03,265.8,265.8,265.8,265.8,4,1534215780,0,64587,2018/8/14 11:03,265.64,265.65,265.65,265.64,49409624,186000
64588,5013,2018/8/14 11:04,265.8,265.8,265.8,265.8,600,1534215840,0,64588,2018/8/14 11:04,265.65,265.65,265.65,265.65,6906900,26000
64589,5014,2018/8/14 11:05,265.8,265.8,265.8,265.8,140,1534215900,0,64589,2018/8/14 11:05,265.65,265.65,265.65,265.65,1062600,4000
64590,5015,2018/8/14 11:06,265.8,265.8,265.77,265.77,6134,1534215960,0,64590,2018/8/14 11:06,265.65,265.65,265.65,265.64,22314580,84000
64591,5016,2018/8/14 11:07,265.77,265.78,265.74,265.78,26466,1534216020,0,64591,2018/8/14 11:07,265.65,265.62,265.65,265.62,34532800,130000
64592,5017,2018/8/14 11:08,265.78,265.78,265.78,265.78,2400,1534216080,0,64592,2018/8/14 11:08,265.62,265.62,265.62,265.62,3187440,12000
64593,5018,2018/8/14 11:09,265.78,265.78,265.78,265.78,300,1534216140,0,64593,2018/8/14 11:09,265.62,265.62,265.62,265.61,5312320,20000
64594,5019,2018/8/14 11:10,265.78,265.78,265.78,265.78,16,1534216200,0,64594,2018/8/14 11:10,265.63,265.63,265.63,265.63,16469060,62000
64595,5020,2018/8/14 11:11,265.75,265.75,265.74,265.74,8006,1534216260,0,64595,2018/8/14 11:11,265.67,265.69,265.69,265.67,1062720,4000
64597,5021,2018/8/14 11:13,265.75,265.75,265.75,265.75,4000,1534216380,0,64597,2018/8/14 11:13,265.69,265.65,265.69,265.65,23380560,88000
64598,5023,2018/8/14 11:15,265.74,265.8,265.74,265.8,1258,1534216500,0,64598,2018/8/14 11:15,265.69,265.7,265.7,265.66,24974780,94000
64599,5024,2018/8/14 11:16,265.75,265.79,265.75,265.79,1210,1534216560,0,64599,2018/8/14 11:16,265.7,265.7,265.7,265.7,5845400,22000
64600,5025,2018/8/14 11:17,265.75,265.75,265.75,265.75,2400,1534216620,0,64600,2018/8/14 11:17,265.68,265.68,265.69,265.68,9564720,36000
64601,5026,2018/8/14 11:18,265.8,265.8,265.8,265.8,4,1534216680,0,64601,2018/8/14 11:18,265.69,265.7,265.7,265.67,26569760,100000
64602,5027,2018/8/14 11:19,265.8,265.8,265.8,265.8,200,1534216740,0,64602,2018/8/14 11:19,265.7,265.7,265.7,265.7,531400,2000
64603,5028,2018/8/14 11:20,265.75,265.75,265.75,265.75,2600,1534216800,0,64603,2018/8/14 11:20,265.7,265.7,265.7,265.7,18599002,70000
64604,5029,2018/8/14 11:21,265.75,265.75,265.75,265.75,0,1534216860,0,64604,2018/8/14 11:21,265.7,265.7,265.7,265.67,6376740,24000
64605,5030,2018/8/14 11:22,265.75,265.8,265.75,265.8,7030,1534216920,0,64605,2018/8/14 11:22,265.7,265.7,265.7,265.7,2657000,10000
64606,5031,2018/8/14 11:23,265.75,265.8,265.75,265.8,6282,1534216980,0,64606,2018/8/14 11:23,265.69,265.7,265.7,265.68,29226802,110000
64607,5032,2018/8/14 11:24,265.8,265.8,265.8,265.8,2,1534217040,0,64607,2018/8/14 11:24,265.7,265.72,265.72,265.7,14348840,54000
64609,5033,2018/8/14 11:26,265.8,265.8,265.8,265.8,140,1534217160,0,64609,2018/8/14 11:26,265.7,265.7,265.7,265.7,1062800,4000
64610,5034,2018/8/14 11:27,265.8,265.8,265.8,265.8,200,1534217220,0,64610,2018/8/14 11:27,265.72,265.73,265.73,265.72,33481180,126000
64613,5036,2018/8/14 13:30,265.85,265.85,265.73,265.73,8548,1534224600,0,64613,2018/8/14 13:30,265.56,265.54,265.59,265.54,81792496,308000
64614,5037,2018/8/14 13:31,265.73,265.73,265.7,265.7,6112,1534224660,0,64614,2018/8/14 13:31,265.54,265.45,265.55,265.45,140182416,528000
64615,5038,2018/8/14 13:32,265.7,265.7,265.6,265.63,10958,1534224720,0,64615,2018/8/14 13:32,265.45,265.4,265.49,265.39,114125784,430000
64616,5039,2018/8/14 13:33,265.61,265.61,265.59,265.59,9488,1534224780,0,64616,2018/8/14 13:33,265.4,265.4,265.49,265.39,62634480,236000
64617,5040,2018/8/14 13:34,265.58,265.58,265.55,265.55,9334,1534224840,0,64617,2018/8/14 13:34,265.4,265.39,265.49,265.39,44588720,168000
64618,5041,2018/8/14 13:35,265.55,265.58,265.55,265.58,4414,1534224900,0,64618,2018/8/14 13:35,265.45,265.45,265.45,265.4,33446500,126000
64619,5042,2018/8/14 13:36,265.52,265.52,265.52,265.52,2982,1534224960,0,64619,2018/8/14 13:36,265.45,265.47,265.47,265.45,1592740,6000
64620,5043,2018/8/14 13:37,265.58,265.58,265.58,265.58,10900,1534225020,0,64620,2018/8/14 13:37,265.43,265.42,265.44,265.42,9555440,36000
64621,5044,2018/8/14 13:38,265.58,265.58,265.55,265.55,12004,1534225080,0,64621,2018/8/14 13:38,265.42,265.42,265.42,265.41,3185020,12000
64622,5045,2018/8/14 13:39,265.58,265.6,265.5,265.55,21036,1534225140,0,64622,2018/8/14 13:39,265.42,265.36,265.42,265.36,61039884,230000
64623,5046,2018/8/14 13:40,265.5,265.5,265.5,265.5,15100,1534225200,0,64623,2018/8/14 13:40,265.35,265.37,265.37,265.32,77484120,292000
64624,5047,2018/8/14 13:41,265.5,265.5,265.5,265.5,4900,1534225260,0,64624,2018/8/14 13:41,265.37,265.34,265.37,265.34,22289000,84000
64625,5048,2018/8/14 13:42,265.5,265.54,265.5,265.54,7336,1534225320,0,64625,2018/8/14 13:42,265.33,265.4,265.4,265.33,46173520,174000
64626,5049,2018/8/14 13:43,265.5,265.5,265.5,265.5,4000,1534225380,0,64626,2018/8/14 13:43,265.37,265.4,265.4,265.37,8492200,32000
64627,5050,2018/8/14 13:44,265.5,265.55,265.5,265.55,4200,1534225440,0,64627,2018/8/14 13:44,265.4,265.4,265.4,265.38,27070660,102000
64628,5051,2018/8/14 13:45,265.54,265.55,265.5,265.55,8378,1534225500,0,64628,2018/8/14 13:45,265.4,265.42,265.42,265.4,11147601,42000
64629,5052,2018/8/14 13:46,265.5,265.51,265.5,265.51,12012,1534225560,0,64629,2018/8/14 13:46,265.42,265.45,265.45,265.42,12740760,48000
64630,5053,2018/8/14 13:47,265.55,265.55,265.55,265.55,2,1534225620,0,64630,2018/8/14 13:47,265.45,265.45,265.45,265.44,22297780,84000
64631,5054,2018/8/14 13:48,265.5,265.5,265.5,265.5,2000,1534225680,0,64631,2018/8/14 13:48,265.45,265.42,265.45,265.42,9024400,34000
64632,5055,2018/8/14 13:49,265.55,265.55,265.55,265.55,1200,1534225740,0,64632,2018/8/14 13:49,265.45,265.45,265.45,265.45,4247200,16000
64633,5056,2018/8/14 13:50,265.55,265.55,265.55,265.55,9212,1534225800,0,64633,2018/8/14 13:50,265.5,265.5,265.5,265.5,30798000,116000
64634,5057,2018/8/14 13:51,265.55,265.6,265.55,265.6,20234,1534225860,0,64634,2018/8/14 13:51,265.5,265.5,265.5,265.5,3717000,14000
64635,5058,2018/8/14 13:52,265.55,265.55,265.55,265.55,11972,1534225920,0,64635,2018/8/14 13:52,265.5,265.5,265.5,265.5,11682000,44000
64636,5059,2018/8/14 13:53,265.55,265.55,265.55,265.55,4030,1534225980,0,64636,2018/8/14 13:53,265.5,265.5,265.5,265.5,5310000,20000
64637,5060,2018/8/14 13:54,265.55,265.6,265.55,265.6,3000,1534226040,0,64637,2018/8/14 13:54,265.5,265.49,265.5,265.49,6902980,26000
64638,5061,2018/8/14 13:55,265.6,265.6,265.6,265.6,2610,1534226100,0,64638,2018/8/14 13:55,265.5,265.5,265.5,265.5,2124000,8000
64639,5062,2018/8/14 13:56,265.6,265.6,265.6,265.6,7354,1534226160,0,64639,2018/8/14 13:56,265.5,265.5,265.5,265.5,5310000,20000
64640,5063,2018/8/14 13:57,265.6,265.6,265.6,265.6,3000,1534226220,0,64640,2018/8/14 13:57,265.5,265.47,265.5,265.47,35575240,134000
64641,5064,2018/8/14 13:58,265.65,265.65,265.6,265.6,5020,1534226280,0,64641,2018/8/14 13:58,265.48,265.49,265.5,265.47,49909940,188000
64642,5065,2018/8/14 13:59,265.64,265.64,265.6,265.64,22402,1534226340,0,64642,2018/8/14 13:59,265.49,265.47,265.5,265.47,31858860,120000
64643,5066,2018/8/14 14:00,265.64,265.65,265.64,265.65,1090,1534226400,0,64643,2018/8/14 14:00,265.5,265.47,265.5,265.47,59466460,224000
64644,5067,2018/8/14 14:01,265.65,265.68,265.65,265.68,2240,1534226460,0,64644,2018/8/14 14:01,265.47,265.5,265.5,265.47,54158540,204000
64645,5068,2018/8/14 14:02,265.68,265.8,265.68,265.8,8304,1534226520,0,64645,2018/8/14 14:02,265.59,265.59,265.59,265.59,531180,2000
64646,5069,2018/8/14 14:03,265.7,265.7,265.7,265.7,7160,1534226580,0,64646,2018/8/14 14:03,265.55,265.55,265.55,265.55,531100,2000
64647,5070,2018/8/14 14:04,265.7,265.7,265.68,265.7,4266,1534226640,0,64647,2018/8/14 14:04,265.57,265.59,265.59,265.57,31869400,120000
64648,5071,2018/8/14 14:05,265.6,265.7,265.6,265.7,14040,1534226700,0,64648,2018/8/14 14:05,265.55,265.56,265.58,265.55,154562752,582000
64649,5072,2018/8/14 14:06,265.7,265.7,265.7,265.7,2600,1534226760,0,64649,2018/8/14 14:06,265.57,265.6,265.6,265.55,91884880,346000
64651,5075,2018/8/14 14:10,265.61,265.69,265.61,265.65,1002,1534227000,0,64651,2018/8/14 14:10,265.6,265.58,265.6,265.56,148722608,560000
64652,5076,2018/8/14 14:11,265.65,265.65,265.65,265.65,7602,1534227060,0,64652,2018/8/14 14:11,265.58,265.59,265.59,265.58,10623460,40000
64653,5077,2018/8/14 14:12,265.63,265.63,265.63,265.63,2,1534227120,0,64653,2018/8/14 14:12,265.56,265.53,265.57,265.53,42486400,160000
64654,5078,2018/8/14 14:13,265.61,265.69,265.61,265.69,31362,1534227180,0,64654,2018/8/14 14:13,265.55,265.52,265.55,265.52,70100560,264000
64655,5079,2018/8/14 14:14,265.69,265.69,265.65,265.65,1250,1534227240,0,64655,2018/8/14 14:14,265.5,265.55,265.55,265.5,134351376,506000
64656,5080,2018/8/14 14:15,265.65,265.65,265.65,265.65,9390,1534227300,0,64656,2018/8/14 14:15,265.55,265.55,265.55,265.5,23899300,90000
64657,5081,2018/8/14 14:16,265.65,265.65,265.65,265.65,4410,1534227360,0,64657,2018/8/14 14:16,265.54,265.5,265.54,265.5,15930260,60000
64658,5082,2018/8/14 14:17,265.65,265.65,265.61,265.61,8010,1534227420,0,64658,2018/8/14 14:17,265.48,265.51,265.51,265.48,19647160,74000
64659,5083,2018/8/14 14:18,265.6,265.6,265.6,265.6,8262,1534227480,0,64659,2018/8/14 14:18,265.51,265.54,265.54,265.51,22302900,84000
64660,5084,2018/8/14 14:19,265.6,265.6,265.6,265.6,13738,1534227540,0,64660,2018/8/14 14:19,265.51,265.51,265.51,265.51,7434280,28000
64661,5085,2018/8/14 14:20,265.6,265.65,265.6,265.65,6000,1534227600,0,64661,2018/8/14 14:20,265.5,265.54,265.54,265.5,29736200,112000
64663,5086,2018/8/14 14:22,265.65,265.7,265.65,265.7,9358,1534227720,0,64663,2018/8/14 14:22,265.54,265.48,265.54,265.47,44601520,168000
64664,5087,2018/8/14 14:23,265.65,265.65,265.65,265.65,5000,1534227780,0,64664,2018/8/14 14:23,265.5,265.53,265.53,265.5,13806420,52000
64665,5088,2018/8/14 14:24,265.65,265.65,265.65,265.65,8956,1534227840,0,64665,2018/8/14 14:24,265.5,265.54,265.54,265.5,32395802,122000
64666,5089,2018/8/14 14:25,265.65,265.65,265.65,265.65,4758,1534227900,0,64666,2018/8/14 14:25,265.5,265.54,265.54,265.5,1593160,6000
64667,5090,2018/8/14 14:26,265.65,265.65,265.61,265.61,402,1534227960,0,64667,2018/8/14 14:26,265.54,265.5,265.55,265.5,20179300,76000
64669,5091,2018/8/14 14:28,265.6,265.6,265.6,265.6,6464,1534228080,0,64669,2018/8/14 14:28,265.5,265.49,265.5,265.49,49382200,186000
64670,5092,2018/8/14 14:29,265.6,265.6,265.6,265.6,1546,1534228140,0,64670,2018/8/14 14:29,265.5,265.5,265.5,265.49,81773000,308000
64671,5093,2018/8/14 14:30,265.58,265.58,265.56,265.56,12400,1534228200,0,64671,2018/8/14 14:30,265.55,265.51,265.55,265.49,12745240,48000
64672,5094,2018/8/14 14:31,265.57,265.57,265.57,265.57,20,1534228260,0,64672,2018/8/14 14:31,265.48,265.49,265.49,265.48,7433600,28000
64673,5095,2018/8/14 14:32,265.58,265.58,265.58,265.58,2004,1534228320,0,64673,2018/8/14 14:32,265.49,265.49,265.49,265.48,9026440,34000
64674,5096,2018/8/14 14:33,265.58,265.58,265.58,265.58,5204,1534228380,0,64674,2018/8/14 14:33,265.46,265.49,265.49,265.46,3716560,14000
64675,5097,2018/8/14 14:34,265.58,265.58,265.58,265.58,1614,1534228440,0,64675,2018/8/14 14:34,265.5,265.5,265.5,265.49,58939000,222000
64676,5098,2018/8/14 14:35,265.58,265.58,265.58,265.58,778,1534228500,0,64676,2018/8/14 14:35,265.49,265.49,265.49,265.49,16991360,64000
64677,5099,2018/8/14 14:36,265.6,265.6,265.6,265.6,2760,1534228560,0,64677,2018/8/14 14:36,265.48,265.48,265.48,265.48,2123840,8000
64678,5100,2018/8/14 14:37,265.6,265.6,265.58,265.58,12816,1534228620,0,64678,2018/8/14 14:37,265.48,265.48,265.48,265.45,101934880,384000
64679,5101,2018/8/14 14:38,265.58,265.58,265.58,265.58,6814,1534228680,0,64679,2018/8/14 14:38,265.5,265.48,265.5,265.45,69021120,260000
64680,5102,2018/8/14 14:39,265.57,265.58,265.56,265.58,8436,1534228740,0,64680,2018/8/14 14:39,265.48,265.48,265.48,265.45,11680160,44000
64681,5103,2018/8/14 14:40,265.55,265.55,265.55,265.55,12400,1534228800,0,64681,2018/8/14 14:40,265.48,265.48,265.48,265.48,1061920,4000
64682,5104,2018/8/14 14:41,265.58,265.58,265.55,265.58,2612,1534228860,0,64682,2018/8/14 14:41,265.48,265.45,265.48,265.45,21236540,80000
64683,5105,2018/8/14 14:42,265.5,265.5,265.5,265.5,12238,1534228920,0,64683,2018/8/14 14:42,265.44,265.45,265.45,265.44,2654480,10000
64684,5106,2018/8/14 14:43,265.5,265.5,265.5,265.5,162,1534228980,0,64684,2018/8/14 14:43,265.45,265.45,265.45,265.45,1061800,4000
64685,5107,2018/8/14 14:44,265.55,265.55,265.55,265.55,4074,1534229040,0,64685,2018/8/14 14:44,265.45,265.45,265.46,265.45,17519722,66000
64687,5108,2018/8/14 14:46,265.55,265.55,265.55,265.55,1024,1534229160,0,64687,2018/8/14 14:46,265.45,265.45,265.45,265.45,54682704,206000
64688,5109,2018/8/14 14:47,265.55,265.55,265.55,265.55,8,1534229220,0,64688,2018/8/14 14:47,265.45,265.43,265.45,265.42,6370460,24000
64689,5111,2018/8/14 14:49,265.5,265.55,265.5,265.55,18140,1534229340,0,64689,2018/8/14 14:49,265.43,265.44,265.44,265.43,25481340,96000
64690,5112,2018/8/14 14:50,265.55,265.55,265.5,265.5,32012,1534229400,0,64690,2018/8/14 14:50,265.44,265.45,265.49,265.44,53089104,200000
64691,5113,2018/8/14 14:51,265.5,265.5,265.5,265.5,25778,1534229460,0,64691,2018/8/14 14:51,265.45,265.49,265.49,265.45,7432680,28000
64692,5114,2018/8/14 14:52,265.5,265.5,265.5,265.5,7822,1534229520,0,64692,2018/8/14 14:52,265.48,265.48,265.48,265.48,1061920,4000
64693,5115,2018/8/14 14:53,265.55,265.55,265.55,265.55,4000,1534229580,0,64693,2018/8/14 14:53,265.45,265.44,265.45,265.44,10086760,38000
64694,5116,2018/8/14 14:54,265.55,265.55,265.52,265.55,6420,1534229640,0,64694,2018/8/14 14:54,265.44,265.45,265.45,265.44,5839700,22000
64695,5117,2018/8/14 14:55,265.55,265.58,265.55,265.58,4152,1534229700,0,64695,2018/8/14 14:55,265.45,265.45,265.49,265.44,36632144,138000
64696,5118,2018/8/14 14:56,265.55,265.55,265.55,265.55,2180,1534229760,0,64696,2018/8/14 14:56,265.49,265.45,265.49,265.43,7963420,30000
64697,5119,2018/8/14 14:57,265.55,265.55,265.5,265.5,9050,1534229820,0,64697,2018/8/14 14:57,265.45,265.45,265.48,265.45,69548520,262000
64698,5120,2018/8/14 14:58,265.55,265.55,265.5,265.55,19616,1534229880,0,64698,2018/8/14 14:58,265.48,265.45,265.48,265.42,57867344,218000
64699,5121,2018/8/14 14:59,265.55,265.55,265.55,265.55,3600,1534229940,0,64699,2018/8/14 14:59,265.45,265.4,265.45,265.4,26544700,100000
64700,5122,2018/8/14 15:00,265.55,265.55,265.55,265.55,1388,1534230000,0,64700,2018/8/14 15:00,265.44,265.4,265.45,265.4,66360424,250000
64701,5123,2018/8/14 15:01,265.55,265.55,265.55,265.55,7766,1534230060,0,64701,2018/8/14 15:01,265.45,265.45,265.48,265.45,20705340,78000
64703,5124,2018/8/14 15:03,265.58,265.58,265.58,265.58,5556,1534230180,0,64703,2018/8/14 15:03,265.46,265.46,265.48,265.46,19113160,72000
64704,5125,2018/8/14 15:04,265.58,265.58,265.55,265.55,11006,1534230240,0,64704,2018/8/14 15:04,265.48,265.5,265.5,265.46,83366320,314000
64705,5126,2018/8/14 15:05,265.55,265.55,265.55,265.55,2200,1534230300,0,64705,2018/8/14 15:05,265.5,265.5,265.5,265.49,40355600,152000
64706,5127,2018/8/14 15:06,265.55,265.58,265.55,265.58,3138,1534230360,0,64706,2018/8/14 15:06,265.49,265.5,265.5,265.49,17522840,66000
64707,5128,2018/8/14 15:07,265.58,265.58,265.55,265.55,11364,1534230420,0,64707,2018/8/14 15:07,265.49,265.4,265.49,265.4,58923700,222000
64708,5129,2018/8/14 15:08,265.55,265.58,265.53,265.53,4518,1534230480,0,64708,2018/8/14 15:08,265.4,265.38,265.43,265.38,126863760,478000
64709,5130,2018/8/14 15:09,265.53,265.55,265.5,265.55,13130,1534230540,0,64709,2018/8/14 15:09,265.36,265.32,265.44,265.31,113054576,426000
64710,5131,2018/8/14 15:10,265.55,265.55,265.55,265.55,4,1534230600,0,64710,2018/8/14 15:10,265.39,265.36,265.39,265.35,4245700,16000
64711,5132,2018/8/14 15:11,265.55,265.55,265.5,265.5,560,1534230660,0,64711,2018/8/14 15:11,265.4,265.49,265.49,265.4,35564260,134000
64712,5133,2018/8/14 15:12,265.55,265.55,265.55,265.55,600,1534230720,0,64712,2018/8/14 15:12,265.41,265.44,265.44,265.41,11148180,42000
64713,5134,2018/8/14 15:13,265.55,265.55,265.55,265.55,14,1534230780,0,64713,2018/8/14 15:13,265.45,265.48,265.48,265.45,3185520,12000
64714,5135,2018/8/14 15:14,265.55,265.55,265.55,265.55,16,1534230840,0,64714,2018/8/14 15:14,265.48,265.46,265.48,265.46,14335440,54000
64715,5136,2018/8/14 15:15,265.5,265.55,265.5,265.55,2020,1534230900,0,64715,2018/8/14 15:15,265.46,265.49,265.49,265.45,18583240,70000
64716,5137,2018/8/14 15:16,265.55,265.55,265.55,265.55,940,1534230960,0,64716,2018/8/14 15:16,265.46,265.45,265.5,265.45,105656344,398000
