,Unnamed: 0_x,Dates_x,Open_x,Close_x,High_x,Low_x,Value_x,Volume_x,times,Unnamed: 0_y,Dates_y,Open_y,Close_y,High_y,Low_y,Value_y,Volume_y
11890,29584,2018/3/22 13:43,1327.69,1327.77,1327.88,1327.69,0,0,1521697380,11890,2018/3/22 13:43,271.45,271.46,271.46,271.45,81978304,302000
11891,29585,2018/3/22 13:44,1327.77,1327.6,1327.83,1327.58,0,0,1521697440,11891,2018/3/22 13:44,271.45,271.47,271.47,271.45,3800420,14000
11892,29586,2018/3/22 13:45,1327.6,1327.71,1327.79,1327.52,0,0,1521697500,11892,2018/3/22 13:45,271.47,271.42,271.47,271.42,102605160,378000
11893,29587,2018/3/22 13:46,1327.71,1327.8,1327.8,1327.66,0,0,1521697560,11893,2018/3/22 13:46,271.42,271.42,271.45,271.42,15742821,58000
11894,29588,2018/3/22 13:47,1327.8,1327.71,1327.81,1327.7,0,0,1521697620,11894,2018/3/22 13:47,271.45,271.48,271.48,271.45,4886460,18000
11895,29589,2018/3/22 13:48,1327.71,1327.7,1327.8,1327.61,0,0,1521697680,11895,2018/3/22 13:48,271.48,271.49,271.49,271.48,5972760,22000
11896,29590,2018/3/22 13:49,1327.7,1327.69,1327.71,1327.6,0,0,1521697740,11896,2018/3/22 13:49,271.48,271.48,271.48,271.46,112935608,416000
11897,29591,2018/3/22 13:50,1327.7,1327.82,1327.83,1327.66,0,0,1521697800,11897,2018/3/22 13:50,271.47,271.47,271.47,271.46,3800520,14000
11898,29592,2018/3/22 13:51,1327.82,1327.82,1327.83,1327.72,0,0,1521697860,11898,2018/3/22 13:51,271.47,271.45,271.48,271.45,43977380,162000
11899,29593,2018/3/22 13:52,1327.82,1327.9,1327.93,1327.82,0,0,1521697920,11899,2018/3/22 13:52,271.45,271.48,271.48,271.45,59181520,218000
11900,29594,2018/3/22 13:53,1327.9,1328.02,1328.03,1327.9,0,0,1521697980,11900,2018/3/22 13:53,271.48,271.49,271.49,271.48,34206780,126000
11901,29595,2018/3/22 13:54,1328.02,1328.02,1328.02,1327.92,0,0,1521698040,11901,2018/3/22 13:54,271.49,271.5,271.5,271.49,38009160,140000
11902,29596,2018/3/22 13:55,1328.02,1328.03,1328.06,1328.02,0,0,1521698100,11902,2018/3/22 13:55,271.49,271.54,271.54,271.49,91223800,336000
11903,29597,2018/3/22 13:56,1328.03,1328.11,1328.11,1328.01,0,0,1521698160,11903,2018/3/22 13:56,271.5,271.5,271.5,271.5,1086000,4000
11904,29598,2018/3/22 13:57,1328.11,1328.15,1328.15,1328.04,0,0,1521698220,11904,2018/3/22 13:57,271.54,271.54,271.54,271.51,17920400,66000
11905,29599,2018/3/22 13:58,1328.15,1328.34,1328.34,1328.13,0,0,1521698280,11905,2018/3/22 13:58,271.53,271.55,271.55,271.53,10861760,40000
11906,29600,2018/3/22 13:59,1328.34,1327.97,1328.34,1327.97,0,0,1521698340,11906,2018/3/22 13:59,271.55,271.54,271.57,271.54,30413080,112000
11907,29601,2018/3/22 14:00,1327.96,1328.13,1328.13,1327.85,0,0,1521698400,11907,2018/3/22 14:00,271.55,271.54,271.55,271.52,50507160,186000
11908,29602,2018/3/22 14:01,1328.13,1328.36,1328.42,1328.13,0,0,1521698460,11908,2018/3/22 14:01,271.54,271.54,271.54,271.54,2715400,10000
11909,29603,2018/3/22 14:02,1328.36,1328.52,1328.63,1328.33,0,0,1521698520,11909,2018/3/22 14:02,271.54,271.54,271.55,271.54,20637540,76000
11910,29604,2018/3/22 14:03,1328.52,1328.62,1328.72,1328.52,0,0,1521698580,11910,2018/3/22 14:03,271.58,271.6,271.6,271.58,5975160,22000
11911,29605,2018/3/22 14:04,1328.62,1328.32,1328.62,1328.31,0,0,1521698640,11911,2018/3/22 14:04,271.6,271.58,271.6,271.58,21727680,80000
11912,29606,2018/3/22 14:05,1328.32,1328.33,1328.42,1328.31,0,0,1521698700,11912,2018/3/22 14:05,271.59,271.59,271.59,271.59,7604520,28000
11913,29607,2018/3/22 14:06,1328.33,1328.22,1328.34,1328.21,0,0,1521698760,11913,2018/3/22 14:06,271.59,271.58,271.59,271.58,14665459,54000
11914,29608,2018/3/22 14:07,1328.22,1328.32,1328.33,1328.21,0,0,1521698820,11914,2018/3/22 14:07,271.57,271.57,271.59,271.57,11406100,42000
11915,29609,2018/3/22 14:08,1328.32,1328.46,1328.55,1328.3,0,0,1521698880,11915,2018/3/22 14:08,271.59,271.59,271.6,271.59,35307600,130000
11916,29610,2018/3/22 14:09,1328.46,1328.87,1329.12,1328.46,0,0,1521698940,11916,2018/3/22 14:09,271.6,271.62,271.62,271.6,54320300,200000
11917,29611,2018/3/22 14:10,1328.87,1328.68,1328.87,1328.65,0,0,1521699000,11917,2018/3/22 14:10,271.61,271.66,271.66,271.61,12495780,46000
11918,29612,2018/3/22 14:11,1328.67,1328.45,1328.76,1328.45,0,0,1521699060,11918,2018/3/22 14:11,271.56,271.6,271.6,271.56,34217360,126000
11919,29613,2018/3/22 14:12,1328.45,1328.63,1328.74,1328.44,0,0,1521699120,11919,2018/3/22 14:12,271.63,271.6,271.63,271.6,3259320,12000
11920,29614,2018/3/22 14:13,1328.63,1328.78,1328.78,1328.62,0,0,1521699180,11920,2018/3/22 14:13,271.6,271.6,271.63,271.6,7061680,26000
11921,29615,2018/3/22 14:14,1328.78,1328.98,1329.07,1328.77,0,0,1521699240,11921,2018/3/22 14:14,271.6,271.63,271.63,271.6,3802620,14000
11922,29616,2018/3/22 14:15,1328.98,1328.98,1329.02,1328.88,0,0,1521699300,11922,2018/3/22 14:15,271.64,271.64,271.64,271.64,1629840,6000
11923,29617,2018/3/22 14:16,1328.98,1329.07,1329.07,1328.97,0,0,1521699360,11923,2018/3/22 14:16,271.64,271.68,271.68,271.64,6519920,24000
11924,29618,2018/3/22 14:17,1329.07,1329.29,1329.3,1329.07,0,0,1521699420,11924,2018/3/22 14:17,271.69,271.66,271.69,271.66,5976820,22000
11925,29619,2018/3/22 14:18,1329.29,1329.28,1329.4,1329.27,0,0,1521699480,11925,2018/3/22 14:18,271.7,271.7,271.7,271.7,10868000,40000
11926,29620,2018/3/22 14:19,1329.29,1329.41,1329.51,1329.27,0,0,1521699540,11926,2018/3/22 14:19,271.75,271.76,271.76,271.75,19022520,70000
11927,29621,2018/3/22 14:20,1329.41,1329.49,1329.51,1329.33,0,0,1521699600,11927,2018/3/22 14:20,271.76,271.77,271.78,271.76,11414140,42000
11928,29622,2018/3/22 14:21,1329.49,1329.48,1329.58,1329.47,0,0,1521699660,11928,2018/3/22 14:21,271.77,271.78,271.78,271.76,20110978,74000
11929,29623,2018/3/22 14:22,1329.49,1329.41,1329.52,1329.41,0,0,1521699720,11929,2018/3/22 14:22,271.77,271.73,271.77,271.6,61933760,228000
11930,29624,2018/3/22 14:23,1329.41,1329.4,1329.41,1329.4,0,0,1521699780,11930,2018/3/22 14:23,271.73,271.66,271.73,271.65,8693400,32000
11931,29625,2018/3/22 14:24,1329.4,1329.4,1329.42,1329.39,0,0,1521699840,11931,2018/3/22 14:24,271.66,271.67,271.7,271.66,31515660,116000
11932,29626,2018/3/22 14:25,1329.4,1329.21,1329.5,1329.21,0,0,1521699900,11932,2018/3/22 14:25,271.69,271.7,271.74,271.68,29886860,110000
11933,29627,2018/3/22 14:26,1329.21,1329.4,1329.45,1328.96,0,0,1521699960,11933,2018/3/22 14:26,271.7,271.74,271.74,271.7,14129020,52000
11934,29628,2018/3/22 14:27,1329.4,1329.21,1329.41,1329.2,0,0,1521700020,11934,2018/3/22 14:27,271.71,271.7,271.71,271.7,18475620,68000
11935,29629,2018/3/22 14:28,1329.21,1329.49,1329.49,1329.2,0,0,1521700080,11935,2018/3/22 14:28,271.7,271.7,271.7,271.68,31517120,116000
11936,29630,2018/3/22 14:29,1329.49,1329.8,1329.88,1329.49,0,0,1521700140,11936,2018/3/22 14:29,271.73,271.73,271.73,271.73,2173840,8000
11937,29631,2018/3/22 14:30,1329.8,1330.24,1330.3,1329.64,0,0,1521700200,11937,2018/3/22 14:30,271.7,271.78,271.78,271.7,57610300,212000
