hour,o,h,l,c,v,pin,cdfpin,diff
20,272.18,272.18,272.2,272.1,546000,0.549447807,0.854741897,-0.08
20,272.11,272.35,272.28,272.24,354000,0.561421908,0.871548619,0.13
20,272.24,272.28,272.22,272.18,450000,0.561618026,0.8727491,-0.06
20,272.18,272.32,272.17,272.23,326000,0.56037949,0.869147659,0.05
20,272.2,272.2,272.18,272.11,390000,0.567164174,0.879951981,-0.09
20,272.12,272.3,272.2,272.25,346000,0.578631228,0.889555822,0.13
20,272.26,272.26,272.22,272.1,494000,0.596715025,0.917166867,-0.16
20,272.22,272.25,272.23,272.19,370000,0.588380095,0.905162065,-0.03
20,272.29,272.33,272.29,272.25,404000,0.581941116,0.895558223,-0.04
20,272.21,272.21,272.15,272.08,406000,0.59416232,0.912364946,-0.13
20,272.09,272.18,272.12,272.08,408000,0.577930877,0.888355342,-0.01
20,272.1,272.5,272.19,272.16,382000,0.576972256,0.885954382,0.06
20,272.2,272.22,272.1,272.05,466000,0.59282461,0.909963986,-0.15
20,272.03,272.01,272.1,272.01,386000,0.580307824,0.893157263,-0.02
20,272.01,272.12,272.08,272.12,356000,0.588906736,0.907563025,0.11
20,272.12,272.19,272.14,272.05,350000,0.590398616,0.908763505,-0.07
20,272.12,272.15,272.1,272.02,454000,0.59837462,0.921968788,-0.1
20,272.06,272.43,272.12,272.3,330000,0.613033587,0.93997599,0.24
20,272.42,272.46,272.28,272.36,330000,0.611734677,0.93877551,-0.06
20,272.4,272.43,272.25,272.28,320000,0.620061634,0.949579832,-0.12
21,272.26,272.31,272.13,272.1,402000,0.634211568,0.957983193,-0.16
21,272.1,272.2,272.1,272.1,390000,0.613412997,0.942376951,0
21,272.17,272.18,272.1,272.1,392000,0.613333203,0.941176471,-0.07
21,272.06,272.1,272.05,272.05,322000,0.598670857,0.924369748,-0.01
21,272.09,272.1,272.05,272.01,358000,0.600663537,0.926770708,-0.08
21,272.02,272.01,272.02,272,324000,0.587975937,0.903961585,-0.02
21,272.01,272.13,272.05,272.12,344000,0.594499095,0.913565426,0.11
21,272.18,272.18,272.12,272.1,392000,0.59537796,0.915966387,-0.08
21,272.1,272.13,272.02,272,468000,0.601122115,0.927971188,-0.1
21,272,272.02,272.02,272.02,330000,0.586852554,0.901560624,0.02
21,272.05,272,271.73,271.46,2744000,0.677074408,0.983193277,-0.59
23,271.5,271.4,271.58,271.4,450000,0.67952473,0.985594238,-0.1
23,271.4,271.35,271.4,271.28,462000,0.684792769,0.991596639,-0.12
23,271.35,271.35,271.35,271.28,702000,0.678112005,0.984393758,-0.07
23,271.28,271.25,271.29,271.21,434000,0.674411369,0.979591837,-0.07
23,271.21,271.1,271.24,271.08,490000,0.681463041,0.987995198,-0.13
23,271.1,271.1,271.1,271.05,340000,0.675026614,0.981992797,-0.05
23,271.15,271.24,271.2,271.16,504000,0.651812592,0.963985594,0.01
23,271.23,271.3,271.3,271.26,422000,0.638290543,0.959183673,0.03
23,271.3,271.33,271.33,271.31,354000,0.62207819,0.951980792,0.01
23,271.33,271.35,271.35,271.32,962000,0.58161812,0.894357743,-0.01
23,271.32,271.32,271.32,271.3,408000,0.567436826,0.882352941,-0.02
23,271.3,271.3,271.3,271.26,640000,0.555416851,0.864345738,-0.04
23,271.28,271.22,271.28,271.2,432000,0.556293866,0.866746699,-0.08
23,271.22,271.25,271.26,271.22,514000,0.533202813,0.830732293,0
23,271.25,271.26,271.25,271.24,386000,0.518293345,0.804321729,-0.01
23,271.25,271.25,271.25,271.22,516000,0.505997466,0.770708283,-0.03
23,271.25,271.38,271.35,271.35,344000,0.509910767,0.782713085,0.1
23,271.38,271.39,271.4,271.32,368000,0.50768299,0.779111645,-0.06
23,271.32,271.39,271.32,271.35,530000,0.495589809,0.75030012,0.03
23,271.39,271.35,271.4,271.35,618000,0.486330545,0.739495798,-0.04
23,271.37,271.36,271.37,271.36,650000,0.46466647,0.691476591,-0.01
23,271.37,271.4,271.39,271.39,522000,0.451060762,0.649459784,0.02
23,271.42,271.45,271.45,271.42,508000,0.431355566,0.600240096,0
23,271.42,271.44,271.44,271.41,318000,0.420224084,0.577430972,-0.01
23,271.4,271.4,271.4,271.38,402000,0.409722815,0.542617047,-0.02
23,271.4,271.45,271.44,271.43,442000,0.401667821,0.512605042,0.03
23,271.45,271.44,271.45,271.42,408000,0.394421634,0.482593037,-0.03
23,271.43,271.5,271.5,271.49,382000,0.39434361,0.481392557,0.06
23,271.5,271.47,271.5,271.47,440000,0.386541301,0.459783914,-0.03
23,271.49,271.48,271.48,271.46,732000,0.376330131,0.426170468,-0.03
23,271.48,271.5,271.5,271.49,542000,0.360893873,0.384153661,0.01
23,271.54,271.5,271.5,271.5,492000,0.356462688,0.378151261,-0.04
23,271.54,271.55,271.54,271.53,618000,0.340386204,0.330132053,-0.01
23,271.55,271.6,271.6,271.53,364000,0.331841256,0.294117647,-0.02
23,271.52,271.5,271.5,271.46,402000,0.332912722,0.300120048,-0.06
23,271.45,271.49,271.45,271.46,346000,0.322350791,0.262905162,0.01
23,271.49,271.55,271.47,271.49,478000,0.306311332,0.211284514,0
23,271.59,271.56,271.51,271.55,666000,0.304174167,0.199279712,-0.04
23,271.55,271.52,271.52,271.5,338000,0.303252916,0.194477791,-0.05
23,271.52,271.55,271.53,271.5,460000,0.294740027,0.166866747,-0.02
23,271.5,271.52,271.5,271.5,426000,0.28104519,0.12244898,0
23,271.53,271.55,271.55,271.53,606000,0.263371372,0.087635054,0
23,271.55,271.54,271.5,271.5,352000,0.263199151,0.086434574,-0.05
23,271.5,271.5,271.46,271.49,338000,0.253596383,0.079231693,-0.01
23,271.52,271.51,271.5,271.49,586000,0.24897687,0.069627851,-0.03
23,271.51,271.51,271.46,271.45,382000,0.251381592,0.074429772,-0.06
23,271.43,271.45,271.41,271.4,414000,0.24668469,0.066026411,-0.03
23,271.4,271.45,271.43,271.37,382000,0.242097969,0.06002401,-0.03
23,271.37,271.43,271.4,271.4,366000,0.237750747,0.044417767,0.03
23,271.43,271.4,271.4,271.4,394000,0.233299797,0.038415366,-0.03
23,271.4,271.41,271.4,271.4,658000,0.21864826,0.020408163,0
23,271.41,271.45,271.41,271.43,418000,0.21537333,0.019207683,0.02
23,271.43,271.45,271.43,271.43,338000,0.207800592,0.006002401,0
23,271.45,271.48,271.45,271.45,346000,0.20046001,0.00240096,0
23,271.47,271.59,271.43,271.44,526000,0.202047319,0.003601441,-0.03
23,271.59,271.65,271.55,271.55,608000,0.208691783,0.008403361,-0.04
23,271.6,271.65,271.6,271.65,318000,0.214186144,0.016806723,0.05
23,271.61,271.65,271.65,271.6,432000,0.209238229,0.009603842,-0.01
23,271.64,271.65,271.64,271.62,368000,0.207811524,0.007202881,-0.02
23,271.65,271.62,271.62,271.6,428000,0.215247669,0.018007203,-0.05
23,271.57,271.58,271.58,271.55,318000,0.213611424,0.015606242,-0.02
23,271.55,271.55,271.51,271.48,342000,0.22360922,0.024009604,-0.07
23,271.48,271.5,271.48,271.5,400000,0.221606506,0.022809124,0.02
23,271.46,271.5,271.5,271.46,402000,0.21360857,0.014405762,0
23,271.47,271.56,271.5,271.56,374000,0.229056878,0.031212485,0.09
23,271.55,271.55,271.52,271.5,322000,0.23453325,0.040816327,-0.05
23,271.5,271.5,271.5,271.46,394000,0.23840335,0.048019208,-0.04
23,271.47,271.45,271.47,271.45,322000,0.23690701,0.043217287,-0.02
23,271.45,271.45,271.45,271.42,388000,0.238283409,0.046818727,-0.03
23,271.44,271.5,271.45,271.45,406000,0.233171908,0.037214886,0.01
23,271.5,271.5,271.5,271.47,480000,0.234984346,0.042016807,-0.03
23,271.5,271.53,271.53,271.5,346000,0.227845857,0.030012005,0
23,271.52,271.54,271.5,271.48,326000,0.231699357,0.034813926,-0.04
23,271.48,271.48,271.48,271.48,358000,0.223947893,0.025210084,0
23,271.45,271.45,271.45,271.4,390000,0.231216987,0.033613445,-0.05
23,271.38,271.43,271.43,271.34,778000,0.239193914,0.049219688,-0.04
23,271.41,271.35,271.35,271.3,400000,0.259512337,0.085234094,-0.11
23,271.3,271.27,271.34,271.26,578000,0.264512616,0.093637455,-0.04
23,271.26,271.22,271.22,271.11,690000,0.305182029,0.205282113,-0.15
23,271.18,271.26,271.2,271.2,420000,0.301995546,0.18727491,0.02
23,271.2,271.25,271.22,271.2,394000,0.2929027,0.160864346,0
23,271.25,271.35,271.25,271.3,358000,0.298360288,0.175270108,0.05
23,271.44,271.5,271.45,271.5,400000,0.306969831,0.213685474,0.06
23,271.48,271.62,271.55,271.55,666000,0.323481525,0.267707083,0.07
23,271.62,271.6,271.5,271.47,430000,0.34753842,0.358943577,-0.15
23,271.53,271.54,271.5,271.53,326000,0.339634589,0.324129652,0
23,271.52,271.54,271.53,271.48,344000,0.34176026,0.337334934,-0.04
23,271.48,271.48,271.48,271.45,492000,0.339921736,0.327731092,-0.03
23,271.45,271.51,271.46,271.5,496000,0.345272887,0.351740696,0.05
23,271.5,271.51,271.5,271.5,380000,0.33544435,0.31332533,0
23,271.45,271.45,271.45,271.4,514000,0.341010831,0.334933974,-0.05
23,271.41,271.4,271.35,271.2,574000,0.375247756,0.418967587,-0.21
23,271.3,271.34,270.72,270.76,362000,0.397449643,0.494597839,-0.54
23,270.84,270.85,270.85,270.82,432000,0.3912271,0.475390156,-0.02
23,270.82,270.94,270.86,270.9,514000,0.403839444,0.521008403,0.08
23,270.92,270.94,270.93,270.78,618000,0.431575955,0.602641056,-0.14
23,270.78,270.78,270.78,270.66,404000,0.447914705,0.642256903,-0.12
23,270.68,270.71,270.68,270.68,362000,0.436722675,0.613445378,0
23,270.71,270.87,270.76,270.7,362000,0.428355175,0.595438175,-0.01
23,270.72,270.68,270.68,270.5,566000,0.458568657,0.679471789,-0.22
23,270.5,270.44,270.54,270.44,412000,0.462810275,0.69027611,-0.06
23,270.5,270.5,270.5,270.43,394000,0.468835399,0.699879952,-0.07
23,270.49,270.46,270.5,270.46,538000,0.461575977,0.684273709,-0.03
23,270.46,270.46,270.48,270.41,500000,0.461916933,0.68547419,-0.05
23,270.43,270.52,270.47,270.46,590000,0.453629724,0.660264106,0.03
23,270.52,270.53,270.52,270.5,368000,0.446489332,0.638655462,-0.02
23,270.51,270.5,270.45,270.43,632000,0.457320268,0.669867947,-0.08
23,270.44,270.4,270.44,270.4,348000,0.455540534,0.666266507,-0.04
23,270.44,270.42,270.43,270.4,366000,0.45335077,0.655462185,-0.04
23,270.42,270.45,270.45,270.42,460000,0.436703182,0.612244898,0
23,270.45,270.51,270.49,270.47,386000,0.428922815,0.597839136,0.02
23,270.51,270.52,270.52,270.5,444000,0.416547475,0.566626651,-0.01
23,270.52,270.6,270.52,270.54,732000,0.402141782,0.516206483,0.02
23,270.6,270.78,270.6,270.6,424000,0.387899202,0.463385354,0
23,270.65,270.68,270.61,270.52,464000,0.405478322,0.523409364,-0.13
23,270.56,270.6,270.59,270.56,390000,0.392192137,0.477791116,0
23,270.58,270.58,270.58,270.5,320000,0.398337649,0.4969988,-0.08
23,270.59,270.61,270.53,270.5,364000,0.40706595,0.530612245,-0.09
23,270.52,270.61,270.53,270.6,444000,0.415259056,0.56422569,0.08
23,270.62,270.78,270.74,270.7,352000,0.421621642,0.578631453,0.08
23,270.73,270.7,270.6,270.59,366000,0.436200488,0.611044418,-0.14
23,270.58,270.65,270.56,270.6,324000,0.428744925,0.596638655,0.02
23,270.64,270.7,270.64,270.65,604000,0.410345403,0.546218487,0.01
23,270.69,270.63,270.63,270.5,452000,0.431550444,0.601440576,-0.19
23,270.5,270.5,270.5,270.48,388000,0.422136576,0.581032413,-0.02
23,270.47,270.52,270.5,270.45,360000,0.413368955,0.553421369,-0.02
23,270.45,270.59,270.49,270.41,386000,0.409698078,0.540216086,-0.04
23,270.4,270.4,270.4,270.3,364000,0.419196648,0.576230492,-0.1
23,270.34,270.4,270.4,270.33,334000,0.408216445,0.533013205,-0.01
23,270.34,270.44,270.4,270.36,378000,0.399583432,0.504201681,0.02
23,270.36,270.45,270.39,270.4,326000,0.396890104,0.490996399,0.04
23,270.45,270.42,270.36,270.34,382000,0.409024573,0.534213685,-0.11
23,270.36,270.6,270.4,270.55,344000,0.425922225,0.590636255,0.19
23,270.51,270.63,270.5,270.5,354000,0.41394651,0.558223289,-0.01
23,270.55,270.56,270.45,270.48,324000,0.41767883,0.570228091,-0.07
23,270.5,270.5,270.49,270.46,348000,0.4147887,0.56182473,-0.04
23,270.46,270.5,270.41,270.35,326000,0.425551464,0.588235294,-0.11
23,270.38,270.36,270.34,270.34,318000,0.422421863,0.582232893,-0.04
23,270.34,270.44,270.34,270.35,342000,0.410377337,0.547418968,0.01
23,270.35,270.47,270.33,270.4,328000,0.409623942,0.539015606,0.05
24,270.49,270.49,270.33,270.32,332000,0.426015429,0.591836735,-0.17
24,270.35,270.4,270.32,270.3,368000,0.424684714,0.585834334,-0.05
24,270.3,270.4,270.3,270.4,322000,0.434280717,0.606242497,0.1
24,270.35,270.6,270.32,270.6,326000,0.453369406,0.656662665,0.25
24,270.6,270.82,270.58,270.82,678000,0.489980756,0.741896759,0.22
24,270.86,270.97,270.97,270.76,370000,0.500253531,0.761104442,-0.1
24,270.97,270.94,270.94,270.87,432000,0.512262696,0.786314526,-0.1
24,270.87,270.88,270.9,270.86,530000,0.492487707,0.744297719,-0.01
24,270.89,270.86,270.86,270.82,658000,0.498513383,0.758703481,-0.07
24,270.82,270.82,270.75,270.65,388000,0.516855179,0.800720288,-0.17
24,270.67,270.7,270.69,270.65,362000,0.507389239,0.777911164,-0.02
24,270.66,270.7,270.7,270.67,724000,0.480961478,0.726290516,0.01
24,270.7,270.77,270.77,270.67,424000,0.474006405,0.708283313,-0.03
24,270.74,270.74,270.75,270.74,322000,0.461091903,0.683073229,0
24,270.74,270.69,270.65,270.61,352000,0.475608346,0.710684274,-0.13
24,270.61,270.65,270.63,270.62,556000,0.456599902,0.667466987,0.01
24,270.65,270.65,270.69,270.65,370000,0.441440936,0.62304922,0
24,270.66,270.67,270.66,270.63,682000,0.430683148,0.599039616,-0.03
24,270.65,270.68,270.68,270.65,560000,0.409172829,0.537815126,0
24,270.68,270.69,270.7,270.66,908000,0.390573466,0.474189676,-0.02
24,270.69,270.74,270.67,270.6,546000,0.403666045,0.518607443,-0.09
24,270.65,270.68,270.68,270.66,588000,0.387324216,0.460984394,0.01
24,270.74,270.69,270.65,270.61,352000,0.445206641,0.849878935,-0.13
24,270.61,270.65,270.63,270.62,556000,0.405363011,0.760290557,0.01
24,270.65,270.65,270.69,270.65,370000,0.377763742,0.722760291,0
24,270.66,270.67,270.66,270.63,682000,0.358561221,0.696125908,-0.03
24,270.65,270.68,270.68,270.65,560000,0.327137412,0.64527845,0
24,270.68,270.69,270.7,270.66,908000,0.303337825,0.598062954,-0.02
24,270.69,270.74,270.67,270.6,546000,0.322399289,0.633171913,-0.09
24,270.65,270.68,270.68,270.66,588000,0.303486777,0.600484262,0.01
24,270.66,270.67,270.69,270.66,354000,0.289796971,0.569007264,0
24,270.69,270.71,270.69,270.68,538000,0.275377617,0.520581114,-0.01
24,270.77,270.77,270.76,270.72,432000,0.278093457,0.532687651,-0.05
24,270.7,270.71,270.71,270.7,424000,0.26426408,0.466101695,0
24,270.71,270.73,270.74,270.7,378000,0.255504624,0.415254237,-0.01
24,270.73,270.7,270.7,270.7,404000,0.252769665,0.398305085,-0.03
24,270.73,270.72,270.7,270.65,468000,0.265336396,0.476997579,-0.08
24,270.7,270.73,270.7,270.7,410000,0.25334936,0.401937046,0
24,270.7,270.75,270.75,270.7,508000,0.239555821,0.330508475,0
24,270.75,270.8,270.75,270.75,674000,0.223011592,0.236077482,0
24,270.8,270.95,271,270.8,378000,0.213893634,0.202179177,0
24,270.93,270.9,270.93,270.9,618000,0.212640855,0.198547215,-0.03
24,270.9,270.9,270.9,270.86,334000,0.213582748,0.200968523,-0.04
24,270.9,270.9,270.9,270.89,412000,0.207067753,0.179176755,-0.01
24,270.85,270.9,270.88,270.86,516000,0.199550139,0.148910412,0.01
24,270.9,270.9,270.9,270.88,526000,0.195591967,0.111380145,-0.02
24,270.9,270.9,270.9,270.88,402000,0.192368076,0.090799031,-0.02
24,270.9,270.95,270.95,270.95,370000,0.195960643,0.113801453,0.05
24,270.95,270.95,270.93,270.9,330000,0.198933562,0.138014528,-0.05
24,270.93,270.9,270.9,270.9,338000,0.197946429,0.129539952,-0.03
24,270.88,270.89,270.87,270.88,334000,0.190686283,0.072639225,0
24,270.95,270.99,271,270.94,344000,0.185503578,0.04842615,-0.01
24,270.94,270.98,270.98,270.94,604000,0.174127546,0.026634383,0
24,270.98,271,271,270.85,364000,0.190810361,0.07748184,-0.13
24,270.95,270.99,270.98,270.92,506000,0.190132558,0.070217918,-0.03
24,271,270.96,270.95,270.93,360000,0.197227054,0.12590799,-0.07
24,270.98,270.96,270.98,270.94,462000,0.19897527,0.140435835,-0.04
24,270.99,271,270.97,270.95,396000,0.200200618,0.15496368,-0.04
24,270.96,270.95,270.9,270.88,322000,0.207835806,0.182808717,-0.08
24,270.9,270.94,270.9,270.9,392000,0.199201037,0.14527845,0
24,270.9,270.93,270.88,270.88,344000,0.195779417,0.112590799,-0.02
24,270.9,270.97,270.9,270.94,330000,0.196469236,0.118644068,0.04
24,270.93,270.95,270.93,270.95,828000,0.190752136,0.076271186,0.02
24,270.98,271,270.98,270.96,346000,0.188527818,0.062953995,-0.02
24,270.98,271.01,271.01,270.95,486000,0.188987599,0.066585956,-0.03
24,271,271,270.94,270.93,414000,0.199020269,0.141646489,-0.07
24,270.9,270.9,270.89,270.87,380000,0.199353386,0.146489104,-0.03
24,270.89,270.99,270.9,270.91,476000,0.197155353,0.124697337,0.02
24,270.98,271.08,271,271.06,350000,0.208118678,0.18401937,0.08
24,271.09,271.05,271.1,271,366000,0.221263253,0.228813559,-0.09
24,271.05,271,271.01,270.97,364000,0.232346573,0.279661017,-0.08
24,271,271,271,270.97,454000,0.232717603,0.286924939,-0.03
24,270.99,270.98,270.93,270.93,350000,0.239512395,0.328087167,-0.06
24,270.94,270.97,270.94,270.95,338000,0.235907901,0.303874092,0.01
24,270.94,270.96,270.93,270.89,512000,0.242503396,0.337772397,-0.05
24,270.89,270.88,270.88,270.82,358000,0.251506422,0.39346247,-0.07
24,270.82,270.9,270.83,270.8,342000,0.249652068,0.381355932,-0.02
24,270.8,270.8,270.79,270.76,398000,0.252164701,0.395883777,-0.04
24,270.78,270.85,270.79,270.79,318000,0.247991962,0.37409201,0.01
24,270.85,270.9,270.84,270.79,378000,0.255391719,0.414043584,-0.06
24,270.84,270.86,270.84,270.82,532000,0.251220861,0.391041162,-0.02
24,270.86,270.86,270.87,270.85,322000,0.24703058,0.370460048,-0.01
24,270.87,270.97,270.97,270.85,430000,0.24381178,0.348668281,-0.02
24,270.91,270.95,270.95,270.9,646000,0.234483694,0.295399516,-0.01
24,270.95,270.98,270.97,270.96,352000,0.229843534,0.268765133,0.01
24,270.96,270.98,270.98,270.94,454000,0.226663716,0.253026634,-0.02
24,270.95,270.9,270.97,270.9,480000,0.232476834,0.280871671,-0.05
24,270.93,270.9,270.93,270.9,352000,0.232681091,0.285714286,-0.03
24,270.91,270.95,270.9,270.94,384000,0.232655043,0.284503632,0.03
24,270.91,270.91,270.9,270.9,438000,0.226520091,0.250605327,-0.01
24,270.91,270.9,270.89,270.87,338000,0.228350827,0.261501211,-0.04
24,270.88,270.88,270.88,270.87,718000,0.217920901,0.215496368,-0.01
24,270.87,270.86,270.88,270.83,438000,0.220191144,0.226392252,-0.04
24,270.83,270.83,270.8,270.77,418000,0.227309131,0.259079903,-0.06
24,270.75,270.73,270.73,270.63,350000,0.243106979,0.340193705,-0.12
24,270.7,270.74,270.7,270.7,336000,0.235506166,0.299031477,0
24,270.75,270.78,270.75,270.7,324000,0.238646486,0.32566586,-0.05
24,270.73,270.73,270.7,270.67,428000,0.245251678,0.358353511,-0.06
24,270.67,270.8,270.68,270.77,326000,0.257093229,0.429782082,0.1
24,270.8,270.88,270.84,270.85,318000,0.26003572,0.450363196,0.05
24,270.87,270.86,270.87,270.85,322000,0.25665886,0.428571429,-0.02
24,270.85,270.89,270.86,270.85,490000,0.24466014,0.353510896,0
24,270.85,270.87,270.87,270.85,588000,0.230793199,0.272397094,0
24,270.88,270.92,270.92,270.75,322000,0.246023877,0.360774818,-0.13
24,270.8,270.93,270.8,270.8,322000,0.238220472,0.317191283,0
24,270.8,270.87,270.7,270.65,332000,0.25653495,0.424939467,-0.15
24,270.65,270.65,270.57,270.57,324000,0.265152959,0.475786925,-0.08
24,270.64,270.7,270.56,270.68,330000,0.26592431,0.48062954,0.04
24,270.68,270.76,270.68,270.75,326000,0.272813033,0.510895884,0.07
24,270.71,270.71,270.6,270.56,342000,0.292154792,0.572639225,-0.15
24,270.6,270.9,270.6,270.84,378000,0.318616234,0.62590799,0.24
24,270.9,270.9,270.8,270.78,320000,0.332790632,0.657384988,-0.12
24,270.8,270.89,270.77,270.75,324000,0.334829366,0.663438257,-0.05
24,270.8,270.87,270.76,270.85,354000,0.336588078,0.668280872,0.05
24,270.87,270.95,270.74,270.91,432000,0.335376487,0.665859564,0.04
24,270.94,271.29,270.98,270.95,506000,0.323108805,0.638014528,0.01
24,271.18,271.24,271.2,271.15,350000,0.3202355,0.627118644,-0.03
24,271.16,271.23,271.05,271.19,374000,0.317069665,0.622276029,0.03
24,271.2,271.29,271.19,271.19,432000,0.307097308,0.605326877,-0.01
24,271.28,271.28,271.2,271.19,324000,0.316746918,0.619854722,-0.09
24,271.19,271.26,271.11,271.11,320000,0.324704142,0.641646489,-0.08
24,271.11,271.17,271.04,271.05,374000,0.329367267,0.652542373,-0.06
24,271.05,271.11,271.03,271.06,324000,0.322233504,0.631961259,0.01
24,271.06,271.26,271.1,271.13,360000,0.329121083,0.648910412,0.07
24,271.16,271.16,270.96,270.92,376000,0.355539275,0.6937046,-0.24
24,271.08,271.35,271,271.27,464000,0.384086182,0.731234867,0.19
25,271.33,271.39,271.25,271.3,332000,0.380871498,0.726392252,-0.03
25,271.34,271.34,271.2,271.22,318000,0.394573039,0.744552058,-0.12
25,271.29,271.48,271.21,271.45,324000,0.412830056,0.780871671,0.16
25,271.44,271.45,271.2,271.16,356000,0.437528469,0.838983051,-0.28
25,271.18,271.21,271.18,271.2,324000,0.43102277,0.818401937,0.02
25,271.2,271.21,271.16,271.1,366000,0.441975496,0.843825666,-0.1
25,271.11,271.1,271.06,271.04,374000,0.446341525,0.858353511,-0.07
25,271.11,271.09,271.05,271,328000,0.45758212,0.877723971,-0.11
25,271.05,271,271,270.98,406000,0.461028603,0.88377724,-0.07
25,271,271.01,270.97,270.88,402000,0.474789421,0.899515738,-0.12
25,270.91,270.91,270.91,270.89,402000,0.463404689,0.887409201,-0.02
