,,open,high,low,close,,time,,vpin,cdfvpin,diff,date,,,,
35979,20,278.6,278.66,278.6,278.65,9.54E+05,4,0,0.17877,0.18958,0.05,2018/12/20 14:49,,,,
35984,20,278.65,278.6,278.6,278.57,1.22E+06,2,0,0.18073,0.19568,-0.08,2018/12/20 14:54,,,,
35987,20,278.58,278.7,278.58,278.62,9.55E+05,17,0,0.17831,0.18736,0.04,2018/12/20 14:57,,,,
36005,20,278.61,278.65,278.61,278.65,1.01E+06,3,0,0.17574,0.17794,0.04,2018/12/20 15:18,,,,
36009,20,278.65,279.5,278.61,279.4,9.44E+05,17,0,0.20433,0.31042,0.75,2018/12/20 15:22,,,,
36027,20,279.45,280.7,279.02,280.45,1.05E+06,106,0,0.23597,0.43792,1,2018/12/20 20:20,,,,
36134,21,280.5,280.5,280.5,280.5,9.58E+05,3,0,0.22834,0.40798,0,2018/12/21 9:19,,,,
36138,21,280.55,280.65,280.54,280.61,1.03E+06,14,0,0.22679,0.40188,0.06,2018/12/21 9:25,,,,
36153,21,280.61,280.67,280.61,280.62,1.06E+06,12,0,0.21939,0.37306,0.01,2018/12/21 9:43,,,,
36166,21,280.62,280.71,280.62,280.68,9.45E+05,15,0,0.2179,0.36641,0.06,2018/12/21 9:57,,,,
36182,21,280.7,280.65,280.65,280.65,1.01E+06,4,0,0.21564,0.35809,-0.05,2018/12/21 10:15,,,,
36187,21,280.65,280.65,280.62,280.65,1.09E+06,22,0,0.20714,0.31984,0,2018/12/21 10:20,,,,
36210,21,280.65,280.61,280.55,280.55,9.55E+05,11,0,0.21014,0.33093,-0.1,2018/12/21 10:45,,,,
36222,21,280.55,280.58,280.5,280.5,9.50E+05,12,0,0.20799,0.32262,-0.05,2018/12/21 11:03,,,,
36235,21,280.5,280.59,280.5,280.53,1.03E+06,10,0,0.20338,0.30599,0.03,2018/12/21 11:17,,,,
36246,21,280.55,280.55,280.55,280.55,1.17E+06,2,0,0.19466,0.25998,0,2018/12/21 13:30,,,,
36249,21,280.55,280.55,280.48,280.48,9.82E+05,5,0,0.19491,0.26053,-0.07,2018/12/21 13:33,,,,
36255,21,280.48,280.5,280.48,280.48,1.00E+06,6,0,0.18756,0.2245,0,2018/12/21 13:39,,,,
36262,21,280.53,280.53,280.5,280.51,1.08E+06,6,0,0.18229,0.20067,-0.02,2018/12/21 13:47,,,,
36269,21,280.53,280.56,280.53,280.53,9.78E+05,13,0,0.17528,0.17627,0,2018/12/21 13:55,,,,
36283,21,280.55,280.6,280.55,280.59,9.60E+05,5,0,0.17261,0.16463,0.04,2018/12/21 14:09,,,,
36289,21,280.6,280.59,280.58,280.57,1.09E+06,8,0,0.1685,0.15244,-0.03,2018/12/21 14:15,,,,
36298,21,280.57,280.58,280.57,280.58,9.69E+05,6,0,0.16272,0.13359,0.01,2018/12/21 14:24,,,,
36305,21,280.59,280.6,280.58,280.59,9.59E+05,7,0,0.15585,0.11752,0,2018/12/21 14:31,,,,
36313,21,280.6,280.63,280.62,280.62,1.27E+06,4,0,0.15002,0.10477,0.02,2018/12/21 14:40,,,,
36318,21,280.63,280.73,280.63,280.73,1.27E+06,7,0,0.1551,0.11585,0.1,2018/12/21 14:46,,,,
36326,21,280.75,280.75,280.7,280.73,1.02E+06,5,0,0.15011,0.10588,-0.02,2018/12/21 14:54,,,,
36332,21,280.75,280.84,280.77,280.83,1.25E+06,6,0,0.15237,0.1092,0.08,2018/12/21 15:00,,,,
36339,21,280.84,280.9,280.65,280.8,1.04E+06,12,0,0.14957,0.102,-0.04,2018/12/21 15:07,,,,
36352,21,280.9,281.1,280.5,280.5,9.56E+05,20,0,0.17366,0.17129,-0.4,2018/12/21 15:20,,,,
36373,21,280.55,281.15,280.5,280.65,9.49E+05,67,0,0.17746,0.18293,0.1,2018/12/21 20:23,,,,
36441,22,280.65,281.65,280.51,281.64,9.83E+05,15,0,0.20771,0.32095,0.99,2018/12/22 2:21,,,,
36457,24,281.65,281.74,281.66,281.68,9.60E+05,6,0,0.20373,0.30765,0.03,2018/12/24 9:13,,,,
36464,24,281.67,281.74,281.69,281.72,9.49E+05,15,0,0.20181,0.29933,0.05,2018/12/24 9:20,,,,
36480,24,281.75,281.74,281.71,281.73,1.02E+06,19,0,0.19641,0.26774,-0.02,2018/12/24 9:39,,,,
36500,24,281.74,281.86,281.73,281.76,1.01E+06,14,0,0.1915,0.24279,0.02,2018/12/24 10:01,,,,
36515,24,281.86,281.86,281.85,281.86,9.49E+05,6,0,0.1849,0.21231,0,2018/12/24 10:19,,,,
36522,24,281.86,281.92,281.86,281.92,1.36E+06,7,0,0.18439,0.21009,0.06,2018/12/24 10:26,,,,
36530,24,281.93,281.95,281.93,281.92,9.63E+05,8,0,0.17899,0.19124,-0.01,2018/12/24 10:34,,,,
36539,24,281.95,282.02,281.95,282,9.44E+05,9,0,0.1781,0.1857,0.05,2018/12/24 10:43,,,,
36549,24,282.03,282.11,282.08,282.09,1.09E+06,4,0,0.17818,0.18681,0.06,2018/12/24 10:54,,,,
36554,24,282.11,282.3,282.15,282.25,1.10E+06,4,0,0.18717,0.22062,0.14,2018/12/24 10:59,,,,
36559,24,282.3,282.32,282.3,282.3,1.06E+06,8,0,0.17999,0.19401,0,2018/12/24 11:04,,,,
36568,24,282.22,282.24,282.1,282.13,1.06E+06,19,0,0.18315,0.2051,-0.09,2018/12/24 11:13,,,,
36588,24,282.14,282.16,282.15,282.16,9.65E+05,4,0,0.17863,0.18902,0.02,2018/12/24 13:35,,,,
36593,24,282.17,282.17,282.17,282.16,9.49E+05,1,0,0.17314,0.16741,-0.01,2018/12/24 13:40,,,,
36595,24,282.17,282.16,282.16,282.11,1.11E+06,2,0,0.17283,0.1663,-0.06,2018/12/24 13:42,,,,
36598,24,282.11,282.15,282.11,282.11,1.21E+06,4,0,0.16453,0.1408,0,2018/12/24 13:45,,,,
36603,24,282.15,282.2,282.15,282.18,1.08E+06,2,0,0.16075,0.12916,0.03,2018/12/24 13:50,,,,
36606,24,282.19,282.18,282.16,282.17,1.25E+06,2,0,0.15532,0.11641,-0.02,2018/12/24 13:53,,,,
36609,24,282.17,282.19,282.17,282.18,1.02E+06,5,0,0.14971,0.10255,0.01,2018/12/24 13:56,,,,
36615,24,282.19,282.22,282.18,282.15,1.05E+06,6,0,0.14745,0.098115,-0.04,2018/12/24 14:02,,,,
36622,24,282.17,282.19,282.16,282.19,9.67E+05,4,0,0.14328,0.087029,0.02,2018/12/24 14:09,,,,
36627,24,282.19,282.19,282.16,282.11,1.05E+06,8,0,0.14562,0.093126,-0.08,2018/12/24 14:14,,,,
36636,24,282.13,282.12,282.07,282.07,1.05E+06,11,0,0.14564,0.093681,-0.06,2018/12/24 14:24,,,,
36648,24,282.07,282.1,282,282.06,9.95E+05,14,0,0.14082,0.079823,-0.01,2018/12/24 14:37,,,,
36663,24,282.1,282.1,281.85,281.8,9.60E+05,24,0,0.16198,0.13137,-0.3,2018/12/24 14:52,,,,
36688,24,281.8,281.9,281.75,281.9,9.93E+05,12,0,0.16695,0.14634,0.1,2018/12/24 15:20,,,,
36701,24,280,282.8,281.3,282.8,1.04E+06,95,0,0.20002,0.29213,2.8,2018/12/24 20:04,,,,
36797,25,282.81,282.91,282.81,282.9,1.02E+06,15,0,0.20327,0.30543,0.09,2018/12/25 9:01,,,,
36813,25,282.9,282.9,282.9,282.85,1.06E+06,5,0,0.20204,0.29989,-0.05,2018/12/25 9:21,,,,
36819,25,282.9,283.06,282.91,283.05,9.77E+05,16,0,0.21096,0.33537,0.15,2018/12/25 9:27,,,,
36836,25,283.09,283.82,283.1,283.82,9.45E+05,52,0,0.23993,0.45621,0.73,2018/12/25 9:46,,,,
36889,25,283.83,284,283.83,283.85,1.06E+06,21,0,0.23436,0.43126,0.02,2018/12/25 10:45,,,,
36911,25,283.8,283.95,283.8,283.9,9.45E+05,14,0,0.23775,0.44678,0.1,2018/12/25 11:07,,,,
36926,25,283.9,283.89,283.7,283.7,1.11E+06,28,0,0.25171,0.52106,-0.2,2018/12/25 11:22,,,,
36955,25,283.7,283.76,283.65,283.6,9.77E+05,24,0,0.25459,0.54213,-0.1,2018/12/25 13:56,,,,
36980,25,283.65,283.61,283.46,283.46,1.14E+06,11,0,0.26736,0.61807,-0.19,2018/12/25 14:23,,,,
36992,25,283.46,283.49,283.45,283.49,9.63E+05,11,0,0.26258,0.5898,0.03,2018/12/25 14:35,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
